FormationYear,Method,Exchange,Portfolio,n_firms,share_of_exchange
2024,Method1_Raw,Stockholm,Q3,48,0.19753086419753085
2024,Method1_Raw,Stockholm,Q4,57,0.2345679012345679
2024,Method1_Raw,Stockholm,Q5,46,0.18930041152263374
2024,Method2_PostMean,Copenhagen,Q1,15,0.17857142857142858
2024,Method2_PostMean,Copenhagen,Q2,11,0.13095238095238096
2024,Method2_PostMean,Copenhagen,Q3,23,0.27380952380952384
2024,Method2_PostMean,Copenhagen,Q4,21,0.25
2024,Method2_PostMean,Copenhagen,Q5,14,0.16666666666666666
2024,Method2_PostMean,Helsinki,Q1,21,0.1891891891891892
2024,Method2_PostMean,Helsinki,Q2,21,0.1891891891891892
2024,Method2_PostMean,Helsinki,Q3,25,0.22522522522522523
2024,Method2_PostMean,Helsinki,Q4,18,0.16216216216216217
2024,Method2_PostMean,Helsinki,Q5,26,0.23423423423423423
2024,Method2_PostMean,Oslo,Q1,35,0.26717557251908397
2024,Method2_PostMean,Oslo,Q2,26,0.1984732824427481
2024,Method2_PostMean,Oslo,Q3,20,0.15267175572519084
2024,Method2_PostMean,Oslo,Q4,23,0.17557251908396945
2024,Method2_PostMean,Oslo,Q5,27,0.20610687022900764
2024,Method2_PostMean,Stockholm,Q1,44,0.18106995884773663
2024,Method2_PostMean,Stockholm,Q2,52,0.2139917695473251
2024,Method2_PostMean,Stockholm,Q3,44,0.18106995884773663
2024,Method2_PostMean,Stockholm,Q4,53,0.21810699588477367
2024,Method2_PostMean,Stockholm,Q5,50,0.205761316872428
2024,Method3_ProbQ5,Copenhagen,Q1,15,0.17857142857142858
2024,Method3_ProbQ5,Copenhagen,Q2,18,0.21428571428571427
2024,Method3_ProbQ5,Copenhagen,Q3,15,0.17857142857142858
2024,Method3_ProbQ5,Copenhagen,Q4,21,0.25
2024,Method3_ProbQ5,Copenhagen,Q5,15,0.17857142857142858
2024,Method3_ProbQ5,Helsinki,Q1,23,0.2072072072072072
2024,Method3_ProbQ5,Helsinki,Q2,25,0.22522522522522523
2024,Method3_ProbQ5,Helsinki,Q3,20,0.18018018018018017
2024,Method3_ProbQ5,Helsinki,Q4,16,0.14414414414414414
2024,Method3_ProbQ5,Helsinki,Q5,27,0.24324324324324326
2024,Method3_ProbQ5,Oslo,Q1,24,0.183206106870229
2024,Method3_ProbQ5,Oslo,Q2,27,0.20610687022900764
2024,Method3_ProbQ5,Oslo,Q3,27,0.20610687022900764
2024,Method3_ProbQ5,Oslo,Q4,24,0.183206106870229
2024,Method3_ProbQ5,Oslo,Q5,29,0.22137404580152673
2024,Method3_ProbQ5,Stockholm,Q1,52,0.2139917695473251
2024,Method3_ProbQ5,Stockholm,Q2,39,0.16049382716049382
2024,Method3_ProbQ5,Stockholm,Q3,50,0.205761316872428
2024,Method3_ProbQ5,Stockholm,Q4,56,0.23045267489711935
2024,Method3_ProbQ5,Stockholm,Q5,46,0.18930041152263374
2025,Method1_Raw,Copenhagen,Q1,7,0.08235294117647059
2025,Method1_Raw,Copenhagen,Q2,21,0.24705882352941178
2025,Method1_Raw,Copenhagen,Q3,20,0.23529411764705882
2025,Method1_Raw,Copenhagen,Q4,20,0.23529411764705882
2025,Method1_Raw,Copenhagen,Q5,17,0.2
2025,Method1_Raw,Helsinki,Q1,22,0.19642857142857142
2025,Method1_Raw,Helsinki,Q2,27,0.24107142857142858
2025,Method1_Raw,Helsinki,Q3,19,0.16964285714285715
2025,Method1_Raw,Helsinki,Q4,19,0.16964285714285715
2025,Method1_Raw,Helsinki,Q5,25,0.22321428571428573
2025,Method1_Raw,Oslo,Q1,34,0.23943661971830985
2025,Method1_Raw,Oslo,Q2,25,0.176056338028169
2025,Method1_Raw,Oslo,Q3,24,0.16901408450704225
2025,Method1_Raw,Oslo,Q4,28,0.19718309859154928
2025,Method1_Raw,Oslo,Q5,31,0.21830985915492956
2025,Method1_Raw,Stockholm,Q1,55,0.21653543307086615
2025,Method1_Raw,Stockholm,Q2,44,0.1732283464566929
2025,Method1_Raw,Stockholm,Q3,51,0.20078740157480315
2025,Method1_Raw,Stockholm,Q4,54,0.2125984251968504
2025,Method1_Raw,Stockholm,Q5,50,0.1968503937007874
2025,Method2_PostMean,Copenhagen,Q1,7,0.08235294117647059
2025,Method2_PostMean,Copenhagen,Q2,19,0.2235294117647059
2025,Method2_PostMean,Copenhagen,Q3,24,0.2823529411764706
2025,Method2_PostMean,Copenhagen,Q4,18,0.21176470588235294
2025,Method2_PostMean,Copenhagen,Q5,17,0.2
2025,Method2_PostMean,Helsinki,Q1,29,0.25892857142857145
2025,Method2_PostMean,Helsinki,Q2,23,0.20535714285714285
2025,Method2_PostMean,Helsinki,Q3,16,0.14285714285714285
2025,Method2_PostMean,Helsinki,Q4,19,0.16964285714285715
2025,Method2_PostMean,Helsinki,Q5,25,0.22321428571428573
2025,Method2_PostMean,Oslo,Q1,33,0.2323943661971831
2025,Method2_PostMean,Oslo,Q2,24,0.16901408450704225
2025,Method2_PostMean,Oslo,Q3,27,0.19014084507042253
2025,Method2_PostMean,Oslo,Q4,28,0.19718309859154928
2025,Method2_PostMean,Oslo,Q5,30,0.2112676056338028
2025,Method2_PostMean,Stockholm,Q1,49,0.19291338582677164
2025,Method2_PostMean,Stockholm,Q2,51,0.20078740157480315
2025,Method2_PostMean,Stockholm,Q3,47,0.18503937007874016
2025,Method2_PostMean,Stockholm,Q4,56,0.2204724409448819
2025,Method2_PostMean,Stockholm,Q5,51,0.20078740157480315
2025,Method3_ProbQ5,Copenhagen,Q1,13,0.15294117647058825
2025,Method3_ProbQ5,Copenhagen,Q2,17,0.2
2025,Method3_ProbQ5,Copenhagen,Q3,17,0.2
2025,Method3_ProbQ5,Copenhagen,Q4,20,0.23529411764705882
2025,Method3_ProbQ5,Copenhagen,Q5,18,0.21176470588235294
2025,Method3_ProbQ5,Helsinki,Q1,26,0.23214285714285715
2025,Method3_ProbQ5,Helsinki,Q2,27,0.24107142857142858
2025,Method3_ProbQ5,Helsinki,Q3,17,0.15178571428571427
2025,Method3_ProbQ5,Helsinki,Q4,17,0.15178571428571427
2025,Method3_ProbQ5,Helsinki,Q5,25,0.22321428571428573
2025,Method3_ProbQ5,Oslo,Q1,24,0.16901408450704225
2025,Method3_ProbQ5,Oslo,Q2,24,0.16901408450704225
2025,Method3_ProbQ5,Oslo,Q3,30,0.2112676056338028
2025,Method3_ProbQ5,Oslo,Q4,34,0.23943661971830985
2025,Method3_ProbQ5,Oslo,Q5,30,0.2112676056338028
2025,Method3_ProbQ5,Stockholm,Q1,53,0.20866141732283464
2025,Method3_ProbQ5,Stockholm,Q2,49,0.19291338582677164
2025,Method3_ProbQ5,Stockholm,Q3,52,0.2047244094488189
2025,Method3_ProbQ5,Stockholm,Q4,50,0.1968503937007874
2025,Method3_ProbQ5,Stockholm,Q5,50,0.1968503937007874
