Exchange,Date,Method,PortfolioStrategy,Return
Oslo,2013-02-28,Method1_Raw,LongShort,0.1137664669028847
Oslo,2013-03-31,Method1_Raw,LongShort,-0.08912965049999033
Oslo,2013-04-30,Method1_Raw,LongShort,0.043356592185560455
Oslo,2013-05-31,Method1_Raw,LongShort,-0.09786509506204626
Oslo,2013-06-30,Method1_Raw,LongShort,-0.037235981635885665
Oslo,2013-07-31,Method1_Raw,LongShort,-0.04358807801818383
Oslo,2013-08-31,Method1_Raw,LongShort,0.05380270204525998
Oslo,2013-09-30,Method1_Raw,LongShort,-0.15895246841668495
Oslo,2013-10-31,Method1_Raw,LongShort,0.0735311860177719
Oslo,2013-11-30,Method1_Raw,LongShort,-0.09360976726127171
Oslo,2013-12-31,Method1_Raw,LongShort,0.014839850181223116
Oslo,2014-01-31,Method1_Raw,LongShort,-0.030331348447565472
Oslo,2014-02-28,Method1_Raw,LongShort,-0.0406911522900403
Oslo,2014-03-31,Method1_Raw,LongShort,-0.0026376667634450124
Oslo,2014-04-30,Method1_Raw,LongShort,0.08441320740839023
Oslo,2014-05-31,Method1_Raw,LongShort,-0.0231854388432111
Oslo,2014-06-30,Method1_Raw,LongShort,0.05767780459464246
Oslo,2014-07-31,Method1_Raw,LongShort,-0.04057879879126015
Oslo,2014-08-31,Method1_Raw,LongShort,0.04705468945892344
Oslo,2014-09-30,Method1_Raw,LongShort,0.12060954294890715
Oslo,2014-10-31,Method1_Raw,LongShort,0.07392395011193018
Oslo,2014-11-30,Method1_Raw,LongShort,-0.011116648426659027
Oslo,2014-12-31,Method1_Raw,LongShort,0.09059679471621485
Oslo,2015-01-31,Method1_Raw,LongShort,0.0479864918115257
Oslo,2015-02-28,Method1_Raw,LongShort,0.06296010282992863
Oslo,2015-03-31,Method1_Raw,LongShort,0.0024475334591842375
Oslo,2015-04-30,Method1_Raw,LongShort,-0.029849273939737214
Oslo,2015-05-31,Method1_Raw,LongShort,-0.0981587136218323
Oslo,2015-06-30,Method1_Raw,LongShort,-0.03524433285097547
Oslo,2015-07-31,Method1_Raw,LongShort,0.061106404774200394
Oslo,2015-08-31,Method1_Raw,LongShort,-0.06373738913084406
Oslo,2015-09-30,Method1_Raw,LongShort,0.03832832820871634
Oslo,2015-10-31,Method1_Raw,LongShort,-0.02055221699773168
Oslo,2015-11-30,Method1_Raw,LongShort,0.06360551042644004
Oslo,2015-12-31,Method1_Raw,LongShort,-0.019975106849140598
Oslo,2016-01-31,Method1_Raw,LongShort,0.008672867969816575
Oslo,2016-02-29,Method1_Raw,LongShort,-0.02688248124139253
Oslo,2016-03-31,Method1_Raw,LongShort,-0.1243113477649491
Oslo,2016-04-30,Method1_Raw,LongShort,-0.07157821738596061
Oslo,2016-05-31,Method1_Raw,LongShort,-0.014789177171830594
Oslo,2016-06-30,Method1_Raw,LongShort,0.01942111198932148
Oslo,2016-07-31,Method1_Raw,LongShort,0.10138897664310842
Oslo,2016-08-31,Method1_Raw,LongShort,0.01500212309390625
Oslo,2016-09-30,Method1_Raw,LongShort,0.03923994067712305
Oslo,2016-10-31,Method1_Raw,LongShort,0.027930173258988777
Oslo,2016-11-30,Method1_Raw,LongShort,0.01656088517856486
Oslo,2016-12-31,Method1_Raw,LongShort,-0.2949123101878368
Oslo,2017-01-31,Method1_Raw,LongShort,0.0037824363442996722
Oslo,2017-02-28,Method1_Raw,LongShort,0.015594623867322997
Oslo,2017-03-31,Method1_Raw,LongShort,-0.0668259316028644
Oslo,2017-04-30,Method1_Raw,LongShort,0.028983598274840486
Oslo,2017-05-31,Method1_Raw,LongShort,0.09688291542536798
Oslo,2017-06-30,Method1_Raw,LongShort,0.02386751560626601
Oslo,2017-07-31,Method1_Raw,LongShort,0.00649068248909767
Oslo,2017-08-31,Method1_Raw,LongShort,0.033386995432216564
Oslo,2017-09-30,Method1_Raw,LongShort,0.005033996261423
Oslo,2017-10-31,Method1_Raw,LongShort,0.005636526492763142
Oslo,2017-11-30,Method1_Raw,LongShort,0.015616721737691651
Oslo,2017-12-31,Method1_Raw,LongShort,-0.014995113668230746
Oslo,2018-01-31,Method1_Raw,LongShort,-0.032254289607933764
Oslo,2018-02-28,Method1_Raw,LongShort,0.07427493724902756
Oslo,2018-03-31,Method1_Raw,LongShort,0.10689767706428362
Oslo,2018-04-30,Method1_Raw,LongShort,-0.018506912758237015
Oslo,2018-05-31,Method1_Raw,LongShort,0.0695035942856097
Oslo,2018-06-30,Method1_Raw,LongShort,-0.009309058907125302
Oslo,2018-07-31,Method1_Raw,LongShort,-0.04029334834155837
Oslo,2018-08-31,Method1_Raw,LongShort,0.06031619406237847
Oslo,2018-09-30,Method1_Raw,LongShort,-0.0352776994697823
Oslo,2018-10-31,Method1_Raw,LongShort,0.06769445983985506
Oslo,2018-11-30,Method1_Raw,LongShort,0.037984930651165746
Oslo,2018-12-31,Method1_Raw,LongShort,0.07924100254070267
Oslo,2019-01-31,Method1_Raw,LongShort,-0.0014060497232261868
Oslo,2019-02-28,Method1_Raw,LongShort,0.1354454738023482
Oslo,2019-03-31,Method1_Raw,LongShort,0.08504079518539648
Oslo,2019-04-30,Method1_Raw,LongShort,0.0787190552049288
Oslo,2019-05-31,Method1_Raw,LongShort,0.12158250572901953
Oslo,2019-06-30,Method1_Raw,LongShort,0.06502595168253439
Oslo,2019-07-31,Method1_Raw,LongShort,-0.014342637036664642
Oslo,2019-08-31,Method1_Raw,LongShort,0.04957627744972806
Oslo,2019-09-30,Method1_Raw,LongShort,-0.09473670518519738
Oslo,2019-10-31,Method1_Raw,LongShort,0.09135520145061635
Oslo,2019-11-30,Method1_Raw,LongShort,0.06612015149307277
Oslo,2019-12-31,Method1_Raw,LongShort,-0.02501274478500766
Oslo,2020-01-31,Method1_Raw,LongShort,-0.028255568599911816
Oslo,2020-02-29,Method1_Raw,LongShort,0.12003205134918855
Oslo,2020-03-31,Method1_Raw,LongShort,0.011675313920702202
Oslo,2020-04-30,Method1_Raw,LongShort,-0.18649944714213632
Oslo,2020-05-31,Method1_Raw,LongShort,0.06424504043251603
Oslo,2020-06-30,Method1_Raw,LongShort,0.03749373584062403
Oslo,2020-07-31,Method1_Raw,LongShort,-0.08451972799612692
Oslo,2020-08-31,Method1_Raw,LongShort,0.03466998399724609
Oslo,2020-09-30,Method1_Raw,LongShort,0.06853827904694629
Oslo,2020-10-31,Method1_Raw,LongShort,-0.015060114253490492
Oslo,2020-11-30,Method1_Raw,LongShort,0.025884680833200252
Oslo,2020-12-31,Method1_Raw,LongShort,-0.1256768781407087
Oslo,2021-01-31,Method1_Raw,LongShort,-0.05096945360560094
Oslo,2021-02-28,Method1_Raw,LongShort,-0.0237076490054478
Oslo,2021-03-31,Method1_Raw,LongShort,0.01973336338503747
Oslo,2021-04-30,Method1_Raw,LongShort,0.07348288322731918
Oslo,2021-05-31,Method1_Raw,LongShort,0.02311399796459123
Oslo,2021-06-30,Method1_Raw,LongShort,-0.011436323165416559
Oslo,2021-07-31,Method1_Raw,LongShort,0.06277917725404693
Oslo,2021-08-31,Method1_Raw,LongShort,0.03208640786941402
Oslo,2021-09-30,Method1_Raw,LongShort,0.051440999181790355
Oslo,2021-10-31,Method1_Raw,LongShort,-0.0026504860608933256
Oslo,2021-11-30,Method1_Raw,LongShort,-0.03369475367064586
Oslo,2021-12-31,Method1_Raw,LongShort,-0.0012807077722511995
Oslo,2022-01-31,Method1_Raw,LongShort,0.11647198609437046
Oslo,2022-02-28,Method1_Raw,LongShort,0.009760568521705155
Oslo,2022-03-31,Method1_Raw,LongShort,-0.06709358809146297
Oslo,2022-04-30,Method1_Raw,LongShort,0.011804473741604041
Oslo,2022-05-31,Method1_Raw,LongShort,-0.029216965394520053
Oslo,2022-06-30,Method1_Raw,LongShort,0.06802377101737973
Oslo,2022-07-31,Method1_Raw,LongShort,-0.01430112164496436
Oslo,2022-08-31,Method1_Raw,LongShort,0.032496465398635196
Oslo,2022-09-30,Method1_Raw,LongShort,0.07144329895660895
Oslo,2022-10-31,Method1_Raw,LongShort,0.0054030377585029266
Oslo,2022-11-30,Method1_Raw,LongShort,0.03718520966980263
Oslo,2022-12-31,Method1_Raw,LongShort,-0.01959806290868523
Oslo,2023-01-31,Method1_Raw,LongShort,-0.10872869163685973
Oslo,2023-02-28,Method1_Raw,LongShort,0.06979073837441777
Oslo,2023-03-31,Method1_Raw,LongShort,0.05274515765185777
Oslo,2023-04-30,Method1_Raw,LongShort,0.007370656705683393
Oslo,2023-05-31,Method1_Raw,LongShort,-0.0789142417932
Oslo,2023-06-30,Method1_Raw,LongShort,0.09432173227541744
Oslo,2023-07-31,Method1_Raw,LongShort,0.006311680234146733
Oslo,2023-08-31,Method1_Raw,LongShort,0.05167756494707539
Oslo,2023-09-30,Method1_Raw,LongShort,-0.012200860515546261
Oslo,2023-10-31,Method1_Raw,LongShort,0.012594223054680095
Oslo,2023-11-30,Method1_Raw,LongShort,-0.09919728251173873
Oslo,2023-12-31,Method1_Raw,LongShort,-0.06330527563102846
Oslo,2024-01-31,Method1_Raw,LongShort,0.10616137531767249
Oslo,2024-02-29,Method1_Raw,LongShort,0.10141618024157836
Oslo,2024-03-31,Method1_Raw,LongShort,0.10800824539293677
Oslo,2024-04-30,Method1_Raw,LongShort,0.029837299268328833
Oslo,2024-05-31,Method1_Raw,LongShort,-0.06744381431256213
Oslo,2024-06-30,Method1_Raw,LongShort,0.06338972424462443
Oslo,2024-07-31,Method1_Raw,LongShort,-0.030114914667670085
Oslo,2024-08-31,Method1_Raw,LongShort,0.14363588509839736
Oslo,2024-09-30,Method1_Raw,LongShort,0.041258907602912856
Oslo,2024-10-31,Method1_Raw,LongShort,0.1242387691975305
Oslo,2024-11-30,Method1_Raw,LongShort,0.0888202234665523
Oslo,2024-12-31,Method1_Raw,LongShort,-0.039411990431956465
Oslo,2025-01-31,Method1_Raw,LongShort,0.07212092422693392
Oslo,2025-02-28,Method1_Raw,LongShort,0.038733005026658995
Oslo,2025-03-31,Method1_Raw,LongShort,0.03514886182273898
Oslo,2025-04-30,Method1_Raw,LongShort,-0.016428940918754423
Oslo,2025-05-31,Method1_Raw,LongShort,-0.012687708967475696
Oslo,2025-06-30,Method1_Raw,LongShort,-0.009820904330292882
Oslo,2025-07-31,Method1_Raw,LongShort,0.005416440753644877
Oslo,2025-08-31,Method1_Raw,LongShort,0.0011443098569868622
Oslo,2025-09-30,Method1_Raw,LongShort,0.015231818595735521
Oslo,2025-10-31,Method1_Raw,LongShort,-0.034554085367969826
Oslo,2025-11-30,Method1_Raw,LongShort,-0.03035703109839643
Oslo,2025-12-31,Method1_Raw,LongShort,-0.007120494120014358
Oslo,2010-01-31,Method2_PostMean,Q5,0.0143947420380728
Oslo,2010-02-28,Method2_PostMean,Q5,0.0026038238181703473
Oslo,2010-03-31,Method2_PostMean,Q5,0.1081017475681849
Oslo,2010-04-30,Method2_PostMean,Q5,0.011300528353338321
Oslo,2010-05-31,Method2_PostMean,Q5,-0.07783586886159852
Oslo,2010-06-30,Method2_PostMean,Q5,-0.05201160451458115
Oslo,2010-07-31,Method2_PostMean,Q5,0.06537666399013273
Oslo,2010-08-31,Method2_PostMean,Q5,-0.008767965627823025
Oslo,2010-09-30,Method2_PostMean,Q5,0.053167592424938494
Oslo,2010-10-31,Method2_PostMean,Q5,0.040276674716780855
Oslo,2010-11-30,Method2_PostMean,Q5,0.04215370554020021
Oslo,2010-12-31,Method2_PostMean,Q5,0.08333724870081749
Oslo,2011-01-31,Method2_PostMean,Q5,-0.019447516057261357
Oslo,2011-02-28,Method2_PostMean,Q5,0.014635217769941717
Oslo,2011-03-31,Method2_PostMean,Q5,0.002155193689746671
Oslo,2011-04-30,Method2_PostMean,Q5,0.006870560529467166
Oslo,2011-05-31,Method2_PostMean,Q5,-0.02163437180443703
Oslo,2011-06-30,Method2_PostMean,Q5,-0.07920304423562603
Oslo,2011-07-31,Method2_PostMean,Q5,-0.04476256378366765
Oslo,2011-08-31,Method2_PostMean,Q5,-0.11977275663435631
Oslo,2011-09-30,Method2_PostMean,Q5,-0.14962662856887127
Oslo,2011-10-31,Method2_PostMean,Q5,0.09954513452305747
Oslo,2011-11-30,Method2_PostMean,Q5,-0.040691641599341716
Oslo,2011-12-31,Method2_PostMean,Q5,0.013961427250763665
Oslo,2012-01-31,Method2_PostMean,Q5,0.11549278311664195
Oslo,2012-02-29,Method2_PostMean,Q5,0.09371376713959884
Oslo,2012-03-31,Method2_PostMean,Q5,-0.0092519419301538
Oslo,2012-04-30,Method2_PostMean,Q5,-0.020069931304806787
Oslo,2012-05-31,Method2_PostMean,Q5,-0.10937565085497228
Oslo,2012-06-30,Method2_PostMean,Q5,0.029736366035344096
Oslo,2012-07-31,Method2_PostMean,Q5,0.021371684288103786
Oslo,2012-08-31,Method2_PostMean,Q5,0.0219833725297315
Oslo,2012-09-30,Method2_PostMean,Q5,0.04964925527127654
Oslo,2012-10-31,Method2_PostMean,Q5,-0.020239153295327546
Oslo,2012-11-30,Method2_PostMean,Q5,-0.013875137732331025
Oslo,2012-12-31,Method2_PostMean,Q5,0.002392258810799344
Oslo,2013-01-31,Method2_PostMean,Q5,0.050986936899095184
Oslo,2013-02-28,Method2_PostMean,Q5,0.025500125014434605
Oslo,2013-03-31,Method2_PostMean,Q5,-0.0029512836110405167
Oslo,2013-04-30,Method2_PostMean,Q5,-0.04346709294607087
Oslo,2013-05-31,Method2_PostMean,Q5,0.004674179077112399
Oslo,2013-06-30,Method2_PostMean,Q5,-0.0347621430310027
Oslo,2013-07-31,Method2_PostMean,Q5,0.07022062370878002
Oslo,2013-08-31,Method2_PostMean,Q5,-0.002729058941565143
Oslo,2013-09-30,Method2_PostMean,Q5,-0.003027813880258339
Oslo,2013-10-31,Method2_PostMean,Q5,0.04889945189122706
Oslo,2013-11-30,Method2_PostMean,Q5,0.07563005254194227
Oslo,2013-12-31,Method2_PostMean,Q5,0.009390679199238174
Oslo,2014-01-31,Method2_PostMean,Q5,-0.03104608915604687
Oslo,2014-02-28,Method2_PostMean,Q5,0.05826130564304516
Oslo,2014-03-31,Method2_PostMean,Q5,0.03720863791889355
Oslo,2014-04-30,Method2_PostMean,Q5,0.0081026527499781
Oslo,2014-05-31,Method2_PostMean,Q5,-0.018420964041729177
Oslo,2014-06-30,Method2_PostMean,Q5,0.02509190110326444
Oslo,2014-07-31,Method2_PostMean,Q5,-0.025790432868784283
Oslo,2014-08-31,Method2_PostMean,Q5,-0.02789221351014813
Oslo,2014-09-30,Method2_PostMean,Q5,-0.016695091065582278
Oslo,2014-10-31,Method2_PostMean,Q5,-0.03294102812350174
Oslo,2014-11-30,Method2_PostMean,Q5,-0.055956889991604315
Oslo,2014-12-31,Method2_PostMean,Q5,0.0938594409947897
Oslo,2015-01-31,Method2_PostMean,Q5,0.0690129079240465
Oslo,2015-02-28,Method2_PostMean,Q5,0.04457537279885759
Oslo,2015-03-31,Method2_PostMean,Q5,-0.01880195197431758
Oslo,2015-04-30,Method2_PostMean,Q5,0.060941159250227334
Oslo,2015-05-31,Method2_PostMean,Q5,-0.06315469138915993
Oslo,2015-06-30,Method2_PostMean,Q5,-0.03916784738623889
Oslo,2015-07-31,Method2_PostMean,Q5,-0.018488765128428387
Oslo,2015-08-31,Method2_PostMean,Q5,-0.1011178544769945
Oslo,2015-09-30,Method2_PostMean,Q5,0.018102767585359954
Oslo,2015-10-31,Method2_PostMean,Q5,0.037630541505385244
Oslo,2015-11-30,Method2_PostMean,Q5,0.06573430541723964
Oslo,2015-12-31,Method2_PostMean,Q5,0.007428314847234985
Oslo,2016-01-31,Method2_PostMean,Q5,-0.05319439372156604
Oslo,2016-02-29,Method2_PostMean,Q5,0.04150969427866635
Oslo,2016-03-31,Method2_PostMean,Q5,0.003457041873887061
Oslo,2016-04-30,Method2_PostMean,Q5,0.013860789727595992
Oslo,2016-05-31,Method2_PostMean,Q5,-0.017656906706153372
Oslo,2016-06-30,Method2_PostMean,Q5,0.0016011849928598033
Oslo,2016-07-31,Method2_PostMean,Q5,0.06699912541602725
Oslo,2016-08-31,Method2_PostMean,Q5,0.017962997823120826
Oslo,2016-09-30,Method2_PostMean,Q5,0.008496315419448147
Oslo,2016-10-31,Method2_PostMean,Q5,0.013830241166530706
Oslo,2016-11-30,Method2_PostMean,Q5,0.02031500780479596
Oslo,2016-12-31,Method2_PostMean,Q5,0.02946004054787288
Oslo,2017-01-31,Method2_PostMean,Q5,0.02450594610177623
Oslo,2017-02-28,Method2_PostMean,Q5,-0.00760387534146745
Oslo,2017-03-31,Method2_PostMean,Q5,-0.05888550320023358
Oslo,2017-04-30,Method2_PostMean,Q5,0.04614383615594905
Oslo,2017-05-31,Method2_PostMean,Q5,0.03036296289045073
Oslo,2017-06-30,Method2_PostMean,Q5,-0.025993798714438313
Oslo,2017-07-31,Method2_PostMean,Q5,0.02131906545631279
Oslo,2017-08-31,Method2_PostMean,Q5,0.012354045463275308
Oslo,2017-09-30,Method2_PostMean,Q5,0.022753942791315478
Oslo,2017-10-31,Method2_PostMean,Q5,-0.0035975981579831687
Oslo,2017-11-30,Method2_PostMean,Q5,0.00038052992338263696
Oslo,2017-12-31,Method2_PostMean,Q5,0.062039780468128226
Oslo,2018-01-31,Method2_PostMean,Q5,-0.014439322677770993
Oslo,2018-02-28,Method2_PostMean,Q5,0.04599618927956871
Oslo,2018-03-31,Method2_PostMean,Q5,0.020007553869746154
Oslo,2018-04-30,Method2_PostMean,Q5,0.08027837680423504
Oslo,2018-05-31,Method2_PostMean,Q5,0.030203934541565787
Oslo,2018-06-30,Method2_PostMean,Q5,-0.013707294767926835
Oslo,2018-07-31,Method2_PostMean,Q5,0.00921840949299332
Oslo,2018-08-31,Method2_PostMean,Q5,0.015525162287110457
Oslo,2018-09-30,Method2_PostMean,Q5,0.034403566874481276
Oslo,2018-10-31,Method2_PostMean,Q5,-0.06317545400269786
Oslo,2018-11-30,Method2_PostMean,Q5,0.009615980086686408
Oslo,2018-12-31,Method2_PostMean,Q5,-0.08394427995773972
Oslo,2019-01-31,Method2_PostMean,Q5,0.05963933781737718
Oslo,2019-02-28,Method2_PostMean,Q5,0.06581059684596355
Oslo,2019-03-31,Method2_PostMean,Q5,0.04127255090816782
Oslo,2019-04-30,Method2_PostMean,Q5,0.04779225298598286
Oslo,2019-05-31,Method2_PostMean,Q5,-0.048221360957416685
Oslo,2019-06-30,Method2_PostMean,Q5,0.021209763574970265
Oslo,2019-07-31,Method2_PostMean,Q5,0.0023454441097416423
Oslo,2019-08-31,Method2_PostMean,Q5,-0.02344704081962146
Oslo,2019-09-30,Method2_PostMean,Q5,-0.002356988385711989
Oslo,2019-10-31,Method2_PostMean,Q5,-0.013911001944221981
Oslo,2019-11-30,Method2_PostMean,Q5,0.062301127859414974
Oslo,2019-12-31,Method2_PostMean,Q5,0.0720107325786852
Oslo,2020-01-31,Method2_PostMean,Q5,-0.04039111900066521
Oslo,2020-02-29,Method2_PostMean,Q5,-0.11499838432587324
Oslo,2020-03-31,Method2_PostMean,Q5,-0.1631075700738088
Oslo,2020-04-30,Method2_PostMean,Q5,0.14548116512690393
Oslo,2020-05-31,Method2_PostMean,Q5,0.10455517674708738
Oslo,2020-06-30,Method2_PostMean,Q5,0.01254174703815261
Oslo,2020-07-31,Method2_PostMean,Q5,0.015359415293217719
Oslo,2020-08-31,Method2_PostMean,Q5,0.022808599983545647
Oslo,2020-09-30,Method2_PostMean,Q5,0.00017507947284086701
Oslo,2020-10-31,Method2_PostMean,Q5,-0.0470086955941161
Oslo,2020-11-30,Method2_PostMean,Q5,0.14092133986755465
Oslo,2020-12-31,Method2_PostMean,Q5,0.09059346830847956
Oslo,2021-01-31,Method2_PostMean,Q5,-0.04383102580863958
Oslo,2021-02-28,Method2_PostMean,Q5,0.044787948971995464
Oslo,2021-03-31,Method2_PostMean,Q5,0.04334533954721341
Oslo,2021-04-30,Method2_PostMean,Q5,0.03782801869494205
Oslo,2021-05-31,Method2_PostMean,Q5,-0.0029978368787608894
Oslo,2021-06-30,Method2_PostMean,Q5,0.004411612138912958
Oslo,2021-07-31,Method2_PostMean,Q5,0.018948771176000988
Oslo,2021-08-31,Method2_PostMean,Q5,0.007198423730104049
Oslo,2021-09-30,Method2_PostMean,Q5,-0.007209424103549826
Oslo,2021-10-31,Method2_PostMean,Q5,0.051017239495905496
Oslo,2021-11-30,Method2_PostMean,Q5,-0.016517978860472477
Oslo,2021-12-31,Method2_PostMean,Q5,0.029990263659602005
Oslo,2022-01-31,Method2_PostMean,Q5,-0.005945223682724836
Oslo,2022-02-28,Method2_PostMean,Q5,-0.028871467468530268
Oslo,2022-03-31,Method2_PostMean,Q5,0.05957384867200984
Oslo,2022-04-30,Method2_PostMean,Q5,-0.001474349770075399
Oslo,2022-05-31,Method2_PostMean,Q5,0.021778283727163995
Oslo,2022-06-30,Method2_PostMean,Q5,-0.10083925079175317
Oslo,2022-07-31,Method2_PostMean,Q5,0.06047604940493404
Oslo,2022-08-31,Method2_PostMean,Q5,-0.01246366363038472
Oslo,2022-09-30,Method2_PostMean,Q5,-0.11086856512496387
Oslo,2022-10-31,Method2_PostMean,Q5,0.05800962028976436
Oslo,2022-11-30,Method2_PostMean,Q5,0.023725187683109494
Oslo,2022-12-31,Method2_PostMean,Q5,-0.038918789390337105
Oslo,2023-01-31,Method2_PostMean,Q5,-0.012718715110621129
Oslo,2023-02-28,Method2_PostMean,Q5,0.059693200143117416
Oslo,2023-03-31,Method2_PostMean,Q5,-0.04781521679823361
Oslo,2023-04-30,Method2_PostMean,Q5,0.002100381030670352
Oslo,2023-05-31,Method2_PostMean,Q5,-0.03242685920951304
Oslo,2023-06-30,Method2_PostMean,Q5,0.007092147087875448
Oslo,2023-07-31,Method2_PostMean,Q5,0.02238470400772427
Oslo,2023-08-31,Method2_PostMean,Q5,-0.027855966325634838
Oslo,2023-09-30,Method2_PostMean,Q5,1.9356830482158624e-05
Oslo,2023-10-31,Method2_PostMean,Q5,-0.023699622125387607
Oslo,2023-11-30,Method2_PostMean,Q5,0.0006888681272299436
Oslo,2023-12-31,Method2_PostMean,Q5,0.03341033428283253
Oslo,2024-01-31,Method2_PostMean,Q5,0.018966596164744633
Oslo,2024-02-29,Method2_PostMean,Q5,0.010839063709602834
Oslo,2024-03-31,Method2_PostMean,Q5,0.022735602671771812
Oslo,2024-04-30,Method2_PostMean,Q5,0.04548682852284286
Oslo,2024-05-31,Method2_PostMean,Q5,0.0691742205890215
Oslo,2024-06-30,Method2_PostMean,Q5,-0.023974324986321783
Oslo,2024-07-31,Method2_PostMean,Q5,0.01708820767762783
Oslo,2024-08-31,Method2_PostMean,Q5,0.0030963644423937535
Oslo,2024-09-30,Method2_PostMean,Q5,-0.021379378071314546
Oslo,2024-10-31,Method2_PostMean,Q5,-0.014584985156109006
Oslo,2024-11-30,Method2_PostMean,Q5,-0.010074055697072794
Oslo,2024-12-31,Method2_PostMean,Q5,-0.0050173562069224485
Oslo,2025-01-31,Method2_PostMean,Q5,0.03228021227305218
Oslo,2025-02-28,Method2_PostMean,Q5,-0.06300875232425608
Oslo,2025-03-31,Method2_PostMean,Q5,0.013755091876883018
Oslo,2025-04-30,Method2_PostMean,Q5,-0.003613621167068064
Oslo,2025-05-31,Method2_PostMean,Q5,0.04254736602982861
Oslo,2025-06-30,Method2_PostMean,Q5,0.044327530979179505
Oslo,2025-07-31,Method2_PostMean,Q5,0.0222984821791407
Oslo,2025-08-31,Method2_PostMean,Q5,-0.011000331022041284
Oslo,2025-09-30,Method2_PostMean,Q5,-0.013915096548719936
Oslo,2025-10-31,Method2_PostMean,Q5,-0.029534055417405378
Oslo,2025-11-30,Method2_PostMean,Q5,-0.00893214029241001
Oslo,2025-12-31,Method2_PostMean,Q5,0.04106979236931278
Oslo,2010-01-31,Method2_PostMean,LongShort,0.05535652551916956
Oslo,2010-02-28,Method2_PostMean,LongShort,0.17479057924398025
Oslo,2010-03-31,Method2_PostMean,LongShort,0.07021419665867272
Oslo,2010-04-30,Method2_PostMean,LongShort,-0.044724198580878144
Oslo,2010-05-31,Method2_PostMean,LongShort,0.1449930809051497
Oslo,2010-06-30,Method2_PostMean,LongShort,0.027108628173062137
Oslo,2010-07-31,Method2_PostMean,LongShort,-0.04642193474956813
Oslo,2010-08-31,Method2_PostMean,LongShort,0.08863922573863173
Oslo,2010-09-30,Method2_PostMean,LongShort,-0.0841024563683351
Oslo,2010-10-31,Method2_PostMean,LongShort,-0.06224386390603444
Oslo,2010-11-30,Method2_PostMean,LongShort,0.14242714552178184
Oslo,2010-12-31,Method2_PostMean,LongShort,-0.0019916849440176354
Oslo,2011-01-31,Method2_PostMean,LongShort,-0.14610505135562873
Oslo,2011-02-28,Method2_PostMean,LongShort,0.05517614825137174
Oslo,2011-03-31,Method2_PostMean,LongShort,0.012772568201888337
Oslo,2011-04-30,Method2_PostMean,LongShort,-0.011711318587630637
Oslo,2011-05-31,Method2_PostMean,LongShort,0.08346005291332978
Oslo,2011-06-30,Method2_PostMean,LongShort,0.03631122085109585
Oslo,2011-07-31,Method2_PostMean,LongShort,0.009789061971163207
Oslo,2011-08-31,Method2_PostMean,LongShort,-0.09001682117084488
Oslo,2011-09-30,Method2_PostMean,LongShort,-0.02946653990083256
Oslo,2011-10-31,Method2_PostMean,LongShort,-0.06125880872251624
Oslo,2011-11-30,Method2_PostMean,LongShort,-0.03688840919207835
Oslo,2011-12-31,Method2_PostMean,LongShort,-0.02078733726510923
Oslo,2012-01-31,Method2_PostMean,LongShort,0.0029595036067968927
Oslo,2012-02-29,Method2_PostMean,LongShort,0.12060459459397553
Oslo,2012-03-31,Method2_PostMean,LongShort,-0.13708950074663814
Oslo,2012-04-30,Method2_PostMean,LongShort,0.06097263762061819
Oslo,2012-05-31,Method2_PostMean,LongShort,0.008686466023359513
Oslo,2012-06-30,Method2_PostMean,LongShort,0.02698867362718261
Oslo,2012-07-31,Method2_PostMean,LongShort,0.025769474440742846
Oslo,2012-08-31,Method2_PostMean,LongShort,-0.024283951235714824
Oslo,2012-09-30,Method2_PostMean,LongShort,0.028800386375989962
Oslo,2012-10-31,Method2_PostMean,LongShort,0.051840515390485425
Oslo,2012-11-30,Method2_PostMean,LongShort,-0.012740837485014197
Oslo,2012-12-31,Method2_PostMean,LongShort,-0.014506602555466897
Oslo,2013-01-31,Method2_PostMean,LongShort,0.053244861861380555
Oslo,2013-02-28,Method2_PostMean,LongShort,0.0695750038681042
Oslo,2013-03-31,Method2_PostMean,LongShort,-0.07572527975045691
Oslo,2013-04-30,Method2_PostMean,LongShort,-0.006756390110912822
Oslo,2013-05-31,Method2_PostMean,LongShort,-0.10884932543885097
Oslo,2013-06-30,Method2_PostMean,LongShort,-0.029490199120663134
Oslo,2013-07-31,Method2_PostMean,LongShort,-0.034067766850582396
Oslo,2013-08-31,Method2_PostMean,LongShort,0.088387306116381
Oslo,2013-09-30,Method2_PostMean,LongShort,-0.0718176584317135
Oslo,2013-10-31,Method2_PostMean,LongShort,0.06824896248330842
Oslo,2013-11-30,Method2_PostMean,LongShort,-0.08553969961975783
Oslo,2013-12-31,Method2_PostMean,LongShort,0.015815806675314424
Oslo,2014-01-31,Method2_PostMean,LongShort,-0.06608482919042134
Oslo,2014-02-28,Method2_PostMean,LongShort,-0.058730384344874154
Oslo,2014-03-31,Method2_PostMean,LongShort,0.023707199668612264
Oslo,2014-04-30,Method2_PostMean,LongShort,0.07860515696158492
Oslo,2014-05-31,Method2_PostMean,LongShort,-0.08323038548356672
Oslo,2014-06-30,Method2_PostMean,LongShort,0.06203235908804485
Oslo,2014-07-31,Method2_PostMean,LongShort,-0.031519200676747634
Oslo,2014-08-31,Method2_PostMean,LongShort,-0.003111834535498157
