Method,Portfolio,Date,n_firms,raw_weight_sum,capped_weight_sum,max_raw_weight,max_capped_weight,n_names_capped
Method3_ProbQ5,Q2,2023-02-28,113,1.0,1.0,0.12133518109507177,0.05,6
Method3_ProbQ5,Q3,2023-02-28,111,1.0000000000000002,0.9999999999999998,0.12966635506012156,0.04999999999999999,5
Method3_ProbQ5,Q4,2023-02-28,112,1.0000000000000002,1.0,0.13359807044223457,0.05,6
Method3_ProbQ5,Q5,2023-02-28,113,1.0000000000000002,1.0000000000000002,0.21325362548089125,0.05,3
Method1_Raw,Q1,2023-03-31,114,1.0000000000000002,1.0,0.4453361720518953,0.05,3
Method1_Raw,Q2,2023-03-31,109,1.0,0.9999999999999999,0.09938769793746748,0.04999999999999999,3
Method1_Raw,Q3,2023-03-31,112,1.0,1.0,0.10272338259550122,0.05,3
Method1_Raw,Q4,2023-03-31,113,1.0,1.0,0.0851799695904768,0.05,5
Method1_Raw,Q5,2023-03-31,113,0.9999999999999999,1.0,0.23304474941448486,0.05,4
Method2_PostMean,Q1,2023-03-31,114,0.9999999999999998,0.9999999999999999,0.4423841827652498,0.05,3
Method2_PostMean,Q2,2023-03-31,109,1.0,0.9999999999999999,0.24066066210174844,0.04999999999999999,3
Method2_PostMean,Q3,2023-03-31,113,1.0,1.0,0.1585191561615979,0.05000000000000001,3
Method2_PostMean,Q4,2023-03-31,112,1.0000000000000002,0.9999999999999999,0.11087647627956364,0.04999999999999999,3
Method2_PostMean,Q5,2023-03-31,113,1.0,0.9999999999999999,0.21941725787555735,0.04999999999999999,4
Method3_ProbQ5,Q1,2023-03-31,113,0.9999999999999999,1.0,0.26676072640102133,0.05,5
Method3_ProbQ5,Q2,2023-03-31,112,0.9999999999999999,1.0,0.13164413758948493,0.05000000000000002,7
Method3_ProbQ5,Q3,2023-03-31,111,1.0000000000000002,1.0,0.12562897450781715,0.05,5
Method3_ProbQ5,Q4,2023-03-31,112,1.0,1.0000000000000002,0.1324222613870904,0.05000000000000002,6
Method3_ProbQ5,Q5,2023-03-31,113,1.0,0.9999999999999999,0.21634199284340613,0.04999999999999999,3
Method1_Raw,Q1,2023-04-30,114,1.0000000000000002,0.9999999999999998,0.44785946309389724,0.04999999999999999,3
Method1_Raw,Q2,2023-04-30,109,1.0,1.0000000000000002,0.098453718596189,0.05000000000000001,3
Method1_Raw,Q3,2023-04-30,112,1.0,1.0,0.10764099144774415,0.05,3
Method1_Raw,Q4,2023-04-30,113,0.9999999999999999,1.0,0.0847096701141906,0.05,6
Method1_Raw,Q5,2023-04-30,113,1.0000000000000002,0.9999999999999998,0.2511875691196828,0.04999999999999999,4
Method2_PostMean,Q1,2023-04-30,114,1.0000000000000002,0.9999999999999999,0.44530533214138773,0.05,3
Method2_PostMean,Q2,2023-04-30,109,1.0,1.0,0.24775740683691425,0.05000000000000002,3
Method2_PostMean,Q3,2023-04-30,113,0.9999999999999999,1.0,0.1749257225268241,0.05,3
Method2_PostMean,Q4,2023-04-30,112,0.9999999999999999,1.0,0.09321796755948009,0.05000000000000001,5
Method2_PostMean,Q5,2023-04-30,113,0.9999999999999998,0.9999999999999999,0.23438733976207055,0.04999999999999999,4
Method3_ProbQ5,Q1,2023-04-30,113,1.0,0.9999999999999999,0.2756856160717648,0.04999999999999999,5
Method3_ProbQ5,Q2,2023-04-30,112,1.0,1.0,0.13749293258692757,0.05000000000000001,7
Method3_ProbQ5,Q3,2023-04-30,111,1.0000000000000002,1.0,0.13724646580719416,0.05000000000000002,5
Method3_ProbQ5,Q4,2023-04-30,112,1.0,1.0,0.1264084529460605,0.05,5
Method3_ProbQ5,Q5,2023-04-30,113,1.0,1.0,0.23323542395645305,0.05000000000000001,4
Method1_Raw,Q1,2023-05-31,114,0.9999999999999999,1.0,0.46152896538969457,0.05,3
Method1_Raw,Q2,2023-05-31,110,0.9999999999999999,1.0,0.10069940120296648,0.05,3
Method1_Raw,Q3,2023-05-31,112,1.0,1.0,0.11121359595637245,0.05000000000000001,3
Method1_Raw,Q4,2023-05-31,113,1.0,0.9999999999999999,0.08379773443514668,0.05,6
Method1_Raw,Q5,2023-05-31,113,0.9999999999999999,1.0000000000000002,0.2513343396864254,0.05000000000000001,4
Method2_PostMean,Q1,2023-05-31,114,0.9999999999999999,1.0,0.45950827928903726,0.05,3
Method2_PostMean,Q2,2023-05-31,110,0.9999999999999998,1.0,0.2629924912216197,0.05,3
Method2_PostMean,Q3,2023-05-31,113,0.9999999999999999,1.0,0.1655916169773407,0.05000000000000001,3
Method2_PostMean,Q4,2023-05-31,112,1.0000000000000002,1.0,0.09780782484380561,0.05,5
Method2_PostMean,Q5,2023-05-31,113,1.0,1.0000000000000002,0.2359265039114671,0.05,4
Method3_ProbQ5,Q1,2023-05-31,113,1.0,1.0000000000000002,0.2836292057785353,0.05000000000000001,5
Method3_ProbQ5,Q2,2023-05-31,113,1.0,1.0,0.14125112644622007,0.05,8
Method3_ProbQ5,Q3,2023-05-31,111,1.0,0.9999999999999998,0.1351078545277411,0.04999999999999999,5
Method3_ProbQ5,Q4,2023-05-31,112,1.0,1.0,0.1304419684749829,0.05,5
Method3_ProbQ5,Q5,2023-05-31,113,1.0,0.9999999999999999,0.2346863513331344,0.05,4
Method1_Raw,Q1,2023-06-30,114,0.9999999999999999,1.0,0.4803751565928421,0.05,3
Method1_Raw,Q2,2023-06-30,110,1.0,1.0,0.10612522692717519,0.05,4
Method1_Raw,Q3,2023-06-30,112,1.0,1.0,0.1057429509706598,0.05000000000000001,3
Method1_Raw,Q4,2023-06-30,113,0.9999999999999999,1.0000000000000002,0.09089847530075573,0.05000000000000002,6
Method1_Raw,Q5,2023-06-30,113,0.9999999999999999,1.0,0.25500421773757853,0.05,4
Method2_PostMean,Q1,2023-06-30,114,0.9999999999999999,1.0000000000000002,0.47730756184692313,0.05000000000000001,3
Method2_PostMean,Q2,2023-06-30,110,1.0,1.0000000000000002,0.2737758885790471,0.05,3
Method2_PostMean,Q3,2023-06-30,113,1.0,1.0,0.17644293836046263,0.05,3
Method2_PostMean,Q4,2023-06-30,112,1.0,1.0,0.10403575445302432,0.05,4
Method2_PostMean,Q5,2023-06-30,113,0.9999999999999998,0.9999999999999999,0.24166440655394664,0.04999999999999999,4
Method3_ProbQ5,Q1,2023-06-30,113,0.9999999999999999,1.0,0.3036035605008017,0.05,5
Method3_ProbQ5,Q2,2023-06-30,113,1.0,1.0,0.12796199511044384,0.05,8
Method3_ProbQ5,Q3,2023-06-30,111,0.9999999999999998,0.9999999999999999,0.1257127435462349,0.05,6
Method3_ProbQ5,Q4,2023-06-30,112,0.9999999999999999,1.0,0.1387483320909633,0.05,4
Method3_ProbQ5,Q5,2023-06-30,113,1.0000000000000002,1.0,0.23965680295292166,0.04999999999999999,4
Method1_Raw,Q1,2023-07-31,114,1.0000000000000002,0.9999999999999999,0.47520346119159507,0.05,3
Method1_Raw,Q2,2023-07-31,110,0.9999999999999999,0.9999999999999999,0.10030986120648476,0.04999999999999999,4
Method1_Raw,Q3,2023-07-31,112,1.0,0.9999999999999999,0.10515415451397328,0.05,3
Method1_Raw,Q4,2023-07-31,113,0.9999999999999997,1.0,0.09615641699698026,0.05,6
Method1_Raw,Q5,2023-07-31,113,0.9999999999999999,1.0,0.2514114632163653,0.05,4
Method2_PostMean,Q1,2023-07-31,114,1.0,1.0,0.473279728223194,0.05,3
Method2_PostMean,Q2,2023-07-31,110,1.0,1.0,0.26311984109280145,0.05000000000000001,3
Method2_PostMean,Q3,2023-07-31,113,0.9999999999999999,1.0,0.16984238350998407,0.05000000000000001,3
Method2_PostMean,Q4,2023-07-31,112,1.0,1.0,0.11105688508868744,0.05,4
Method2_PostMean,Q5,2023-07-31,113,1.0,0.9999999999999998,0.23714741257897942,0.04999999999999999,4
Method3_ProbQ5,Q1,2023-07-31,113,1.0,1.0,0.30189034204518556,0.05,5
Method3_ProbQ5,Q2,2023-07-31,113,0.9999999999999999,1.0,0.12467813784625997,0.05000000000000002,7
Method3_ProbQ5,Q3,2023-07-31,111,0.9999999999999998,1.0,0.1264787876230109,0.05,6
Method3_ProbQ5,Q4,2023-07-31,112,1.0000000000000002,0.9999999999999999,0.14781617485342508,0.05,4
Method3_ProbQ5,Q5,2023-07-31,113,1.0,1.0,0.23550089552945336,0.05000000000000001,4
Method1_Raw,Q1,2023-08-31,114,1.0,0.9999999999999999,0.47867922455499257,0.05,3
Method1_Raw,Q2,2023-08-31,109,1.0000000000000002,0.9999999999999999,0.09987876739478141,0.05,5
Method1_Raw,Q3,2023-08-31,112,1.0,1.0000000000000002,0.0955297286843676,0.05,3
Method1_Raw,Q4,2023-08-31,113,1.0,1.0,0.08827190869192417,0.05,6
Method1_Raw,Q5,2023-08-31,113,0.9999999999999999,0.9999999999999998,0.2498149577585153,0.04999999999999999,4
Method2_PostMean,Q1,2023-08-31,114,1.0000000000000002,0.9999999999999998,0.47983809170188174,0.04999999999999999,3
Method2_PostMean,Q2,2023-08-31,109,1.0,1.0000000000000002,0.2703443956485544,0.05000000000000001,3
Method2_PostMean,Q3,2023-08-31,113,1.0,0.9999999999999998,0.1580615442666463,0.04999999999999998,4
Method2_PostMean,Q4,2023-08-31,112,1.0,1.0,0.09954260973217612,0.05,3
Method2_PostMean,Q5,2023-08-31,113,1.0,1.0,0.23760783928460724,0.05,4
Method3_ProbQ5,Q1,2023-08-31,113,1.0,1.0,0.29895784183511864,0.05,5
Method3_ProbQ5,Q2,2023-08-31,112,1.0,1.0000000000000002,0.12975418286089774,0.05000000000000002,7
Method3_ProbQ5,Q3,2023-08-31,111,1.0,1.0000000000000002,0.11537736196119608,0.05000000000000001,6
Method3_ProbQ5,Q4,2023-08-31,112,0.9999999999999999,1.0,0.13317272033812264,0.05,5
Method3_ProbQ5,Q5,2023-08-31,113,1.0,1.0000000000000002,0.23513699362709523,0.05,4
Method1_Raw,Q1,2023-09-30,114,1.0000000000000002,1.0,0.4945581418569001,0.05000000000000001,3
Method1_Raw,Q2,2023-09-30,109,0.9999999999999999,1.0,0.10506679877487589,0.05000000000000001,5
Method1_Raw,Q3,2023-09-30,112,1.0,1.0,0.10373574035321613,0.05000000000000002,3
Method1_Raw,Q4,2023-09-30,113,1.0000000000000002,1.0,0.07374343968739662,0.05,6
Method1_Raw,Q5,2023-09-30,113,1.0,1.0,0.28854979969311645,0.05,4
Method2_PostMean,Q1,2023-09-30,114,1.0,1.0,0.49421017500551084,0.05,3
Method2_PostMean,Q2,2023-09-30,109,1.0,0.9999999999999999,0.267617185937731,0.04999999999999999,4
Method2_PostMean,Q3,2023-09-30,113,0.9999999999999999,1.0,0.14933551901124353,0.05,3
Method2_PostMean,Q4,2023-09-30,112,0.9999999999999999,1.0,0.09400071443774138,0.05,4
Method2_PostMean,Q5,2023-09-30,113,0.9999999999999998,1.0,0.2739009922204612,0.04999999999999999,4
Method3_ProbQ5,Q1,2023-09-30,113,1.0,1.0,0.30189073267836075,0.05000000000000001,5
Method3_ProbQ5,Q2,2023-09-30,112,0.9999999999999999,1.0,0.13572676645843088,0.05000000000000002,7
Method3_ProbQ5,Q3,2023-09-30,111,1.0000000000000002,0.9999999999999999,0.10400160930513089,0.04999999999999999,6
Method3_ProbQ5,Q4,2023-09-30,112,1.0,1.0,0.10906904272132927,0.05,4
Method3_ProbQ5,Q5,2023-09-30,113,1.0,0.9999999999999999,0.27189473773239503,0.04999999999999999,4
Method1_Raw,Q1,2023-10-31,114,1.0,0.9999999999999999,0.4941578502074283,0.05000000000000001,3
Method1_Raw,Q2,2023-10-31,110,0.9999999999999999,1.0,0.11255317964330551,0.05,5
Method1_Raw,Q3,2023-10-31,112,0.9999999999999999,1.0,0.10769417520003034,0.05000000000000002,3
Method1_Raw,Q4,2023-10-31,113,0.9999999999999999,1.0,0.0713295062939144,0.05,6
Method1_Raw,Q5,2023-10-31,113,1.0,1.0,0.2863197724617485,0.05,4
Method2_PostMean,Q1,2023-10-31,114,1.0,1.0,0.4937401627989748,0.05000000000000001,3
Method2_PostMean,Q2,2023-10-31,110,0.9999999999999998,1.0,0.25804253406755506,0.05,4
Method2_PostMean,Q3,2023-10-31,113,1.0,0.9999999999999999,0.14484512412415942,0.05,3
Method2_PostMean,Q4,2023-10-31,112,1.0,1.0,0.0970725620681807,0.05,4
Method2_PostMean,Q5,2023-10-31,113,1.0000000000000002,0.9999999999999998,0.2723492403575584,0.04999999999999999,4
Method3_ProbQ5,Q1,2023-10-31,113,0.9999999999999999,1.0,0.2986615458550041,0.05,5
Method3_ProbQ5,Q2,2023-10-31,113,1.0000000000000002,1.0000000000000002,0.14853142329100033,0.05000000000000001,7
Method3_ProbQ5,Q3,2023-10-31,111,1.0000000000000002,1.0,0.09490577743819577,0.05,7
Method3_ProbQ5,Q4,2023-10-31,112,0.9999999999999998,1.0000000000000002,0.09875128399295177,0.05000000000000002,6
Method3_ProbQ5,Q5,2023-10-31,113,0.9999999999999999,1.0000000000000002,0.27051033835842353,0.05000000000000001,4
Method1_Raw,Q1,2023-11-30,114,0.9999999999999999,0.9999999999999997,0.4842813749464146,0.04999999999999999,3
Method1_Raw,Q2,2023-11-30,110,1.0000000000000002,1.0,0.11866919140637075,0.05,5
Method1_Raw,Q3,2023-11-30,112,1.0,1.0,0.11003418614117881,0.05,3
Method1_Raw,Q4,2023-11-30,113,1.0,0.9999999999999999,0.07583331329045198,0.04999999999999999,6
Method1_Raw,Q5,2023-11-30,113,1.0000000000000002,1.0,0.3096399095014322,0.05,4
Method2_PostMean,Q1,2023-11-30,114,0.9999999999999999,1.0,0.48557894421093584,0.05000000000000001,3
Method2_PostMean,Q2,2023-11-30,110,1.0,1.0000000000000002,0.2258184602256139,0.05000000000000001,4
Method2_PostMean,Q3,2023-11-30,113,1.0,1.0000000000000002,0.13712325736041694,0.05,4
Method2_PostMean,Q4,2023-11-30,112,1.0,1.0,0.09542732905177762,0.05,5
Method2_PostMean,Q5,2023-11-30,113,1.0,1.0000000000000002,0.2931643892382278,0.05000000000000001,4
Method3_ProbQ5,Q1,2023-11-30,113,1.0000000000000002,1.0,0.29046684788350324,0.05000000000000001,5
Method3_ProbQ5,Q2,2023-11-30,113,0.9999999999999999,1.0,0.14059829799808113,0.05000000000000001,7
Method3_ProbQ5,Q3,2023-11-30,111,1.0,0.9999999999999999,0.08883054399048465,0.05,7
Method3_ProbQ5,Q4,2023-11-30,112,1.0,1.0,0.09898591925236042,0.05,5
Method3_ProbQ5,Q5,2023-11-30,113,1.0,0.9999999999999999,0.29174482138842694,0.05,4
Method1_Raw,Q1,2023-12-31,114,0.9999999999999999,0.9999999999999999,0.4823221961833861,0.05,3
Method1_Raw,Q2,2023-12-31,110,1.0000000000000002,1.0,0.11106143748066205,0.05,5
Method1_Raw,Q3,2023-12-31,113,1.0,1.0,0.10022553643090525,0.05000000000000002,3
Method1_Raw,Q4,2023-12-31,113,1.0,1.0000000000000002,0.0776082999488896,0.05000000000000001,5
Method1_Raw,Q5,2023-12-31,113,1.0,1.0,0.3093032776403193,0.05,4
Method2_PostMean,Q1,2023-12-31,114,1.0,1.0,0.4827173050614759,0.05,3
Method2_PostMean,Q2,2023-12-31,111,1.0,1.0,0.21640175926435604,0.05000000000000001,4
Method2_PostMean,Q3,2023-12-31,113,1.0,1.0000000000000002,0.13904107663816961,0.05000000000000001,5
Method2_PostMean,Q4,2023-12-31,112,1.0,1.0000000000000002,0.0843101883801034,0.05,5
Method2_PostMean,Q5,2023-12-31,113,1.0,1.0000000000000002,0.29025057353611117,0.05000000000000001,4
Method3_ProbQ5,Q1,2023-12-31,113,0.9999999999999998,1.0,0.2937745428578565,0.05,5
Method3_ProbQ5,Q2,2023-12-31,113,1.0000000000000002,0.9999999999999998,0.13111150279140055,0.04999999999999999,6
Method3_ProbQ5,Q3,2023-12-31,111,0.9999999999999999,0.9999999999999999,0.08194980537490695,0.05,7
Method3_ProbQ5,Q4,2023-12-31,113,0.9999999999999999,1.0,0.10383137051993806,0.05,5
Method3_ProbQ5,Q5,2023-12-31,113,1.0,1.0,0.2899000709469628,0.05,4
Method1_Raw,Q1,2024-01-31,118,0.9999999999999999,1.0,0.4708674650937046,0.05,3
Method1_Raw,Q2,2024-01-31,117,1.0,0.9999999999999998,0.180718138768993,0.04999999999999999,4
Method1_Raw,Q3,2024-01-31,114,1.0,0.9999999999999999,0.11756426293635165,0.05,4
Method1_Raw,Q4,2024-01-31,116,1.0,0.9999999999999999,0.07816334799358161,0.04999999999999999,4
Method1_Raw,Q5,2024-01-31,117,1.0000000000000002,1.0,0.29403100138199284,0.05,4
Method2_PostMean,Q1,2024-01-31,118,0.9999999999999999,1.0000000000000002,0.43963546675777887,0.05000000000000001,4
Method2_PostMean,Q2,2024-01-31,116,0.9999999999999999,0.9999999999999998,0.13617222137838694,0.04999999999999999,4
Method2_PostMean,Q3,2024-01-31,115,0.9999999999999999,0.9999999999999999,0.1560824479504905,0.05,5
Method2_PostMean,Q4,2024-01-31,116,1.0,0.9999999999999998,0.08697836711827718,0.04999999999999999,5
Method2_PostMean,Q5,2024-01-31,117,1.0000000000000002,1.0,0.28445822053787034,0.05000000000000001,4
Method3_ProbQ5,Q1,2024-01-31,117,0.9999999999999999,0.9999999999999999,0.2933963025823544,0.04999999999999999,4
Method3_ProbQ5,Q2,2024-01-31,117,0.9999999999999999,1.0,0.14099961116595544,0.05000000000000002,5
Method3_ProbQ5,Q3,2024-01-31,116,1.0000000000000002,1.0,0.18465985766998239,0.05,5
Method3_ProbQ5,Q4,2024-01-31,115,0.9999999999999998,1.0,0.1088070604405188,0.04999999999999999,5
Method3_ProbQ5,Q5,2024-01-31,117,1.0000000000000002,0.9999999999999999,0.2952899020072195,0.04999999999999999,4
Method1_Raw,Q1,2024-02-29,118,1.0000000000000002,0.9999999999999998,0.49063473538578867,0.04999999999999999,3
Method1_Raw,Q2,2024-02-29,117,1.0,1.0,0.18393426758220494,0.04999999999999999,4
Method1_Raw,Q3,2024-02-29,114,1.0,1.0000000000000002,0.12473889198862062,0.05000000000000001,4
Method1_Raw,Q4,2024-02-29,116,1.0,1.0,0.08157880224161629,0.05000000000000002,5
Method1_Raw,Q5,2024-02-29,117,1.0000000000000002,1.0,0.3166585490957999,0.05,4
Method2_PostMean,Q1,2024-02-29,118,0.9999999999999999,0.9999999999999999,0.4576158400377706,0.04999999999999999,4
Method2_PostMean,Q2,2024-02-29,116,1.0,1.0,0.1418497352143159,0.05,5
Method2_PostMean,Q3,2024-02-29,115,1.0,1.0,0.16101383393147736,0.05000000000000001,3
Method2_PostMean,Q4,2024-02-29,116,1.0,1.0,0.0906149759604764,0.05,5
Method2_PostMean,Q5,2024-02-29,117,1.0,1.0000000000000002,0.3067804274866002,0.05,4
Method3_ProbQ5,Q1,2024-02-29,117,1.0,1.0000000000000002,0.30291821476445524,0.05,4
Method3_ProbQ5,Q2,2024-02-29,117,1.0,1.0000000000000002,0.14409938482959686,0.05000000000000002,4
Method3_ProbQ5,Q3,2024-02-29,116,0.9999999999999999,0.9999999999999999,0.19370501682946595,0.05,5
Method3_ProbQ5,Q4,2024-02-29,115,0.9999999999999999,1.0,0.11232017523081922,0.05,5
Method3_ProbQ5,Q5,2024-02-29,117,1.0000000000000002,0.9999999999999999,0.3178708416718584,0.04999999999999999,4
Method1_Raw,Q1,2024-03-31,118,0.9999999999999999,1.0,0.5236357774411192,0.05,3
Method1_Raw,Q2,2024-03-31,117,1.0,0.9999999999999999,0.17138610414052652,0.04999999999999999,5
Method1_Raw,Q3,2024-03-31,114,1.0,0.9999999999999999,0.12300790656152427,0.04999999999999999,4
Method1_Raw,Q4,2024-03-31,116,1.0,0.9999999999999999,0.07729731068539573,0.04999999999999999,5
Method1_Raw,Q5,2024-03-31,116,1.0,0.9999999999999999,0.3295254491740352,0.04999999999999999,4
Method2_PostMean,Q1,2024-03-31,118,0.9999999999999999,1.0000000000000002,0.4879332987159836,0.05000000000000002,4
Method2_PostMean,Q2,2024-03-31,116,1.0,1.0000000000000002,0.1354711690917903,0.05000000000000002,6
Method2_PostMean,Q3,2024-03-31,115,1.0,1.0,0.15515108569207905,0.05,3
Method2_PostMean,Q4,2024-03-31,116,1.0,1.0,0.08061426165782104,0.05,5
Method2_PostMean,Q5,2024-03-31,116,1.0,1.0,0.3185050231218401,0.05,4
Method3_ProbQ5,Q1,2024-03-31,117,1.0,1.0000000000000002,0.32722193416037715,0.05,4
Method3_ProbQ5,Q2,2024-03-31,117,1.0000000000000002,1.0,0.11875619036511992,0.04999999999999999,4
Method3_ProbQ5,Q3,2024-03-31,116,1.0000000000000002,1.0,0.18984184241718555,0.05,5
Method3_ProbQ5,Q4,2024-03-31,115,1.0,1.0,0.10391077042756797,0.05000000000000001,5
Method3_ProbQ5,Q5,2024-03-31,116,1.0,1.0000000000000002,0.3310559303623115,0.05000000000000001,4
Method1_Raw,Q1,2024-04-30,118,0.9999999999999999,1.0,0.5120544183039778,0.05000000000000001,3
Method1_Raw,Q2,2024-04-30,117,0.9999999999999997,1.0,0.16147025441807158,0.05,5
Method1_Raw,Q3,2024-04-30,114,1.0000000000000002,1.0000000000000002,0.11763944160087117,0.05000000000000001,4
Method1_Raw,Q4,2024-04-30,116,1.0,1.0,0.0778286443834405,0.05,5
Method1_Raw,Q5,2024-04-30,116,1.0,1.0,0.33776807060251396,0.04999999999999999,4
Method2_PostMean,Q1,2024-04-30,118,1.0,1.0,0.4753162381556087,0.05000000000000001,4
Method2_PostMean,Q2,2024-04-30,116,0.9999999999999999,1.0,0.1273149236249641,0.05000000000000001,6
Method2_PostMean,Q3,2024-04-30,115,0.9999999999999999,1.0,0.15001732359642983,0.05,3
Method2_PostMean,Q4,2024-04-30,116,0.9999999999999999,1.0,0.07653021338375593,0.05,6
Method2_PostMean,Q5,2024-04-30,116,0.9999999999999999,1.0,0.32824846612616876,0.05,4
Method3_ProbQ5,Q1,2024-04-30,117,1.0,1.0,0.31689483135440294,0.05000000000000001,4
Method3_ProbQ5,Q2,2024-04-30,117,1.0,0.9999999999999999,0.11390808000461113,0.04999999999999999,5
Method3_ProbQ5,Q3,2024-04-30,116,1.0,1.0,0.1888975370730158,0.05000000000000002,5
Method3_ProbQ5,Q4,2024-04-30,115,1.0,0.9999999999999999,0.1040491088903982,0.04999999999999999,5
Method3_ProbQ5,Q5,2024-04-30,116,0.9999999999999999,1.0,0.3391208491282857,0.05,4
Method1_Raw,Q1,2024-05-31,118,1.0,1.0000000000000002,0.5341823557780755,0.05000000000000002,3
Method1_Raw,Q2,2024-05-31,117,1.0,0.9999999999999998,0.17768061970216065,0.04999999999999999,5
Method1_Raw,Q3,2024-05-31,114,1.0,0.9999999999999999,0.1183279547520746,0.04999999999999999,4
Method1_Raw,Q4,2024-05-31,116,0.9999999999999999,0.9999999999999998,0.07443208911409968,0.04999999999999999,4
Method1_Raw,Q5,2024-05-31,116,0.9999999999999997,1.0,0.3350369218996859,0.05,4
Method2_PostMean,Q1,2024-05-31,118,1.0,0.9999999999999999,0.49791615021546176,0.04999999999999999,4
Method2_PostMean,Q2,2024-05-31,116,1.0,1.0,0.13770015519472936,0.05,5
Method2_PostMean,Q3,2024-05-31,115,1.0,1.0,0.15174377229505068,0.05,4
Method2_PostMean,Q4,2024-05-31,116,0.9999999999999999,1.0000000000000002,0.07328949788513951,0.05000000000000002,7
Method2_PostMean,Q5,2024-05-31,116,1.0,1.0,0.32635883226719997,0.05,4
Method3_ProbQ5,Q1,2024-05-31,117,1.0,0.9999999999999998,0.3340253534679233,0.04999999999999999,4
Method3_ProbQ5,Q2,2024-05-31,117,0.9999999999999999,1.0,0.09790369992538048,0.05,6
Method3_ProbQ5,Q3,2024-05-31,116,0.9999999999999997,1.0,0.18880600734185327,0.05,5
Method3_ProbQ5,Q4,2024-05-31,115,0.9999999999999998,1.0,0.10033083123916069,0.05,5
Method3_ProbQ5,Q5,2024-05-31,116,0.9999999999999999,0.9999999999999999,0.33640785452301314,0.04999999999999999,4
Method1_Raw,Q1,2024-06-30,118,1.0,1.0,0.5442517088244541,0.05,3
Method1_Raw,Q2,2024-06-30,117,0.9999999999999998,0.9999999999999999,0.17652489495232046,0.05,5
Method1_Raw,Q3,2024-06-30,114,0.9999999999999999,1.0,0.12038087775552914,0.05,4
Method1_Raw,Q4,2024-06-30,116,0.9999999999999999,1.0,0.07589236689880487,0.05,4
Method1_Raw,Q5,2024-06-30,116,1.0,1.0,0.3321043187632355,0.05,4
Method2_PostMean,Q1,2024-06-30,118,0.9999999999999997,1.0,0.5088478882671702,0.05,4
Method2_PostMean,Q2,2024-06-30,116,1.0,1.0,0.13641774327812722,0.05,4
Method2_PostMean,Q3,2024-06-30,115,0.9999999999999999,1.0,0.15455668202769884,0.05,4
Method2_PostMean,Q4,2024-06-30,116,1.0,1.0,0.07754059017253614,0.05,4
Method2_PostMean,Q5,2024-06-30,116,1.0000000000000002,0.9999999999999999,0.3218624878839636,0.05000000000000001,4
Method3_ProbQ5,Q1,2024-06-30,117,1.0,1.0,0.3411179370740262,0.05,4
Method3_ProbQ5,Q2,2024-06-30,117,0.9999999999999997,1.0,0.09576782244387459,0.05,5
Method3_ProbQ5,Q3,2024-06-30,116,1.0,1.0,0.19084076125266142,0.05,4
Method3_ProbQ5,Q4,2024-06-30,115,0.9999999999999998,0.9999999999999998,0.10209758268140566,0.04999999999999999,5
Method3_ProbQ5,Q5,2024-06-30,116,1.0,1.0,0.33287759203082945,0.05000000000000002,4
Method1_Raw,Q1,2024-07-31,118,1.0,0.9999999999999998,0.5754485383017823,0.04999999999999999,3
Method1_Raw,Q2,2024-07-31,117,1.0,1.0,0.16498070193221642,0.05,6
Method1_Raw,Q3,2024-07-31,114,1.0,0.9999999999999999,0.11092152067766056,0.04999999999999999,4
Method1_Raw,Q4,2024-07-31,116,1.0,1.0000000000000002,0.07699007433671458,0.05,4
Method1_Raw,Q5,2024-07-31,116,1.0000000000000004,0.9999999999999999,0.35161243169866674,0.04999999999999998,4
Method2_PostMean,Q1,2024-07-31,118,0.9999999999999998,1.0,0.5380400395965129,0.05,4
Method2_PostMean,Q2,2024-07-31,116,0.9999999999999999,0.9999999999999998,0.1305294747658678,0.04999999999999999,5
Method2_PostMean,Q3,2024-07-31,115,0.9999999999999999,1.0,0.1403605247060615,0.05000000000000001,6
Method2_PostMean,Q4,2024-07-31,116,1.0,1.0,0.07868782363342235,0.05000000000000001,4
Method2_PostMean,Q5,2024-07-31,116,1.0,1.0,0.34111550935783325,0.05000000000000001,4
Method3_ProbQ5,Q1,2024-07-31,117,1.0,0.9999999999999999,0.3574707531201693,0.04999999999999999,4
Method3_ProbQ5,Q2,2024-07-31,117,0.9999999999999999,0.9999999999999998,0.10047635579377055,0.04999999999999999,5
Method3_ProbQ5,Q3,2024-07-31,116,1.0000000000000002,1.0,0.17807899311583894,0.05000000000000001,5
Method3_ProbQ5,Q4,2024-07-31,115,1.0000000000000002,0.9999999999999998,0.10261848707968654,0.04999999999999999,5
Method3_ProbQ5,Q5,2024-07-31,116,1.0000000000000002,1.0,0.35226314378518164,0.04999999999999999,4
Method1_Raw,Q1,2024-08-31,118,1.0000000000000002,1.0,0.5688733342375656,0.05,3
Method1_Raw,Q2,2024-08-31,117,1.0,1.0,0.1500859713376474,0.05,5
Method1_Raw,Q3,2024-08-31,114,1.0,0.9999999999999999,0.12248345123542555,0.04999999999999999,2
Method1_Raw,Q4,2024-08-31,116,1.0,1.0,0.08123596625126316,0.05,4
Method1_Raw,Q5,2024-08-31,116,1.0000000000000002,1.0,0.32968400161568995,0.05,4
Method2_PostMean,Q1,2024-08-31,118,0.9999999999999998,1.0,0.5345813167982304,0.05,3
Method2_PostMean,Q2,2024-08-31,116,0.9999999999999999,1.0000000000000002,0.1209229124756764,0.05000000000000001,5
