FormationYear,Sector,Method,PortfolioNum,Portfolio,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_theta_conservative,avg_p_q5,avg_p_q1,avg_sigma_acc
2023,Health Care,Method2_LatentQuality,5,Q5,15,5201452.05,0.5238721209792573,0.4453934594804332,0.5022866397708948,0.5501951713627498,0.3837866368526633,0.11017304263923372
2023,Health Care,Method3_ConservativeQuality,1,Q1,16,9973.2,-11.997360853861764,-11.297865493732864,-12.062567989114513,0.33507951327681823,0.6324105392042639,0.23659693488425682
2023,Health Care,Method3_ConservativeQuality,2,Q2,15,62537.56,-0.1316257480886488,-0.1531268414657818,-0.18041604311005088,0.42930126448857225,0.5183181725063838,0.18613574736565586
2023,Health Care,Method3_ConservativeQuality,3,Q3,15,110376.45999999999,0.025828305803488005,-0.006989364246131173,0.0001060284189856602,0.43843821790998627,0.48758455899770936,0.12100561987872425
2023,Health Care,Method3_ConservativeQuality,4,Q4,15,225610.79,0.18492196588222148,0.14418280528405683,0.16483204623284028,0.4600860558383946,0.43874294553557763,0.09874644455312535
2023,Health Care,Method3_ConservativeQuality,5,Q5,15,5450607.57,0.5308204258824989,0.434727498537571,0.5036278084349437,0.550467756277603,0.387609531775483,0.12602385735791663
2023,Health Care,Method4_ProbabilisticQuality,1,Q1,15,13201.0,-12.736485138837105,-12.015876362482869,-12.78656111291035,0.3168522277541064,0.6414306870256213,0.19099286707185334
2023,Health Care,Method4_ProbabilisticQuality,5,Q5,15,5450607.57,0.5308204258824989,0.434727498537571,0.5036278084349437,0.550467756277603,0.387609531775483,0.12602385735791663
2023,Industrials,Method1_ObservedQuality,1,Q1,29,666619.6000000001,-0.21084372225474152,-0.20759009621918884,-0.23470213238170196,0.4032872722703468,0.5262823726307899,0.1154950327767008
2023,Industrials,Method1_ObservedQuality,2,Q2,28,398281.38,0.10504162830861971,0.08306871261045527,0.09036312623809215,0.4439373837859952,0.4581423249027237,0.08670480035729236
2023,Industrials,Method1_ObservedQuality,3,Q3,28,731074.1,0.17661520351345764,0.1571844626252445,0.1663575760937813,0.46631503849793365,0.4381954415094581,0.07378426044271673
2023,Industrials,Method1_ObservedQuality,4,Q4,28,493792.20999999996,0.2596385402174536,0.22594492369023592,0.24527523759780553,0.49102000884701685,0.41679946037177507,0.08579734271196347
2023,Industrials,Method1_ObservedQuality,5,Q5,29,2372492.7199999997,0.5359595794519395,0.47808633885605833,0.5196945713025605,0.5606393785362971,0.36113572024662877,0.09242555018837341
2023,Industrials,Method2_LatentQuality,1,Q1,29,669171.6900000001,-0.20145486308603597,-0.21242499601611692,-0.23274520905517126,0.41031289343046207,0.5277528586836183,0.13759655778298455
2023,Industrials,Method2_LatentQuality,2,Q2,28,319715.66,0.10107424899763681,0.08273159848921656,0.08924273604386732,0.4441342633244436,0.46417802878107156,0.07967755519789414
2023,Industrials,Method2_LatentQuality,3,Q3,28,759846.86,0.17457696673737153,0.1556669433561452,0.1646959754325457,0.4613483735500136,0.43538992765832735,0.07200117418365302
2023,Industrials,Method2_LatentQuality,4,Q4,28,676111.04,0.26241778560449364,0.22721173708501397,0.2483019622928123,0.48884632113142873,0.42259647426496894,0.08545040213307738
2023,Industrials,Method2_LatentQuality,5,Q5,29,2237414.76,0.5296858368211931,0.4834887889935271,0.5175013532343988,0.5603178003934808,0.3509493131671966,0.07916552917952913
2023,Industrials,Method3_ConservativeQuality,1,Q1,29,668845.3400000001,-0.20935385938768647,-0.21170798831224807,-0.23723947383464702,0.40839270372496006,0.5279430129522639,0.1277637928148802
2023,Industrials,Method3_ConservativeQuality,2,Q2,28,338418.29,0.10368127138372822,0.08635240205914743,0.09250715510057718,0.4438100309991269,0.46237569115634863,0.077278214322261
2023,Industrials,Method3_ConservativeQuality,3,Q3,28,788041.85,0.179385045891566,0.1518045509677532,0.16591212675438552,0.46303748624032065,0.43590404498400454,0.08247599310253866
2023,Industrials,Method3_ConservativeQuality,4,Q4,28,484582.39,0.2578834395922573,0.22954167916727997,0.2460588926980202,0.4891343603893548,0.4139815467326828,0.07740402979473272
2023,Industrials,Method3_ConservativeQuality,5,Q5,29,2382372.1399999997,0.5348034139923129,0.4807554402073638,0.519835272429557,0.5606420677044428,0.36032081887363016,0.08897019208772244
2023,Industrials,Method4_ProbabilisticQuality,1,Q1,28,662071.56,-0.21608652178705867,-0.21969094110503282,-0.24579945919278298,0.4146997101026744,0.530724561765275,0.1346445232551777
2023,Industrials,Method4_ProbabilisticQuality,5,Q5,28,2377121.9299999997,0.5411214374822818,0.48931788749503446,0.5271119484683655,0.5624917760419343,0.35707928518867404,0.08606799287975951
2023,Information Technology,Method1_ObservedQuality,1,Q1,16,48097.64,-0.3763263534833137,-0.3441718854330399,-0.41332371651803423,0.4040728717710889,0.5489105035812688,0.15599277492529343
2023,Information Technology,Method1_ObservedQuality,2,Q2,15,97027.4,0.006916546929159907,-0.019849989154638713,-0.01772186264735556,0.4308338009852306,0.49341841365002737,0.11662768157175521
2023,Information Technology,Method1_ObservedQuality,3,Q3,16,83266.11,0.14950922950570833,0.09137664912671434,0.11673628687910155,0.47229890964060184,0.46688693254999936,0.14109610314555135
2023,Information Technology,Method1_ObservedQuality,4,Q4,15,80261.8,0.27327174728380654,0.21021140672035438,0.24642563911681462,0.49746154220649713,0.43531716409846294,0.123746458020616
2023,Information Technology,Method1_ObservedQuality,5,Q5,16,126159.85,0.6217288900464725,0.4520397662655917,0.5835192422603803,0.5529313567538917,0.390638892882463,0.15667695758580819
2023,Information Technology,Method2_LatentQuality,1,Q1,16,47910.61,-0.37249510331553237,-0.3448473680645928,-0.4138301026765182,0.4074378091797439,0.5482495337773186,0.1678658913160669
2023,Information Technology,Method2_LatentQuality,2,Q2,15,103028.89,0.01577893334411137,-0.022684471613927434,-0.01322763804835326,0.4325826759784787,0.4942148508326504,0.12851496445037444
2023,Information Technology,Method2_LatentQuality,3,Q3,16,55827.26,0.15369456312819327,0.08336890612913461,0.11843601554320222,0.4715335103927477,0.4704665701364398,0.14842107446064837
2023,Information Technology,Method2_LatentQuality,4,Q4,15,99028.95999999999,0.27448039707600613,0.2014568375111068,0.2464902758676584,0.49389168427298014,0.44519169616032755,0.1285328572698542
2023,Information Technology,Method2_LatentQuality,5,Q5,16,129017.08,0.604270709812002,0.4715877278339772,0.578051967239283,0.5520389900995929,0.3777161914332657,0.1218472928850714
2023,Information Technology,Method3_ConservativeQuality,1,Q1,16,47910.61,-0.37249510331553237,-0.3448473680645928,-0.4138301026765182,0.4074378091797439,0.5482495337773186,0.1678658913160669
2023,Information Technology,Method3_ConservativeQuality,2,Q2,15,97214.43000000001,0.0028298800835264526,-0.01912947434764892,-0.017181717411639333,0.4272445344159986,0.49412344810757425,0.1039630240882635
2023,Information Technology,Method3_ConservativeQuality,3,Q3,16,82026.63,0.14999292793955332,0.08426395243806975,0.11356971927885742,0.47271701204278166,0.46788057378485814,0.15078046135543707
2023,Information Technology,Method3_ConservativeQuality,4,Q4,15,90035.98,0.2733021693673866,0.20281203251688515,0.24502441262006083,0.4960200630488523,0.43906596511395096,0.12835721070798325
2023,Information Technology,Method3_ConservativeQuality,5,Q5,16,117625.15,0.6212166709092711,0.4660893762699887,0.5879994597013312,0.553864641062004,0.38613075069558417,0.1426700187315157
2023,Information Technology,Method4_ProbabilisticQuality,1,Q1,15,45762.46,-0.3933747019079788,-0.3565523406411329,-0.4265789110612894,0.3999754424383191,0.5516585122036662,0.14562652760253939
2023,Information Technology,Method4_ProbabilisticQuality,5,Q5,15,114016.09,0.6365332056219264,0.4813441042616212,0.6045702622787817,0.5566728606583884,0.38171645429380213,0.13909124973219894
2023,Materials,Method1_ObservedQuality,1,Q1,9,148322.46,-0.31250440770608195,-0.2840599006114061,-0.3401242759789995,0.40221050302329986,0.5380334634650797,0.12791894363695283
2023,Materials,Method1_ObservedQuality,2,Q2,8,334432.19,0.08948912263100145,0.07391512507704151,0.0774316484862355,0.4152944748400374,0.44225933691925035,0.07037975629850882
2023,Materials,Method1_ObservedQuality,3,Q3,8,426509.54000000004,0.1851550737284317,0.16739352209048766,0.1763026689972808,0.4602411440330078,0.42120663341114273,0.06449348907468136
2023,Materials,Method1_ObservedQuality,4,Q4,8,380576.49,0.261784198573618,0.22444656238350869,0.24586331291300062,0.4904152322713653,0.4013840814034026,0.08667945861456106
2023,Materials,Method1_ObservedQuality,5,Q5,9,327337.93,0.44353031996423214,0.393214371790915,0.42859067471355405,0.5340845559054608,0.38508564813736734,0.08957843814783674
2023,Materials,Method2_LatentQuality,1,Q1,9,115414.72,-0.3104441710936642,-0.28828433980464635,-0.3436746294953798,0.4114140691244723,0.538838216705654,0.14510085942846548
2023,Materials,Method2_LatentQuality,2,Q2,8,346260.58999999997,0.09134299258349593,0.07862391745257578,0.08342373998818875,0.41381231222627135,0.45105063445774335,0.06080296177549153
2023,Materials,Method2_LatentQuality,3,Q3,8,193882.25,0.19456367888988296,0.15902731341361453,0.17871158512634033,0.4595891058376692,0.43006941234901797,0.08544125505512766
2023,Materials,Method2_LatentQuality,4,Q4,8,634283.12,0.24820395727070227,0.2328564727772428,0.24145645298791563,0.4821954212166508,0.3828246575313882,0.05597883189168031
2023,Materials,Method2_LatentQuality,5,Q5,9,327337.93,0.44353031996423214,0.393214371790915,0.42859067471355405,0.5340845559054608,0.38508564813736734,0.08957843814783674
2023,Materials,Method3_ConservativeQuality,1,Q1,9,115414.72,-0.3104441710936642,-0.28828433980464635,-0.3436746294953798,0.4114140691244723,0.538838216705654,0.14510085942846548
2023,Materials,Method3_ConservativeQuality,2,Q2,8,367339.93,0.08717135644203142,0.07866761916943678,0.08142579619216332,0.40494046297621833,0.4413539895236043,0.051050101033057085
2023,Materials,Method3_ConservativeQuality,3,Q3,8,426509.54000000004,0.1851550737284317,0.16739352209048766,0.1763026689972808,0.4602411440330078,0.42120663341114273,0.06449348907468136
2023,Materials,Method3_ConservativeQuality,4,Q4,8,380576.49,0.261784198573618,0.22444656238350869,0.24586331291300062,0.4904152322713653,0.4013840814034026,0.08667945861456106
2023,Materials,Method3_ConservativeQuality,5,Q5,9,327337.93,0.44353031996423214,0.393214371790915,0.42859067471355405,0.5340845559054608,0.38508564813736734,0.08957843814783674
2023,Materials,Method4_ProbabilisticQuality,1,Q1,8,115176.44,-0.35190364147666053,-0.3193674784710036,-0.38245026423331363,0.40402705990566196,0.544395309029165,0.13784251763378758
2023,Materials,Method4_ProbabilisticQuality,5,Q5,8,303999.33,0.46105241429454014,0.4053326351869669,0.4445963442919061,0.5374060777992028,0.3904953375442923,0.0958363833565233
2023,Real Estate,Method1_ObservedQuality,1,Q1,10,24802.34,-0.02730514162621699,-0.03411124933875366,-0.03828881243490616,0.31090232387873395,0.4768443166801826,0.06418511979250233
2023,Real Estate,Method1_ObservedQuality,2,Q2,9,64718.51,0.02958750832289332,0.020270738748739147,0.021548355397033567,0.38539402190647815,0.47223993484529153,0.06108942603206743
2023,Real Estate,Method1_ObservedQuality,3,Q3,10,86741.07,0.042182974589362945,0.03865723875044775,0.039278087233283486,0.2915857716016446,0.4320894848534125,0.032528179588288866
2023,Real Estate,Method1_ObservedQuality,4,Q4,9,208526.9,0.058062094724992734,0.05610424986204607,0.05657538531445584,0.2930053409211565,0.41533420183872927,0.025414572725825587
2023,Real Estate,Method1_ObservedQuality,5,Q5,10,77551.43,0.09321474899539386,0.07741658494415321,0.0826604117952719,0.29623136078651796,0.35579708434253743,0.057511101933110965
2023,Real Estate,Method2_LatentQuality,1,Q1,10,67034.8,-0.02532484328006442,-0.03633782619513673,-0.03990693523668545,0.35103437710373153,0.4857480691434007,0.08043829320554148
2023,Real Estate,Method2_LatentQuality,2,Q2,9,20362.77,0.03283626761624278,0.020916869654853745,0.02343800032609643,0.3773387732719205,0.4716343938300953,0.06421990340333875
2023,Real Estate,Method2_LatentQuality,3,Q3,10,87852.89,0.039968153818172994,0.037535944317259914,0.037957359302205104,0.28716812787361456,0.4338943593413248,0.028610802870106068
2023,Real Estate,Method2_LatentQuality,4,Q4,9,119298.85,0.05816039140308168,0.05380261854864496,0.0549993521837499,0.29194807807637596,0.41660081204138566,0.03201184363168872
2023,Real Estate,Method2_LatentQuality,5,Q5,10,167790.94,0.0904369210461367,0.08225440660028197,0.08531701190960833,0.2687182116209548,0.3444934951226929,0.036420331788833596
2023,Real Estate,Method3_ConservativeQuality,1,Q1,10,67034.8,-0.02532484328006442,-0.03633782619513673,-0.03990693523668545,0.35103437710373153,0.4857480691434007,0.08043829320554148
2023,Real Estate,Method3_ConservativeQuality,2,Q2,9,19592.39,0.027908666617489267,0.021587916782042076,0.022474587220731743,0.3687500454158124,0.4703333871923794,0.05113524598289412
2023,Real Estate,Method3_ConservativeQuality,3,Q3,10,88623.27,0.04440299471705115,0.03693200190279042,0.03882443109703332,0.2948979829441119,0.4350652653152691,0.040386994548506236
2023,Real Estate,Method3_ConservativeQuality,4,Q4,9,136424.71,0.055731749145037014,0.05422860215441597,0.05457714161580226,0.26911218934066045,0.4075096700123615,0.022091608891670632
2023,Real Estate,Method3_ConservativeQuality,5,Q5,10,150665.08,0.09262269907837689,0.08187102135508806,0.08569700142076121,0.2892705114830988,0.3526755229488146,0.04534854305484988
2023,Real Estate,Method4_ProbabilisticQuality,1,Q1,9,31685.410000000003,-0.008063131428623032,-0.014202122718527412,-0.017083490724685943,0.40874618220001313,0.48721661199962796,0.06745463821019032
2023,Real Estate,Method4_ProbabilisticQuality,5,Q5,9,63089.78,0.04154432636882521,0.012277280505699421,0.01763388678308382,0.4550796977270747,0.48729462158743697,0.11979993754643568
2023,Utilities,Method1_ObservedQuality,1,Q1,2,18535.58,-0.0481268281172285,-0.07935110848693736,-0.08286786961260695,0.40057800368351126,0.5107877711902178,0.1371973901361907
2023,Utilities,Method1_ObservedQuality,2,Q2,1,1828.49,0.1244627579366661,0.0959098980224861,0.1069303821776533,0.4680747514589329,0.4699262472022789,0.1026395663818388
2023,Utilities,Method1_ObservedQuality,3,Q3,1,374257.99,0.2120364935833261,0.1738503593146726,0.1935573742291021,0.4855462155489136,0.4541076526343473,0.1056488253409965
2023,Utilities,Method1_ObservedQuality,4,Q4,1,141353.02,0.2331910569932561,0.1953101220274135,0.2157522499660051,0.4892653488272452,0.4486505939929107,0.1023390746606101
2023,Utilities,Method1_ObservedQuality,5,Q5,1,14026.81,0.2892834965053443,0.224478020781088,0.2628612142805165,0.5002090406051884,0.4493732291714419,0.1291889917929822
2023,Utilities,Method2_LatentQuality,1,Q1,2,18535.58,-0.0481268281172285,-0.07935110848693736,-0.08286786961260695,0.40057800368351126,0.5107877711902178,0.1371973901361907
2023,Utilities,Method2_LatentQuality,2,Q2,1,1828.49,0.1244627579366661,0.0959098980224861,0.1069303821776533,0.4680747514589329,0.4699262472022789,0.1026395663818388
2023,Utilities,Method2_LatentQuality,3,Q3,1,374257.99,0.2120364935833261,0.1738503593146726,0.1935573742291021,0.4855462155489136,0.4541076526343473,0.1056488253409965
2023,Utilities,Method2_LatentQuality,4,Q4,1,141353.02,0.2331910569932561,0.1953101220274135,0.2157522499660051,0.4892653488272452,0.4486505939929107,0.1023390746606101
2023,Utilities,Method2_LatentQuality,5,Q5,1,14026.81,0.2892834965053443,0.224478020781088,0.2628612142805165,0.5002090406051884,0.4493732291714419,0.1291889917929822
2023,Utilities,Method3_ConservativeQuality,1,Q1,2,18535.58,-0.0481268281172285,-0.07935110848693736,-0.08286786961260695,0.40057800368351126,0.5107877711902178,0.1371973901361907
2023,Utilities,Method3_ConservativeQuality,2,Q2,1,1828.49,0.1244627579366661,0.0959098980224861,0.1069303821776533,0.4680747514589329,0.4699262472022789,0.1026395663818388
2023,Utilities,Method3_ConservativeQuality,3,Q3,1,374257.99,0.2120364935833261,0.1738503593146726,0.1935573742291021,0.4855462155489136,0.4541076526343473,0.1056488253409965
2023,Utilities,Method3_ConservativeQuality,4,Q4,1,141353.02,0.2331910569932561,0.1953101220274135,0.2157522499660051,0.4892653488272452,0.4486505939929107,0.1023390746606101
2023,Utilities,Method3_ConservativeQuality,5,Q5,1,14026.81,0.2892834965053443,0.224478020781088,0.2628612142805165,0.5002090406051884,0.4493732291714419,0.1291889917929822
2023,Utilities,Method4_ProbabilisticQuality,1,Q1,1,12490.9,-0.0772463932750198,-0.0790893264732951,-0.08021870654712,0.3319320884784287,0.5226329427521853,0.0406697023120457
2023,Utilities,Method4_ProbabilisticQuality,5,Q5,1,14026.81,0.2892834965053443,0.224478020781088,0.2628612142805165,0.5002090406051884,0.4493732291714419,0.1291889917929822
2024,Communication Services,Method1_ObservedQuality,1,Q1,7,6512.2,-0.11747750156489112,-0.07331127043897886,-0.1486922318040942,0.2345582138891941,0.5702933511479799,0.1257269434489015
2024,Communication Services,Method1_ObservedQuality,2,Q2,6,78497.89,-0.010325583438412384,0.003141998281341249,-0.027226804658850384,0.22761358036440651,0.49513989342241493,0.08750339213685572
2024,Communication Services,Method1_ObservedQuality,3,Q3,6,8281.67,0.054505289113797865,0.06642056046614257,0.03431372887358144,0.2687958987561883,0.405599108645085,0.09359216727258653
2024,Communication Services,Method1_ObservedQuality,4,Q4,6,228041.27,0.18320380277078005,0.18375924227681958,0.16832363839173023,0.36044949062993825,0.24034421346775722,0.07585423341054257
2024,Communication Services,Method1_ObservedQuality,5,Q5,7,688514.6,0.5608838162902818,0.48864977734126125,0.534123997575758,0.663080623721194,0.13949672456533233,0.11111366695602483
2024,Communication Services,Method2_LatentQuality,1,Q1,7,9385.470000000001,-0.11466709452997244,-0.08085788189142869,-0.1356835842212058,0.19136029917154598,0.5707928276135307,0.09861425534026566
2024,Communication Services,Method2_LatentQuality,2,Q2,6,17308.24,-0.011766367634778984,0.009978032132653135,-0.03515150465487903,0.25084253503726694,0.4861787068957377,0.10381641328867448
2024,Communication Services,Method2_LatentQuality,3,Q3,6,66598.05,0.05266726510275933,0.0683889066426888,0.027061673356240268,0.2959645112539173,0.4139775726286197,0.10891061558084292
2024,Communication Services,Method2_LatentQuality,4,Q4,6,228041.27,0.18320380277078005,0.18375924227681958,0.16832363839173023,0.36044949062993825,0.24034421346775722,0.07585423341054257
2024,Communication Services,Method2_LatentQuality,5,Q5,7,688514.6,0.5608838162902818,0.48864977734126125,0.534123997575758,0.663080623721194,0.13949672456533233,0.11111366695602483
2024,Communication Services,Method3_ConservativeQuality,1,Q1,7,6512.2,-0.11747750156489112,-0.07331127043897886,-0.1486922318040942,0.2345582138891941,0.5702933511479799,0.1257269434489015
2024,Communication Services,Method3_ConservativeQuality,2,Q2,6,79923.20999999999,-0.007881430298064717,0.007148355482556066,-0.02748368112296785,0.23707827688263672,0.4947568390389896,0.09427419956141596
2024,Communication Services,Method3_ConservativeQuality,3,Q3,6,7969.34,0.05237363930098582,0.06402558744871407,0.028314574014457323,0.2726753844307079,0.4169617243950417,0.10334932333686553
2024,Communication Services,Method3_ConservativeQuality,4,Q4,6,226928.28,0.18289129944324442,0.18214785809303327,0.17457966971497182,0.3471053084371885,0.22936465210122584,0.05932626992170333
2024,Communication Services,Method3_ConservativeQuality,5,Q5,7,688514.6,0.5608838162902818,0.48864977734126125,0.534123997575758,0.663080623721194,0.13949672456533233,0.11111366695602483
2024,Communication Services,Method4_ProbabilisticQuality,1,Q1,6,6405.21,-0.1310100976858491,-0.09103108146510985,-0.1556963832447926,0.19894104365599766,0.5817755222549484,0.10835955814478733
2024,Communication Services,Method4_ProbabilisticQuality,5,Q5,6,496888.12,0.6106004186766546,0.5269773856257481,0.5806648601242982,0.6955992292530185,0.13316449440156267,0.1196520405710524
2024,Consumer Discretionary,Method1_ObservedQuality,1,Q1,15,311569.85,-0.22127344155351494,-0.1689400175396486,-0.244766947426229,0.16751076384156632,0.6312513867265769,0.10381692973440568
2024,Consumer Discretionary,Method1_ObservedQuality,2,Q2,14,44605.87,0.04321342902382718,0.054378235378045765,0.0253337974258649,0.26283829087597577,0.4261973743824049,0.08879254462348263
2024,Consumer Discretionary,Method1_ObservedQuality,3,Q3,14,103120.05,0.12314095797717149,0.12491389834570736,0.11015974965378325,0.2894842748813885,0.31332586122071715,0.07218652082063623
2024,Consumer Discretionary,Method1_ObservedQuality,4,Q4,14,175666.80000000002,0.21406933364534858,0.21073464146813436,0.19958223491641652,0.41059745975511625,0.2411315363266813,0.0778834753643172
2024,Consumer Discretionary,Method1_ObservedQuality,5,Q5,15,942553.61,0.4866392674924488,0.4562539569594986,0.47416719204126573,0.6218679443044182,0.0992251068767568,0.07165473828191163
2024,Consumer Discretionary,Method2_LatentQuality,1,Q1,15,312738.67,-0.2206448493939382,-0.17115787222552606,-0.24065035907447097,0.1471355206272297,0.6276177944372301,0.09381982018814565
2024,Consumer Discretionary,Method2_LatentQuality,2,Q2,14,43437.05,0.04253993742428066,0.056754508255771614,0.020923167048981263,0.2846689086056221,0.43009050897813356,0.09950373342304696
2024,Consumer Discretionary,Method2_LatentQuality,3,Q3,14,94086.68,0.12319296997616866,0.12486326763816809,0.11429585682913515,0.2839036233185807,0.30585908380176136,0.06202568357946836
2024,Consumer Discretionary,Method2_LatentQuality,4,Q4,14,184700.17,0.2140173216463514,0.2107852721756736,0.19544612774106462,0.41617811131792404,0.2485983137456371,0.08804431260548506
2024,Consumer Discretionary,Method2_LatentQuality,5,Q5,15,942553.61,0.4866392674924488,0.4562539569594986,0.47416719204126573,0.6218679443044182,0.0992251068767568,0.07165473828191163
2024,Consumer Discretionary,Method3_ConservativeQuality,1,Q1,15,300122.43,-0.21991372967209602,-0.1642074378532512,-0.2480897975210464,0.19519634609360673,0.6348893994041455,0.11717688502182799
2024,Consumer Discretionary,Method3_ConservativeQuality,2,Q2,14,59379.05,0.04194020786670187,0.04975782511827848,0.028249177221644113,0.25004156468508526,0.4352567577653236,0.07825179029833776
2024,Consumer Discretionary,Method3_ConservativeQuality,3,Q3,14,100920.93,0.12413326787726828,0.1254938400968815,0.10972634025804302,0.28324618325573664,0.31215139108181883,0.0752360886740477
2024,Consumer Discretionary,Method3_ConservativeQuality,4,Q4,14,343978.61,0.21479727505788698,0.2102969911429892,0.2005633818996879,0.40371222963984144,0.24642316750534424,0.0775881462862134
2024,Consumer Discretionary,Method3_ConservativeQuality,5,Q5,15,773115.16,0.48486232746588726,0.45570095485125695,0.47425779924499345,0.6183744067887404,0.08328898607135043,0.0655621975076707
2024,Consumer Discretionary,Method4_ProbabilisticQuality,1,Q1,14,299879.42,-0.236827326066827,-0.17955162199404032,-0.2636803564569228,0.18344400334838526,0.6459256375771315,0.1137531284457457
2024,Consumer Discretionary,Method4_ProbabilisticQuality,5,Q5,14,617387.84,0.5022612558788662,0.469786175479158,0.48904958759716105,0.6339825746871375,0.10373330194063067,0.07456237673639865
2024,Consumer Staples,Method1_ObservedQuality,1,Q1,8,43828.0,-0.6510718396118567,-0.5581657169766097,-0.6673907155819949,0.10643086312631087,0.7043807923091602,0.08645122262913968
2024,Consumer Staples,Method1_ObservedQuality,2,Q2,7,48062.2,0.044715168183137824,0.055462499123041735,0.024846075984627573,0.2796512460703779,0.44478130707213265,0.095271782343853
2024,Consumer Staples,Method1_ObservedQuality,3,Q3,7,179489.41,0.12097360400285376,0.12264891003397944,0.11102225859576913,0.26318593202270374,0.2953539024357416,0.06292230516049489
2024,Consumer Staples,Method1_ObservedQuality,4,Q4,7,256002.01,0.1678655164253114,0.16770062591095872,0.16262906013920705,0.28183616650155074,0.18813746313686347,0.04568541400571276
2024,Consumer Staples,Method1_ObservedQuality,5,Q5,8,563642.53,0.5773956199265513,0.5636311493310308,0.5678190503899355,0.5497867513357835,0.16426297174899523,0.06552416424327998
2024,Consumer Staples,Method2_LatentQuality,1,Q1,8,43828.0,-0.6510718396118567,-0.5581657169766097,-0.6673907155819949,0.10643086312631087,0.7043807923091602,0.08645122262913968
2024,Consumer Staples,Method2_LatentQuality,2,Q2,7,48062.2,0.044715168183137824,0.055462499123041735,0.024846075984627573,0.2796512460703779,0.44478130707213265,0.095271782343853
2024,Consumer Staples,Method2_LatentQuality,3,Q3,7,179489.41,0.12097360400285376,0.12264891003397944,0.11102225859576913,0.26318593202270374,0.2953539024357416,0.06292230516049489
2024,Consumer Staples,Method2_LatentQuality,4,Q4,7,256002.01,0.1678655164253114,0.16770062591095872,0.16262906013920705,0.28183616650155074,0.18813746313686347,0.04568541400571276
2024,Consumer Staples,Method2_LatentQuality,5,Q5,8,563642.53,0.5773956199265513,0.5636311493310308,0.5678190503899355,0.5497867513357835,0.16426297174899523,0.06552416424327998
2024,Consumer Staples,Method3_ConservativeQuality,1,Q1,8,43828.0,-0.6510718396118567,-0.5581657169766097,-0.6673907155819949,0.10643086312631087,0.7043807923091602,0.08645122262913968
2024,Consumer Staples,Method3_ConservativeQuality,2,Q2,7,57957.88,0.04539134240883769,0.0563609855310241,0.02479291314282816,0.28708177013854913,0.44830661683312695,0.09787258842683337
2024,Consumer Staples,Method3_ConservativeQuality,3,Q3,7,169593.73,0.12029742977715392,0.12175042362599707,0.11107542143756854,0.2557554079545325,0.2918285926747473,0.06032149907751453
2024,Consumer Staples,Method3_ConservativeQuality,4,Q4,7,256002.01,0.1678655164253114,0.16770062591095872,0.16262906013920705,0.28183616650155074,0.18813746313686347,0.04568541400571276
2024,Consumer Staples,Method3_ConservativeQuality,5,Q5,8,563642.53,0.5773956199265513,0.5636311493310308,0.5678190503899355,0.5497867513357835,0.16426297174899523,0.06552416424327998
2024,Consumer Staples,Method4_ProbabilisticQuality,1,Q1,7,43130.3,-0.7399468453840837,-0.6344916286541741,-0.757836921057901,0.1063994732493996,0.7316025460675121,0.09173642714450517
2024,Consumer Staples,Method4_ProbabilisticQuality,5,Q5,7,504898.91000000003,0.6303409115262351,0.6149290681895232,0.6208007085398081,0.5700475977511853,0.15122772978731305,0.06516786948719297
2024,Energy,Method1_ObservedQuality,1,Q1,9,24360.59,-2.2461545772671156,-1.8177963498530525,-2.2927742443987347,0.19018247563591015,0.6889829714877512,0.1630096135893578
2024,Energy,Method1_ObservedQuality,2,Q2,8,423354.74,0.004771096111113074,0.014231483873827987,-0.007413335577030062,0.16848800060100766,0.45572802655863676,0.0682100764799426
2024,Energy,Method1_ObservedQuality,3,Q3,8,333311.16000000003,0.1288928950910248,0.13700924676521464,0.09762001112927592,0.35118858883454734,0.3537741013809592,0.12119841477720326
2024,Energy,Method1_ObservedQuality,4,Q4,8,62620.79,0.25288014420980004,0.24164759663560195,0.22729956084517755,0.46188163213260114,0.24625401991096157,0.1070000556249841
2024,Energy,Method1_ObservedQuality,5,Q5,8,1230461.8800000001,1.368162586406826,1.1628120038223524,1.3455703865478204,0.7817950962276371,0.0711139436904694,0.10345413656584417
2024,Energy,Method2_LatentQuality,1,Q1,9,347368.74000000005,-2.2433293740965783,-1.8284981772863758,-2.2781695887105635,0.15578168421559582,0.6914957364417761,0.13102729787361228
2024,Energy,Method2_LatentQuality,2,Q2,8,108575.66,0.017067063843830076,0.0261537618374941,0.005115001225611876,0.16983185092734746,0.42848045531642315,0.0667801178208193
2024,Energy,Method2_LatentQuality,3,Q3,8,325082.09,0.11341857379145316,0.13712652466403724,0.06866143667744146,0.38854562885606114,0.37819481204989486,0.15860847861654026
2024,Energy,Method2_LatentQuality,4,Q4,8,62620.79,0.25288014420980004,0.24164759663560195,0.22729956084517755,0.46188163213260114,0.24625401991096157,0.1070000556249841
2024,Energy,Method2_LatentQuality,5,Q5,8,1230461.8800000001,1.368162586406826,1.1628120038223524,1.3455703865478204,0.7817950962276371,0.0711139436904694,0.10345413656584417
2024,Energy,Method3_ConservativeQuality,1,Q1,9,30280.960000000003,-2.2458884307963007,-1.8171768295191073,-2.2928595101421916,0.1947503842479859,0.6881019340893967,0.16429509124003952
