Ticker,Year,FormationYear,PROF,PROF_w,sigma_acc,sigma_mean,sigma_raw,MarketCap,theta_obs,theta_post_mean,theta_conservative,theta_post_sd,theta_post_sd_between,theta_conservative_sd_between,p_q5,p_q5_sd_mc,p_median,p_median_sd_mc,p_q1,p_q1_sd_mc,lambda_i,mu_t,var_obs_t,obs_var_i,tau2_t,q5_cutoff_obs,median_cutoff_obs,q1_cutoff_obs,n_sigma_draws_used,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws,sigma_acc_measure
HUSCO.CO,2023,2024,0.0080284155713772,0.0080284155713772,0.0264742945417948,0.0264742945417948,0.0264742945417948,1514.84,0.0080284155713772,0.0193290999267561,-0.0003758493191648015,0.3220537461738267,0.0105146070567197,0.007819662964267,0.146553195864977,0.082245153650527,0.3138010020717398,0.0654539371418243,0.501557822039118,0.000626462050605,0.95797867554729,0.2769557876273803,3.8177838659714856,0.1131667857031596,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,HusCompagniet A/S,Homebuilding & Construction Supplies,Consumer Discretionary,1510.36,335.31,826.27,1.41,29.15,141.27,4898.23,382.0,3646.95,2854.91,705.2,0.0,61.57,3147.57,0.0,-338.9000000000001,327.97,-412.18000000000006,-0.06,-28.32,-283.07000000000005,5037.78,4968.004999999999,-0.0569786061004367,382.0,364.37,-2229.5,0.0733433239298269,0.0768920321134942,-0.4487716900445954,0.0284359617190401,179.93,0.0362177574297932,True,1,258,2023.0,2024-05-03,2024-06-30,2024-03-08,106.005599896084,True,True,0.0213376596634029,258,0.0239148443056619,0.012166046255514,0.0123633621568933,0.0496014609433321,8000,student_t_residual_sd,0.0151844687071067,0.0137581579856921,0.0068065625256594,0.0072308062729272,0.0281824113756838,8000,student_t_residual_sd
ICP1V.HE,2023,2024,0.3005250772541894,0.3005250772541894,0.1171680822779307,0.1171680822779307,0.1171680822779307,2551.74,0.3005250772541894,0.290746327193602,0.21754633487015906,1.0121624517327183,0.0030652485746895,0.0260105300018872,0.4993900251932551,0.0001123865487757,0.5679165754176919,0.0123353427238105,0.3821523022957703,0.0207827473230785,0.5851062880798483,0.2769557876273803,3.8177838659714856,1.9955992366266344,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,Incap Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1537.22,475.92,472.1,25.4,0.0,241.88,2039.58,509.34,2527.78,1688.63,463.39,3.42,20.32,1194.11,0.0,113.74,396.67,-237.97000000000003,-67.89000000000001,0.0,-112.85,1764.77,1902.175,-0.0593268232418152,509.34,-8.16,-134.57999999999993,-0.0042898261200993,0.2677671612759078,-0.070750588142521,0.1271596987658864,448.94,0.2360140365634077,True,5,262,2023.0,2024-06-25,2024-06-30,2024-02-22,271.148272537361,True,True,0.1425464389645332,262,0.1125045605931341,0.0344910682096727,0.068721494371194,0.1810067354754107,8000,student_t_residual_sd,0.0672983635841231,0.0650312069862131,0.0191179005940566,0.0399821490405356,0.1020841329176202,8000,student_t_residual_sd
INVEST.HE,2023,2024,-0.0121386065616936,-0.0121386065616936,0.0602224710412711,0.0602224710412711,0.0602224710412711,228.2,-0.0121386065616936,0.0367885519866506,-0.0459871761166918,0.6470540554726448,0.0296012544193473,0.0204786083814458,0.2911169953378058,0.0598304672789695,0.3972561346871946,0.0336164607551713,0.5150696866540936,0.0051337711942553,0.830757152225009,0.2769557876273803,3.8177838659714856,0.5590227058556069,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,Investors House Oyj,Real Estate Operations,Real Estate,104.03,95.25,101.22,85.2,0.0,311.83,598.91,0.94,78.22,65.27,9.18,0.0,8.38,376.03,3.75,18.879999999999995,26.65000000000001,56.7,63.35,-0.47,-1.5900000000000043,579.38,589.145,-0.0026988262651809,0.94,-5.64,1.480000000000004,-0.0095731950538492,0.0015955325089748,0.0025121150141306,0.52929244922727,23.47,0.0398373914740853,True,8,266,2023.0,2024-05-10,2024-06-30,2024-02-12,19.6530236164507,True,True,0.0333585511486148,266,0.0559191654880206,0.0240442355406697,0.0293336495295833,0.1045168420651189,8000,student_t_residual_sd,0.0345490849227281,0.0323082521923656,0.0134006444905375,0.017021618644301,0.059465446690434,8000,student_t_residual_sd
IRLABa.ST,2023,2024,-1.54002574002574,-1.54002574002574,0.1619389191648172,0.1619389191648172,0.1619389191648172,391.61,-1.54002574002574,-0.534350427306071,-1.6507231023724707,1.2026307645222136,0.2835818242818052,0.0312146073005004,0.0570418920975243,0.0239531924099875,0.074525565247495,0.0277263152367969,0.9097661830004244,0.0304121034179706,0.4465131882663471,0.2769557876273803,3.8177838659714856,3.953697349706119,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,IRLAB Therapeutics AB,Pharmaceuticals,Health Care,124.42,112.06,36.98,0.0,0.0,6.72,178.32,-164.07,5.65,0.0,184.94,0.0,0.2,116.55,0.0,-128.48000000000002,-125.87,6.539999999999996,0.0,0.0,-9.15000000000001,304.55,241.435,-0.0378983991550521,-164.07,-135.5,-52.440000000000005,-0.5612276596185308,-0.6795617868163274,-0.2172013171246919,0.0278335783958415,-66.7,-0.2762648331849152,True,4,268,2023.0,2024-06-25,2024-06-30,2024-02-07,-87.0134864893162,True,True,-0.3604012942999821,268,0.1517535295729827,0.0583811789866982,0.0851643209375547,0.2710531131147832,8000,student_t_residual_sd,0.0929349073552659,0.0878340091866222,0.0323558981716135,0.0496313114123616,0.1522811021262761,8000,student_t_residual_sd
ISS.CO,2023,2024,0.2556799325096336,0.2556799325096336,0.0475458346443348,0.0475458346443348,0.0475458346443348,35926.35,0.2556799325096336,0.2581658367137937,0.2323116195520366,0.5369532214562169,0.0018107919672972,0.017022037020892,0.4585312550501991,0.0159324772640758,0.6068572437639472,0.039393259025599,0.2941009828004838,0.0665170645717544,0.883158435212015,0.2769557876273803,3.8177838659714856,0.3589194938142327,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,ISS A/S,Professional & Commercial Services,Industrials,30218.33,9142.93,31364.76,4939.85,232.59,4690.76,71566.33,5194.71,120496.65,87427.87999999999,28192.62,0.0,839.24,14845.07,943.85,4353.160000000004,1789.9500000000007,6802.649999999998,3581.7900000000004,-9.97,-667.6199999999944,66288.24,68927.285,-0.0096858595257305,5194.71,4523.55,20283.64,0.0656278569509882,0.0753650749481863,0.2942759170044199,0.068053746785471,5807.47,0.0842550232465996,True,5,270,2023.0,2024-05-16,2024-06-30,2024-02-22,5905.91405680991,True,True,0.085683253834964,270,0.0431602915089465,0.0208819267130508,0.0222225861849673,0.0871130045318272,8000,student_t_residual_sd,0.0272903013761299,0.0248995765593645,0.0116883221914801,0.0127878066075823,0.0493558404150167,8000,student_t_residual_sd
JBTM.IC,2023,2024,0.1125038518503792,0.1125038518503792,0.0619145826988016,0.0619145826988016,0.0619145826988016,32091.41,0.1125038518503792,0.1414543660749074,0.0772953709191643,0.6596717507968185,0.0164565585164112,0.0200138215930988,0.3730737372791703,0.0378909016161484,0.4849988785593132,0.0047682315650822,0.429553744743904,0.0219771367013909,0.8239575953439255,0.2769557876273803,3.8177838659714856,0.5826404113142396,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,JBT Marel Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,11150.64,4898.29,4909.44,0.0,0.0,2513.5,27470.18,782.91,17561.68,11381.75,4442.13,216.3,256.4,15090.15,0.0,2074.1800000000003,4195.88,-1203.5800000000008,-5.88,0.0,-923.9999999999992,25872.56,26671.370000000003,-0.0346438896839569,782.91,1298.92,2282.99,0.0487009103769322,0.0293539476974748,0.0855970278242174,0.0942396284855258,2499.01,0.093696349306391,True,5,274,2023.0,2024-05-02,2024-06-30,2024-02-20,1840.9925,True,True,0.0690250444577837,274,0.0578500307104873,0.023615521974222,0.0321343876900275,0.1069301156168004,8000,student_t_residual_sd,0.0355110803630039,0.0332994245068025,0.0130244918033895,0.018671646522666,0.0597191484622646,8000,student_t_residual_sd
JM.ST,2023,2024,0.1994036828130821,0.1994036828130821,0.1234776786650441,0.1234776786650441,0.1234776786650441,11527.06,0.1994036828130821,0.2333240312653126,0.11192611264666483,1.0395287024348077,0.0103972723864727,0.0268136433211268,0.4590940726844502,0.0072633237265125,0.5259488427975143,0.0046210765437812,0.4244581620616669,0.0132538527398147,0.5626121491679137,0.2769557876273803,3.8177838659714856,2.22115836757169,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,29741.84,1684.32,18440.91,15073.28,168.13,10.07,30276.43,1052.01,15893.57,13142.63,993.29,0.0,157.25,8025.93,0.0,229.40999999999983,-340.34000000000015,-483.2299999999995,612.6200000000008,29.75999999999999,1695.3600000000004,30044.24,30160.335,0.0562115772255182,1052.01,-1816.68,2043.3099999999995,-0.0602340789649717,0.034880580736255,0.0677482527962636,0.000333882233072,3530.0,0.117041140292374,True,1,277,2023.0,2024-04-24,2024-06-30,2024-01-30,995.99569282536,True,True,0.0330233630636184,277,0.1182281804701052,0.0379748478144703,0.0716010383737217,0.1932423353966065,8000,student_t_residual_sd,0.0708396625184934,0.0680409568675297,0.020675729169547,0.0417065960787491,0.1091147537038824,8000,student_t_residual_sd
JOMA.ST,2023,2024,0.0209888266669033,0.0209888266669033,0.0067149626425449,0.0067149626425449,0.0067149626425449,4341.85,0.0209888266669033,0.0218177802923218,0.02034112305522822,0.0892975627182884,0.0013242876179574,0.0010347332429008,0.0064796823690255,0.0224891810936615,0.0733217978082839,0.078246987445703,0.4222621095290446,0.0378745986106543,0.9967614819416246,0.2769557876273803,3.8177838659714856,0.0080671592551299,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,541.94,436.63,1353.49,1116.3,0.0,13671.259999999998,14660.91,145.01,607.52,141.72,104.6,0.0,242.95,5552.91,81.04,413.55000000000007,391.83,-1243.2700000000002,-1293.24,0.0,-28.24999999999972,15451.62,15056.265,-0.0018762953494774,145.01,-4.37,17.579999999999927,-0.0002902446257421,0.0096312066770875,0.0011676202564181,0.9080113826370616,178.58,0.0118608433100772,True,8,278,2023.0,2024-04-26,2024-06-30,2024-02-16,85.1579295537366,True,True,0.005655979723639,278,0.0057936201604197,0.0039002612760049,0.0026889919386797,0.0138054326867739,8000,student_t_residual_sd,0.0038527944260228,0.0033483231160473,0.0022036727106234,0.0015523003841141,0.0078390900658351,8000,student_t_residual_sd
KAMUX.HE,2023,2024,0.1158505865700643,0.1158505865700643,0.0730022696681903,0.0730022696681903,0.0730022696681903,2511.02,0.1158505865700643,0.1520567466486329,0.07090335973821674,0.7451197137659741,0.0179672350438809,0.0223049720629362,0.3917695768370287,0.0290004560536799,0.4890510864800596,0.0030558910777712,0.4372340214504371,0.0172860449788914,0.7752638658407621,0.2769557876273803,3.8177838659714856,0.7976133300592214,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,Kamux Oyj,Specialty Retailers,Consumer Discretionary,1649.79,99.55,653.21,147.64,0.0,79.41,2412.61,287.47,11431.36,10275.79,989.03,0.0,21.67,1250.49,0.0,212.39999999999984,55.52,137.38,-14.870000000000005,0.0,4.629999999999882,2145.08,2278.8450000000003,0.0020317309865304,287.47,263.45,1653.5300000000009,0.1156068095899457,0.1261472368677992,0.7256000298396778,0.034846599922329,29.05,0.0127476857794189,True,1,283,2023.0,2024-05-21,2024-06-30,2024-03-01,231.611166587071,True,True,0.1016353313134816,283,0.0685454760276989,0.0262242255918932,0.0387686362703725,0.1220751696682609,8000,student_t_residual_sd,0.0418384466661503,0.0394515571316201,0.0143538059237482,0.0228182812582346,0.0681815488752114,8000,student_t_residual_sd
KARNO.ST,2023,2024,0.3473803664554298,0.3473803664554298,0.056304769736412,0.056304769736412,0.056304769736412,6040.25,0.3473803664554298,0.3365291683956759,0.31656385824101607,0.6172769897433985,0.0076811096896249,0.0218137184986602,0.5359610531309498,0.0151564224044427,0.661437785990814,0.0604077340714969,0.259120231550427,0.0773177066880618,0.8459174589279312,0.2769557876273803,3.8177838659714856,0.513070187342495,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,Karnov Group AB (publ),Professional & Commercial Services,Industrials,982.5,453.65,1832.41,83.76,30.2,41.48,6979.4,335.41,2462.91,363.57,1125.76,0.0,156.26,2352.81,0.0,-136.48000000000002,-178.13,194.33000000000013,83.76,10.9,-58.02000000000018,6895.9,6937.65,-0.008363062420272,335.41,262.19,1404.9299999999998,0.0377923360215635,0.0483463420610725,0.2025080538799161,0.0059789698240758,320.86,0.0462490901097634,True,5,284,2023.0,2024-05-08,2024-06-30,2024-02-14,450.388240801079,True,True,0.06491942383964,284,0.0512879290491116,0.0260495223764584,0.0236354776820398,0.1063514277707901,8000,student_t_residual_sd,0.0323762249812746,0.0295159908323783,0.0147888726247719,0.0137774064993306,0.060518763822418,8000,student_t_residual_sd
KCCK.OL,2023,2024,0.2349332351296424,0.2349332351296424,0.0386831090136595,0.0386831090136595,0.0386831090136595,5259.87,0.2349332351296424,0.2383877358852862,0.21849205985439246,0.450653423893287,0.0027279636799564,0.0129833316534704,0.4277716042557991,0.0277151019930508,0.6071501678930041,0.0400637168963814,0.2753734561633527,0.0715363356130276,0.9177941236237503,0.2769557876273803,3.8177838659714856,0.2375913647190747,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,Klaveness Combination Carriers ASA,Freight & Logistics Services,Industrials,1083.92,689.91,445.48,258.71,1.99,5037.87,6365.26,1572.03,3029.99,953.44,988.66,0.0,226.66,3665.85,0.0,-81.87999999999988,53.93999999999994,-694.71,-652.54,0.1,-93.54999999999976,6298.23,6331.745,-0.0147747579853578,1572.03,1017.26,525.5799999999999,0.16066029191005,0.248277528548607,0.083007133104697,0.7956526992164088,1462.04,0.2309063299295849,True,5,286,2023.0,2024-05-08,2024-06-30,2024-02-16,1406.7063,True,True,0.222167238257384,286,0.0352077814658368,0.0171951798589651,0.0182940721259129,0.0708017160887107,8000,student_t_residual_sd,0.0221670199011192,0.0201824365656138,0.0095431741848013,0.010745675525852,0.040135913835777,8000,student_t_residual_sd
KCRA.HE,2023,2024,0.4614018466299281,0.4614018466299281,0.0201126622536741,0.0201126622536741,0.0201126622536741,36135.16,0.4614018466299281,0.4567176457577758,0.4563226371336842,0.2501824396922988,0.0049406789950391,0.0053573158701656,0.7828210218189594,0.0854365506129439,0.92331186680585,0.0706926922582029,0.0354899272198081,0.0488880578222164,0.9746039525187804,0.2769557876273803,3.8177838659714856,0.0663487041098761,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,Konecranes Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,28615.81,6561.14,20646.46,2541.24,579.39,8404.44,50918.77,6357.35,45245.2,22073.33,13873.69,0.0,1067.74,17837.9,0.0,3776.48,2491.1500000000005,5121.359999999999,2019.12,247.04,-1569.87,45508.01,48213.39,-0.032560871575303,6357.35,673.25,11281.699999999995,0.0139639631231075,0.1318585977878759,0.233995161924934,0.1743175495438093,5712.2,0.1184774603071885,True,5,287,2023.0,2024-06-27,2024-06-30,2024-02-02,4339.7826369863,True,True,0.0900119787674399,287,0.0177999798458788,0.0097716845045736,0.0093287496269931,0.0383406790932114,8000,student_t_residual_sd,0.0115215684305233,0.0102835730806783,0.0054170698598988,0.0054136632504061,0.0217321731120289,8000,student_t_residual_sd
KELAS.HE,2023,2024,0.8014947265488576,0.8014947265488576,0.0569494137206022,0.0569494137206022,0.0569494137206022,149.47,0.8014947265488576,0.7203642084981273,0.770560695905662,0.6197924667056668,0.0501091666935731,0.0191059854574836,0.8128488122909484,0.0682954027348127,0.8760396761628965,0.0642162877162632,0.0895282465415284,0.0572707716787245,0.845329846784022,0.2769557876273803,3.8177838659714856,0.4987009942527864,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,289.73,4.73,150.28,49.67,9.81,100.65,404.51,47.18,631.92,324.22,202.73,16.86,7.079999999999999,143.17,0.0,-12.22999999999996,-0.9299999999999996,-21.74000000000001,-21.569999999999997,2.140000000000001,-8.989999999999945,418.87,411.69,-0.0218368189657265,47.18,-54.27,168.98999999999995,-0.1318224877942141,0.1146007918579513,0.4104787582890037,0.2444800699555491,32.96,0.0800602395005951,True,5,289,2023.0,2024-04-28,2024-06-30,2024-03-01,72.0008446668377,True,True,0.1748909244014615,289,0.0527368058238124,0.0226549483873641,0.0287575888897702,0.0998329828179232,8000,student_t_residual_sd,0.0326500545826421,0.0302949137980001,0.012563058921397,0.0169536183366264,0.0561166923450562,8000,student_t_residual_sd
KEMIRA.HE,2023,2024,0.3125289311301081,0.3125289311301081,0.0342820729586736,0.0342820729586736,0.0342820729586736,29172.84,0.3125289311301081,0.3101696738667466,0.2992646703363943,0.4045084298317393,0.0019083480788184,0.0107291506513542,0.5127194389882459,0.0049706893610897,0.7010173517856366,0.0666163139867743,0.1932162997657195,0.079976722504735,0.933678696031431,0.2769557876273803,3.8177838659714856,0.1859930801763499,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,Kemira Oyj,Chemicals,Materials,13228.55,4501.98,9897.64,3225.76,633.07,10509.46,39027.96,6228.44,38599.24,22485.14,10053.34,390.13,563.5200000000001,18620.85,216.99,-474.3900000000013,1874.6199999999992,515.2699999999986,1623.7600000000002,33.370000000000005,-1207.1499999999992,38279.11,38653.535,-0.0312300026375336,6228.44,4040.53,2568.529999999999,0.1045319658344314,0.1611350682414945,0.0664500672448198,0.2718887159997138,5630.86,0.1456751626985733,True,7,290,2023.0,2024-06-13,2024-06-30,2024-02-09,5794.95842323919,True,True,0.1499205292152241,290,0.0312454579120995,0.0150951233615037,0.0161955298983909,0.062211557552291,8000,student_t_residual_sd,0.0196525573438853,0.0180438593080354,0.0083303935585888,0.0094524102796431,0.0351454194425342,8000,student_t_residual_sd
KESKOB.HE,2023,2024,0.2403654642802391,0.2403654642802391,0.0338830291114441,0.0338830291114441,0.0338830291114441,80347.47,0.2403654642802391,0.2428600484112906,0.22673025200083285,0.410117214143022,0.002484751470949,0.0135814676867764,0.4193848316543222,0.0380209753088981,0.6353137157338828,0.0603661353880156,0.2365007785378753,0.0926144343004145,0.9318239386029687,0.2769557876273803,3.8177838659714856,0.198544234116296,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,Kesko Oyj,Food & Drug Retailing,Consumer Staples,29027.41,2370.11,28585.61,1101.73,125.27,22991.97,86732.15,11972.07,134422.6,114473.33,11411.98,0.0,1121.34,30852.81,0.0,-185.95000000000076,-203.77999999999977,-733.6499999999978,-1546.6,-78.11999999999999,-873.2400000000031,78359.42,82545.785,-0.0105788563280366,11972.07,9237.81,15225.320000000009,0.1119113471390453,0.145035509687139,0.1844469708538117,0.2785359664336586,11714.89,0.1419199054197618,True,2,292,2023.0,2024-04-26,2024-06-30,2024-01-30,12205.9136836028,True,True,0.1478684064074598,292,0.0295403747423721,0.0183290712514199,0.0135929098811359,0.0688003799068425,8000,student_t_residual_sd,0.0194955937588917,0.0169406786299923,0.0104159866662602,0.0077757727639194,0.0390489364326882,8000,student_t_residual_sd
KIT.OL,2023,2024,0.3134643962094086,0.3134643962094086,0.0949456140358312,0.0949456140358312,0.0949456140358312,6640.27,0.3134643962094086,0.3018644398033875,0.24991797876674676,0.8857805454855451,0.0056234238198467,0.0308060155579832,0.5057466108832811,0.0017977358481951,0.58883067052547,0.0268491891983541,0.3520653336944122,0.0420691614581677,0.682267912786691,0.2769557876273803,3.8177838659714856,1.4012349549638454,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,Kitron ASA,Electronic Equipment & Parts,Information Technology,4774.89,436.22,3099.37,616.3,70.47,534.64,6496.27,673.04,8843.02,6026.53,2021.4,0.0,151.72,2052.45,0.0,418.6800000000003,164.68,77.79999999999973,-26.3900000000001,5.469999999999999,155.28000000000046,5860.71,6178.49,0.0251323543454793,673.04,182.7,2372.92,0.0295703319095766,0.1089327651254594,0.3840614778044474,0.0865324699076958,507.78,0.0821851293762715,True,6,295,2023.0,2024-04-29,2024-06-30,2024-02-14,883.212327959525,True,True,0.1429495439758784,295,0.0879664390656651,0.0392415239644125,0.0443598345404936,0.1687471559112029,8000,student_t_residual_sd,0.0544551242323784,0.0508256230540015,0.0217456607688041,0.025649237991115,0.0948594982570055,8000,student_t_residual_sd
KLARAb.ST,2023,2024,0.0251102088606157,0.0251102088606157,0.0179599202463082,0.0179599202463082,0.0179599202463082,2269.13,0.0251102088606157,0.0307380914726995,0.020640896641879222,0.2347667966789219,0.0077448633427578,0.0061504858498462,0.0849562219850155,0.084846709676757,0.2562279935795627,0.0983494795686235,0.458694061222378,0.0226048093419722,0.9776534389063176,0.2769557876273803,3.8177838659714856,0.0592114443926257,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,KlaraBo Sverige AB,Real Estate Operations,Real Estate,191.29,169.64,336.06,116.89,19.83,9100.75,9312.47,132.07,574.47,251.31,54.75,0.0,168.9,3962.93,0.0,-173.36,-148.79000000000002,89.72999999999999,25.120000000000005,-1.3500000000000014,-90.52999999999994,9122.74,9217.605,-0.0098214232438903,132.07,91.69,107.57000000000004,0.0099472693828819,0.0143280168764011,0.0116700596304571,0.9873226288173556,83.8,0.0090912986616371,True,8,296,2023.0,2024-05-20,2024-06-30,2024-02-15,104.350461715505,True,True,0.0113207781973196,296,0.0151496841201069,0.0110156694324252,0.0065046318942745,0.0393566274970463,8000,student_t_residual_sd,0.0103026217525313,0.0087778548596418,0.006219104242546,0.0037140669680996,0.0222702037764739,8000,student_t_residual_sd
KNEBV.HE,2023,2024,0.4914169783758942,0.4914169783758942,0.0592864393207457,0.0592864393207457,0.0592864393207457,267406.53,0.4914169783758942,0.4557676498622555,0.4581714961614071,0.6410149189281331,0.0230270550804318,0.0214743329551884,0.6358578232619573,0.0484786854352227,0.7387874254249588,0.0709687587721177,0.1989921269523961,0.0755749181811659,0.8337725889275647,0.2769557876273803,3.8177838659714856,0.5542592017679916,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,64470.57,4748.05,56931.85,33.56,1540.18,8720.98,97654.34,12866.41,124937.34,60729.61,50535.95,2110.37,468.85,30782.35,379.17,-1675.7300000000032,-446.8999999999997,276.9599999999991,-56.6,187.71000000000004,-1374.6800000000026,95306.19,96480.265,-0.0142483024896335,12866.41,5364.84,14847.669999999998,0.0556055686621507,0.133357946311611,0.1538933376685895,0.0903913354715599,14516.37,0.1504594747951822,True,5,299,2023.0,2024-06-28,2024-06-30,2024-01-26,15794.1181011045,True,True,0.1637030961834993,299,0.0548134327679004,0.0252185976984862,0.0269789379541064,0.1074890888542602,8000,student_t_residual_sd,0.0340584212161863,0.0317931138530354,0.0142174149268827,0.0156098805898789,0.0607682828142296,8000,student_t_residual_sd
KNOW.ST,2023,2024,0.0538811500622337,0.0538811500622337,0.0646566683928789,0.0646566683928789,0.0646566683928789,4321.22,0.0538811500622337,0.0957361997852207,0.016355548604502716,0.6811181054319932,0.0252837405614756,0.0226684134399552,0.3398271471492805,0.046843790778025,0.446247987557575,0.0170631595809909,0.4699667676292565,0.009600700816637,0.8123719927113451,0.2769557876273803,3.8177838659714856,0.6493316833947718,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,Knowit AB (publ),Software & IT Services,Information Technology,1874.63,128.47,1696.99,0.0,134.78,84.23,7073.7,397.88,7063.92,1581.47,5175.14,0.0,81.34,4179.03,14.83,-134.2099999999998,-339.95000000000005,-14.3599999999999,0.0,32.07000000000001,252.17000000000013,7158.84,7116.27,0.0354356987579167,397.88,451.65,570.8699999999999,0.0634672377523618,0.055911313089582,0.0802203963593286,0.0118362569154908,636.81,0.089486486600424,True,6,300,2023.0,2024-06-17,2024-06-30,2024-02-08,612.560450627226,True,True,0.0860788658422496,300,0.059002340389594,0.026969514383362,0.0323773710127351,0.116098783835873,8000,student_t_residual_sd,0.0370242126930276,0.0340931381333367,0.0147781830473619,0.0189077959788714,0.0658084075988465,8000,student_t_residual_sd
KOG.OL,2023,2024,0.3532341330094139,0.3532341330094139,0.0423637729429616,0.0423637729429616,0.0423637729429616,81874.03,0.3532341330094139,0.3459063303399957,0.3340208094043565,0.4870411909649371,0.0054915273359582,0.0143986535321478,0.5505785274249975,0.0191656720378626,0.7024367796187826,0.0653657097944534,0.2082002401630473,0.0776599756661184,0.903933381974713,0.2769557876273803,3.8177838659714856,0.2836019630232548,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,34884.0,5975.0,30689.0,500.0,440.0,5588.0,53222.0,5827.0,40617.0,15334.0,20641.0,1513.0,339.0,15968.0,497.0,7979.0,2043.0,6592.0,50.0,-237.0,-843.0,43225.0,48223.5,-0.0174811036113098,5827.0,1106.0,8814.0,0.0229348761495951,0.1208332037284726,0.1827739587545491,0.115877113855278,13744.0,0.2850062728752579,True,5,302,2023.0,2024-05-02,2024-06-30,2024-02-09,4990.93333,True,True,0.1034958750401775,302,0.0387919212664035,0.0183241584677393,0.0201960853829498,0.0770302081596159,8000,student_t_residual_sd,0.0243204551056317,0.022367563661363,0.0102726381520253,0.0118074689418262,0.0441113163057309,8000,student_t_residual_sd
KOSKI.HE,2023,2024,0.614716169933688,0.614716169933688,0.0732739075606058,0.0732739075606058,0.0732739075606058,1544.32,0.614716169933688,0.5381952720677556,0.5694054100728491,0.7487522592421535,0.038750625937678,0.0229456312628574,0.6770316204486969,0.046132003988047,0.7571071814838692,0.0578456188165962,0.1923895073399926,0.0605176272857614,0.7734462006958048,0.2769557876273803,3.8177838659714856,0.8105751214234065,2.4780153680324446,0.3020091199458226,0.1343909368814522,0.0090241164346464,8000,Koskisen Oyj,Paper & Forest Products,Materials,1561.11,742.64,646.92,71.6,0.15,2846.96,3011.07,170.38,3094.54,1463.07,584.81,0.0,34.37,1646.76,0.0,-53.700000000000045,-142.43000000000006,-50.29000000000008,24.419999999999995,-4.76,158.68000000000006,2711.36,2861.215,0.0554589571213628,170.38,476.68,-111.75,0.1666005525624603,0.0595481290291012,-0.0390568342469894,0.9950178508081357,162.13,0.0566647385813369,True,7,304,2023.0,2024-05-15,2024-06-30,2024-02-16,262.181642091518,True,True,0.0916329748346482,304,0.068778502352692,0.0265467620281985,0.0386803576403573,0.1237000153056051,8000,student_t_residual_sd,0.0420645341232836,0.0398884493768179,0.0147747928119951,0.0222627308403843,0.0694476318604312,8000,student_t_residual_sd
