Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,firm_idx_y,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_acc
2019,ABL.OL,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,414.35,95.95,103.24,0.0,3.26,4.91,557.93,-23.45,482.06,0.0,478.93,0.0,5.5,415.78,0.0,273.92,-0.0057001298763769,262.13,48.830000000000005,68.24,0.0,1.8899999999999997,146.95,264.63,411.28,0.3572991635868508,-23.45,2.54,187.49,0.00617584127601634,-0.057017117292355576,0.4558694806457888,0.011938338844582766,79.75,0.19390682746547366,True,3,5,5,0.063445174930734,0.05940128628718757,0.025621109706084777,0.0295809162255629,0.11149084109355444,8000,0.063445174930734
2020,ABL.OL,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,729.6,262.84,335.69,74.36,7.78,10.4,1021.08,79.75,724.78,0.0,683.16,0.0,2.55,554.11,6.18,879.4,0.069731746060076,315.25,166.89,232.45,74.36,4.5200000000000005,-5.209999999999951,557.93,789.505,-0.0065990715701609885,79.75,-23.45,242.71999999999997,-0.029702155147845802,0.10101265983116003,0.3074331384855067,0.013172810811837798,2.52,0.0031918733890222355,True,3,5,5,0.06079533403050062,0.05702065825818946,0.0241949387011363,0.028527404538015905,0.10588370495030118,8000,0.06079533403050062
2021,ABL.OL,ABL Group ASA,Oil & Gas Related Equipment and Services,Energy,714.67,174.5,312.6,73.39,3.51,10.01,1013.56,2.52,1295.63,0.0,1199.67,0.0,6.57,587.86,1.0,1007.99,0.1518017865027341,-14.930000000000064,-88.33999999999997,-23.089999999999975,-0.9699999999999989,-4.2700000000000005,91.25999999999989,1021.08,1017.3199999999999,0.08970628710730144,2.52,79.75,570.8500000000001,0.07839224629418473,0.002477096685408721,0.5611312074863368,0.00983957850037353,185.28,0.18212558487005073,True,3,5,5,0.0683828479411179,0.06387272411419118,0.02624236725326973,0.03388472843782095,0.1164741187645407,8000,0.0683828479411179
2015,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,1293.43,658.08,2026.31,606.95,30.3,797.27,6864.82,628.67,7502.63,647.97,6306.879999999999,0.0,200.36,2181.59,0.0,,0.159250821648431,177.99,142.56000000000006,355.89999999999986,236.36000000000007,30.3,-53.809999999999846,6568.8,6716.8099999999995,-0.00801124343252226,628.67,572.59,1617.88,0.08524731234023294,0.09359651382129315,0.24087029408305435,0.11869771513560753,541.6,0.08063351501680115,True,5,6,6,0.049257765895600436,0.04557655308245468,0.02040586379658745,0.02384388931202937,0.08826241374432732,8000,0.049257765895600436
2016,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,1016.31,327.23,1927.82,512.11,14.83,1019.27,7087.45,541.6,8604.58,801.4,7236.599999999999,0.0,120.91,2955.99,0.0,4978.37,0.1507684396767245,-277.1200000000001,-330.85,-98.49000000000001,-94.84000000000003,-15.47,41.90999999999988,6864.82,6976.135,0.006007624565751649,541.6,628.67,1101.9499999999998,0.09011723540327128,0.07763611225986883,0.15795995920377112,0.14610812434105705,791.79,0.11349981042511362,True,5,6,6,0.03698445092393324,0.033791329989807724,0.016676971120001934,0.016083354858027518,0.06810354878238128,8000,0.03698445092393324
2017,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,1261.6,573.37,2071.64,444.63,12.87,1264.57,7772.63,791.79,9081.68,759.35,7714.66,0.0,65.82,3409.5,0.0,5326.67,0.1589235958351665,245.28999999999996,246.14,143.81999999999994,-67.48000000000002,-1.9600000000000009,-214.10999999999999,7087.45,7430.04,-0.028816803139687,791.79,541.6,477.10000000000036,0.07289328186658484,0.10656604809664551,0.0642123057210998,0.17019693029916394,893.6,0.12026853152876701,True,5,6,6,0.033027159417664945,0.030475717605744516,0.015386095557648305,0.013510044667289665,0.06194975353008985,8000,0.033027159417664945
2018,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,1419.72,636.14,2526.37,534.21,33.67,1454.3,8539.25,893.6,10409.26,885.89,8878.21,0.0,64.51,3878.75,0.0,4664.64,0.1497002900418953,158.12000000000012,62.76999999999998,454.73,89.58000000000004,20.800000000000004,-248.99999999999983,7772.63,8155.9400000000005,-0.03052989600217753,893.6,791.79,1327.58,0.09708139098620146,0.10956431754034482,0.16277461580148944,0.17831175805609162,633.72,0.07770042447590345,True,5,6,6,0.025567193932379686,0.02253172971660667,0.013807095291459752,0.009249237897548165,0.052425333436784335,8000,0.025567193932379686
2019,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,1380.6,484.4,2409.15,464.18,39.52,1761.13,8934.36,633.72,10853.86,923.71,9328.86,0.0,53.74,4218.08,0.0,5069.94,0.1298102454197172,-39.12000000000012,-151.74,-117.2199999999998,-70.03000000000003,5.850000000000001,165.65999999999966,8539.25,8736.805,0.018961164865188094,633.72,893.6,444.60000000000036,0.10227995245401494,0.0725345249207233,0.05088816792866504,0.2015759765726716,2449.25,0.28033703396149967,True,5,6,6,0.028126075057665397,0.025426041814556447,0.013234201391972168,0.012259376192025044,0.05318734110922711,8000,0.028126075057665397
2020,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,1271.16,544.78,3347.11,278.58,7.22,1768.48,17043.03,2449.25,11921.74,964.74,10047.64,0.0,401.24,4959.79,0.0,6844.77,0.102447885898395,-109.43999999999983,60.379999999999995,937.96,-185.60000000000002,-32.300000000000004,-1325.6799999999998,8934.36,12988.695,-0.10206414116275729,2449.25,633.72,1067.8799999999992,0.04879012094748549,0.1885678276378035,0.08221611178028272,0.13615532584297346,2936.16,0.22605504248117306,True,5,6,6,0.02372416063382218,0.021166630484462726,0.01240595017453383,0.00914992424576461,0.0475009791584821,8000,0.02372416063382218
2021,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Industrials,1637.25,971.49,3611.41,196.11,0.0,1845.43,17499.89,2936.16,13638.01,1145.02,11290.71,0.0,408.94,5335.15,0.0,8579.58,0.1487005988585136,366.0899999999999,426.71000000000004,264.2999999999997,-82.46999999999997,-7.22,-414.60999999999984,17043.03,17271.46,-0.024005498087596524,2936.16,2449.25,1716.2700000000004,0.1418090885194419,0.17000068320802064,0.09937029064132392,0.10684852351798864,2762.54,0.15994826146718344,True,5,6,6,0.03054713680532769,0.028129080866510663,0.013524598468997963,0.013805563336001081,0.05623940910645996,8000,0.03054713680532769
2021,ACELP.ST,Ascelia Pharma AB,Biotechnology & Medical Research,Health Care,267.55,254.87,24.46,0.0,0.0,0.23,324.92,-116.82,0.0,0.0,138.57,107.81,0.08,299.92,0.0,989.42,-0.1028274206455054,62.55000000000001,62.02000000000001,5.289999999999999,0.0,0.0,-4.759999999999998,266.66,295.79,-0.016092498056053273,-116.82,-87.54,0.0,-0.29595321004766895,-0.39494235775381176,0.0,0.0007775786875824064,-119.02,-0.4023800669393826,True,4,8,8,0.1562912034067246,0.15159396022055427,0.04743756507406406,0.0870700091937642,0.24251814185996154,8000,0.1562912034067246
2010,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,82.47,36.7,74.34,7.79,0.0,28.57,263.82,32.77,152.14,46.01,90.15,0.0,12.91,22.08,0.0,69.96,0.1390398550724633,7.329999999999998,11.500000000000004,24.200000000000003,7.79,0.0,-20.58000000000001,260.33,262.075,-0.07852713917771634,32.77,7.65,35.42999999999999,0.029190117332824575,0.12504054182962895,0.13519030811790517,0.10901459505866642,30.97,0.11817227892778785,True,6,9,9,0.09449992880465212,0.0884956700162402,0.034699845371213955,0.0501910176164715,0.1607391933560248,8000,0.09449992880465212
2011,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,76.38,22.24,42.01,2.58,0.0,27.09,126.8,30.97,184.0,57.42,95.15,0.0,3.88,78.13,0.0,120.83,0.3526174324843209,-6.090000000000003,-14.460000000000004,-32.330000000000005,-5.21,0.0,35.49000000000001,263.82,195.31,0.1817111259024116,30.97,32.77,31.860000000000014,0.16778454764220985,0.15856842967589985,0.1631252880036865,0.13870257539296502,8.87,0.045414981311760784,True,6,9,9,0.09161829134140768,0.08563439064161775,0.03378291150050825,0.04862837663277337,0.15570570302184977,8000,0.09161829134140768
2012,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,68.32,14.35,36.69,3.21,0.0,28.92,143.79,8.87,174.65,62.74,107.87,0.0,0.4,104.95,0.0,77.12,0.0346831824678418,-8.060000000000002,-7.889999999999999,-5.32,0.6299999999999999,0.0,5.779999999999997,126.8,135.295,0.04272146051221403,8.87,30.97,-9.349999999999994,0.22890720277911233,0.06556044199711741,-0.06910824494622858,0.2137551276839499,5.57,0.04116929672197791,True,6,9,9,0.09562968042924476,0.08903468405021339,0.03514270679143869,0.05002026454572285,0.1628557627453649,8000,0.09562968042924476
2013,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,70.28,19.84,30.58,6.2,0.0,33.38,148.5,5.57,150.96,65.98,93.25,0.0,0.0,104.91,0.0,60.9,-0.0788294728815174,1.960000000000008,5.49,-6.109999999999999,2.99,0.0,5.570000000000007,143.79,146.14499999999998,0.0381128331451641,5.57,8.87,-23.689999999999998,0.06069314721680523,0.03811283314516405,-0.16209928495672107,0.2284032980943584,-0.53,-0.0036265352902938868,True,6,9,9,0.08911937048192509,0.08317006530281607,0.03369888464718686,0.04671723956106684,0.1523346935063972,8000,0.08911937048192509
2014,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,60.17,6.64,32.7,6.36,0.0,26.11,134.99,-0.53,175.44,62.62,125.47,0.0,0.72,96.31,0.0,60.22,-0.1388225521752674,-10.11,-13.2,2.1200000000000045,0.16000000000000014,0.0,1.1299999999999955,148.5,141.745,0.007972062506613958,-0.53,5.57,24.47999999999999,0.03929591872729197,-0.003739108963279128,0.1727045045680623,0.18420402836078872,-0.79,-0.005573388832057568,True,6,9,9,0.07186372757982928,0.06709874680409733,0.027711024979882558,0.03616633015187524,0.12401166982336423,8000,0.07186372757982928
2015,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,57.24,2.57,36.79,11.29,0.0,20.7,132.44,-0.79,156.1,65.89,104.51,0.0,0.94,90.86,0.0,68.88,-0.1677305745102356,-2.9299999999999997,-4.07,4.089999999999996,4.929999999999999,0.0,1.980000000000003,134.99,133.715,0.014807613207194429,-0.79,-0.53,-19.340000000000003,-0.003963654040309614,-0.0059080880978199905,-0.1446359795086565,0.1548068653479415,0.85,0.006356803649553154,True,6,9,9,0.0665878426210458,0.06176991996561698,0.026044634178171173,0.03322314992287171,0.11503343154368646,8000,0.0665878426210458
2016,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,63.54,2.34,35.5,6.29,0.0,22.69,142.96,0.85,200.84,87.79,109.72,0.0,0.5,96.6,0.0,94.38,0.0292960662525879,6.299999999999997,-0.22999999999999998,-1.2899999999999991,-4.999999999999999,0.0,2.8199999999999976,132.44,137.7,0.020479302832243994,0.85,-0.79,44.74000000000001,-0.005737109658678287,0.00617283950617284,0.3249092229484387,0.16477850399419028,7.8,0.056644880174291944,True,6,9,9,0.05005518349904915,0.04572981973856527,0.02223064722854423,0.02204739681240327,0.09187428067851662,8000,0.05005518349904915
2017,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,80.19,3.78,39.19,5.0,0.0,25.32,172.33,7.8,223.22,100.51,109.65,0.0,0.49,119.09,0.0,155.55,0.1055504240490385,16.65,1.44,3.6899999999999977,-1.29,0.0,10.23,142.96,157.645,0.0648926385232643,7.8,0.85,22.379999999999995,0.005391861460877287,0.04947825811157981,0.14196454058168667,0.16061403786989756,19.58,0.12420311459291444,True,6,9,9,0.03700389496629507,0.03405848847538831,0.015576644806559903,0.017500814063259575,0.06630866181879637,8000,0.03700389496629507
2018,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,134.85,25.41,61.76,11.59,0.0,48.95,255.94,19.58,279.75,127.71,126.22,0.0,1.14,147.51,0.0,244.38,0.1673106908006238,54.66,21.63,22.57,6.59,0.0,17.05,172.33,214.135,0.07962266794312,19.58,7.8,56.53,0.03642561935227777,0.09143764447661522,0.2639923412800336,0.22859411119153808,42.21,0.19711864011021085,True,6,9,9,0.04361265885498941,0.0404573816829414,0.017631083757969967,0.021546089976665007,0.07665144086471226,8000,0.04361265885498941
2019,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,144.06,23.44,66.18,10.19,0.0,55.18,290.56,42.21,307.05,143.77,136.91,0.0,1.22,178.08,0.0,347.04,0.1412286612758311,9.210000000000008,-1.9699999999999989,4.420000000000009,-1.4000000000000004,0.0,5.359999999999998,255.94,273.25,0.019615736505032014,42.21,19.58,27.30000000000001,0.07165599268069532,0.15447392497712717,0.09990850869167434,0.20193961573650504,39.4,0.14419030192131746,True,6,9,9,0.03833459420713018,0.035119940104529165,0.016167726136622425,0.018447056415756915,0.06833064300761062,8000,0.03833459420713018
2020,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,121.76,29.34,54.49,10.39,0.0,61.98,282.36,39.4,274.89,126.11,148.82999999999998,0.0,3.95,179.65,0.0,280.95,-0.0222655162816588,-22.299999999999997,5.899999999999999,-11.690000000000005,0.20000000000000107,0.0,-16.309999999999988,290.56,286.46000000000004,-0.05693639600642319,39.4,42.21,-32.160000000000025,0.14735041541576485,0.1375410179431683,-0.11226698317391615,0.21636528660196883,22.95,0.0801158975075054,True,6,9,9,0.04957539643703579,0.046103719862011956,0.01910336060301517,0.02521327562092707,0.08502529434128046,8000,0.04957539643703579
2021,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,170.28,26.34,89.32,9.93,0.0,55.1,315.44,22.95,336.9,176.44,151.48,0.0,0.4,191.77,0.0,,0.0447410961047087,48.519999999999996,-3.0,34.82999999999999,-0.46000000000000085,0.0,16.230000000000004,282.36,298.9,0.054299096687855486,22.95,39.4,62.00999999999999,0.13181666109066578,0.07678153228504517,0.20746068919371025,0.18434258949481433,36.52,0.12218133154901306,True,6,9,9,0.04981739028229594,0.046343740129653234,0.01945442330578857,0.02521516286668254,0.08620584771378158,8000,0.04981739028229594
2018,ACRIa.ST,Acrinova AB (publ),Real Estate Operations,Real Estate,36.85,20.18,28.08,8.45,2.07,1.12,522.98,14.29,82.07,24.02,36.92,0.0,0.0,257.14,0.0,63.29,0.0821731352570584,4.25,1.9299999999999997,-0.6400000000000006,-1.450000000000001,0.9199999999999999,2.4299999999999997,470.66,496.82000000000005,0.004891107443339639,14.29,24.65,0.8899999999999864,0.049615554929350665,0.028762932249104298,0.0017913932611408282,0.0022543375870536612,9.83,0.019785837929229902,True,8,10,10,0.026400899930723858,0.022922006112918253,0.016227239360504686,0.007228016874827016,0.057519340089570575,8000,0.026400899930723858
2019,ACRIa.ST,Acrinova AB (publ),Real Estate Operations,Real Estate,74.58,53.58,34.68,10.19,0.91,2.03,762.61,9.83,87.54,27.23,42.07,0.0,0.0,375.37,0.0,104.89,0.0485920558382396,37.73,33.4,6.600000000000001,1.7400000000000002,-1.1599999999999997,-1.690000000000003,522.98,642.7950000000001,-0.0026291430393827002,9.83,14.29,5.470000000000013,0.022231037889218177,0.015292589394752603,0.00850971149433336,0.0031580830591401605,34.78,0.054107452609307785,True,8,10,10,0.019847724700591193,0.016805291319332658,0.012313615941633283,0.006150567475146545,0.043775760225448275,8000,0.019847724700591193
2020,ACRIa.ST,Acrinova AB (publ),Real Estate Operations,Real Estate,67.67,49.27,51.21,28.54,5.13,4.04,1059.31,34.78,112.02,31.32,51.83,0.0,0.0,497.29,0.0,136.97,0.0580546562368034,-6.909999999999997,-4.309999999999995,16.53,18.35,4.22,3.4399999999999986,762.61,910.96,0.0037762360586633863,34.78,9.83,24.47999999999999,0.010790814086238693,0.03817950294195135,0.026872749626767355,0.0044348818828488625,80.08,0.08790726266795468,True,8,10,10,0.016601540392555257,0.013885937182249179,0.010445292462866844,0.00534468369412031,0.03716288213151972,8000,0.016601540392555257
2021,ACRIa.ST,Acrinova AB (publ),Real Estate Operations,Real Estate,95.35,72.74,102.45,49.91,0.95,10.35,1784.13,80.08,102.18,29.41,41.33,0.0,0.0,852.48,0.0,775.0,0.0368806306306306,27.679999999999993,23.46999999999999,51.24,21.369999999999997,-4.18,-29.840000000000003,1059.31,1421.72,-0.020988661621134965,80.08,34.78,-9.83999999999999,0.024463326112033314,0.05632614016824691,-0.006921194046647715,0.007279914469797147,-14.98,-0.010536533213290943,True,8,10,10,0.008490360027403795,0.007553532110683799,0.004163062031061448,0.003906521874462581,0.015972260059750897,8000,0.008490360027403795
2010,ACTI.ST,Active Biotech AB publ,Biotechnology & Medical Research,Health Care,125.44,113.79,69.12,6.76,0.03,2789.96,436.51,-164.87,9.54,0.0,201.82,182.46,10.24,157.7,0.0,9676.68,-0.1272035510462903,-19.80000000000001,-12.459999999999994,19.040000000000006,0.6699999999999999,-0.17,-25.880000000000024,403.34,419.92499999999995,-0.061630052985652266,-164.87,-184.99,0.6699999999999999,-0.44053104721081154,-0.39261772935643274,0.0015955230100613204,6.643948324105496,-40.57,-0.0966124903256534,True,4,11,11,0.047186147261884685,0.04271821245979991,0.021023330388861894,0.022771043983918573,0.08593248675750072,8000,0.047186147261884685
2011,ACTI.ST,Active Biotech AB publ,Biotechnology & Medical Research,Health Care,412.9,403.63,105.63,6.95,0.59,986.28,744.94,-40.57,202.62,0.0,289.78,275.15,8.09,435.58,0.0,1321.7,0.4130125350107902,287.46,289.84,36.50999999999999,0.1900000000000004,0.5599999999999999,-38.139999999999986,436.51,590.725,-0.06456472978120104,-40.57,-164.87,193.08,-0.2790977189047357,-0.06867831901476998,0.3268525963857971,1.6696093783063184,-206.6,-0.34973972660713526,True,4,11,11,0.05003933454270794,0.04560785356303822,0.021161334034670524,0.024896108252367478,0.09014003726496338,8000,0.05003933454270794
2012,ACTI.ST,Active Biotech AB publ,Biotechnology & Medical Research,Health Care,269.85,185.47,109.86,6.88,0.03,653.14,596.43,-206.6,195.87,0.0,336.14,322.52,10.03,290.98,0.0,3245.04,0.5918619836414873,-143.04999999999995,-218.16,4.230000000000004,-0.07000000000000028,-0.5599999999999999,70.25000000000004,744.94,670.685,0.10474365760379321,-206.6,-40.57,-6.75,-0.06049039414926531,-0.3080432691949276,-0.010064337207481905,0.9738401783251452,-92.28,-0.13759067222317484,True,4,11,11,0.03595672939746684,0.03235593268219571,0.01731678297609898,0.016293236161355952,0.06855971295131005,8000,0.03595672939746684
2013,ACTI.ST,Active Biotech AB publ,Biotechnology & Medical Research,Health Care,364.52,354.55,130.39,6.5,0.03,718.22,723.62,-92.28,104.67,0.0,293.31,277.99,12.31,382.08,0.0,4907.55,0.2016331658291457,94.66999999999996,169.08,20.529999999999987,-0.3799999999999999,0.0,-95.32000000000004,596.43,660.025,-0.14441877201621156,-92.28,-206.6,-91.2,-0.3130184462709746,-0.13981288587553503,-0.1381765842202947,1.0881709026173252,-245.34,-0.3717131926820954,True,4,11,11,0.058222409764793724,0.05424500164731405,0.02259966558865851,0.03014115168275437,0.10075894236457981,8000,0.058222409764793724
2014,ACTI.ST,Active Biotech AB publ,Biotechnology & Medical Research,Health Care,326.74,314.82,90.65,6.61,0.03,731.6,692.54,-245.34,9.55,0.0,219.41,203.82,10.75,388.49,0.0,1620.13,-0.0432186156657829,-37.77999999999997,-39.73000000000002,-39.73999999999998,0.11000000000000032,0.0,41.800000000000026,723.62,708.0799999999999,0.059032877640944566,-245.34,-92.28,-95.12,-0.1303242571460852,-0.34648627273754384,-0.13433510337814938,1.0332165856965316,-208.32,-0.29420404474070727,True,4,11,11,0.04485202522181587,0.040791034727646544,0.020203428986958878,0.020745664617183388,0.08256371025884422,8000,0.04485202522181587
