Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_acc
2018,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,7858.77,1086.87,4856.74,1038.32,47.56,7462.46,22631.11,1448.86,18666.19,13196.24,6160.29,60.49,176.67,13106.86,0.0,17129.89,-0.0615341889666938,-200.44999999999982,-1030.8200000000002,752.3000000000002,619.8999999999999,-47.94,650.03,21916.25,22273.68,0.029183772057423826,1448.86,2204.73,1418.329999999998,0.0989836434751689,0.06504807467827498,0.06367739861576525,0.3350348932013031,1973.9,0.08862029085449732,True,7,334,2018.0,2019-06-18,2019-06-30,2019-02-07,2541.70147468609,True,True,0.11411232785449418,334,0.014380495233186148,0.013301549617398352,0.005970264934711358,0.007003354135767265,0.025525188597614996,8000,0.014380495233186148
2019,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,8230.67,1320.61,3847.67,314.9,41.33,7301.72,22342.08,1973.9,19018.38,13682.44,6427.7300000000005,63.01,149.64,13166.71,0.0,20238.75,-0.0894999586077311,371.89999999999964,233.74,-1009.0699999999997,-723.42,-6.230000000000004,417.57999999999936,22631.11,22486.595,0.01857017480859149,1973.9,1448.86,352.1900000000023,0.06443216502987668,0.0877811869693922,0.015662220091570214,0.3247143464806477,3299.53,0.14673319815650168,True,7,334,2019.0,2020-06-18,2020-06-30,2020-02-12,2386.27280161308,True,True,0.106119792774899,334,0.01719037550134486,0.01605570419396618,0.006423078279055939,0.008910257562518013,0.0292740885039307,8000,0.01719037550134486
2020,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,9267.23,2241.9,3708.57,79.62,1.05,8639.71,24121.42,3299.53,20261.52,13140.23,6695.57,70.77,119.03,14496.94,0.0,31621.21,0.0260372188889518,1036.5599999999995,921.2900000000002,-139.0999999999999,-235.27999999999997,-40.28,-21.190000000000765,22342.08,23231.75,-0.0009121138097646869,3299.53,1973.9,1243.1399999999994,0.08496561817340494,0.14202675218182015,0.05351038987592409,0.3718923456046143,3349.29,0.14416864850904473,True,7,334,2020.0,2021-06-30,2021-06-30,2021-02-11,3207.72430144749,True,True,0.1380750180872078,334,0.014155680494614346,0.013104171742637605,0.006431499163384747,0.005780215102108676,0.02633766556163506,8000,0.014155680494614346
2021,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,12747.62,5248.02,5175.94,100.11,199.23,9360.74,29248.54,3349.29,21177.96,14846.22,6538.02,60.97,71.14,17013.51,1463.68,30897.66,-0.0117144435923427,3480.3900000000012,3006.1200000000003,1467.3699999999994,20.489999999999995,198.17999999999998,-774.4299999999985,24121.42,26684.98,-0.029021194694543465,3349.29,3299.53,916.4399999999987,0.12364746010677169,0.12551217951072102,0.03434291500312156,0.3507868471327316,2341.75,0.0877553590072018,True,7,334,2021.0,2022-06-14,2022-06-30,2022-02-10,4270.86857589169,True,True,0.160047658866212,334,0.017091873462199886,0.01605701654812991,0.006791459573521769,0.00803867319726258,0.029972096133419845,8000,0.017091873462199886
2022,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,13622.21,3734.5,5744.33,195.01,121.62,11615.52,35680.06,2341.75,25028.5,18414.06,6573.05,61.57,39.37,21828.25,1815.88,33146.02,0.0026894624585467,874.5899999999983,-1513.5200000000004,568.3900000000003,94.89999999999999,-77.60999999999999,1837.0099999999984,29248.54,32464.3,0.05658554165652727,2341.75,3349.29,3850.540000000001,0.10316840344624711,0.07213308156960108,0.11860844065635177,0.3577936379345928,3910.46,0.12045416041621104,True,7,334,2022.0,2023-06-21,2023-06-30,2023-02-09,4310.48516069506,True,True,0.13277616214411092,334,0.018336861660592483,0.01692050598408055,0.008269577540813616,0.007878479368724182,0.033749998485465706,8000,0.018336861660592483
2023,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,10902.06,3261.56,4717.85,191.26,176.72,13762.07,34171.41,3910.46,22152.04,16306.89,7255.110000000001,83.27,136.89,21218.02,1740.39,28814.29,-0.0637491882059776,-2720.1499999999996,-472.94000000000005,-1026.4799999999996,-3.75,55.099999999999994,-1169.38,35680.06,34925.735,-0.03348190095355188,3910.46,2341.75,-2876.459999999999,0.0670494121311978,0.11196500231133288,-0.08235932615305015,0.39403809254121636,439.22,0.012575826965416762,True,7,334,2023.0,2024-06-17,2024-06-30,2024-02-08,2809.83791909255,True,True,0.08045179060920407,334,0.01965734781863827,0.018061195745834445,0.008082134022910942,0.009669141153252073,0.034649421630763025,8000,0.01965734781863827
2024,METSB.HE,Metsa Board Oyj,Containers & Packaging,Materials,11198.61,2148.65,6304.73,1359.08,0.0,14689.86,35231.43,439.22,22525.77,17332.97,7861.82,85.99,196.37,20509.8,1938.02,18269.73,-0.1238160320244906,296.5500000000011,-1112.9099999999999,1586.8799999999992,1167.82,-176.72,813.6800000000017,34171.41,34701.42,0.02344803180964934,439.22,3910.46,373.72999999999956,0.11268876028704301,0.012657118930579787,0.010769876275956419,0.4233215816528546,,,True,7,334,2024.0,2025-06-25,2025-06-30,2025-02-06,2138.52379009222,True,True,0.06162640578086488,334,0.02256853353983454,0.02109471454640468,0.008201315585224616,0.01221014563245269,0.038321326576485654,8000,0.02256853353983454
2016,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7905.14,1620.8,5825.8,391.35,430.4,598.38,12957.32,-785.78,9825.95,7659.02,2740.01,365.02,81.74,3130.82,29.96,8300.51,-0.0916862293484519,-1143.8399999999992,-760.97,-1004.6199999999999,-66.57,116.47999999999996,671.6600000000008,14701.48,13829.4,0.04856754450663086,-785.78,621.65,-918.3799999999992,0.044951335560472615,-0.056819529408361893,-0.06640779787987904,0.04326868844635342,265.91,0.01922787684209004,True,5,335,2016.0,2017-06-21,2017-06-30,2017-02-13,783.907545947877,True,True,0.05668413278579526,335,0.03152445644210045,0.02910706517063138,0.013790666368128432,0.013502678796312917,0.057172802610021334,8000,0.03152445644210045
2017,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,8267.94,1803.63,5906.09,443.03,281.57,551.33,13357.87,265.91,10671.91,8150.89,2734.6900000000005,381.61,73.71,3088.42,31.5,12800.27,0.0302026975050639,362.8000000000002,182.83000000000015,80.28999999999996,51.67999999999995,-148.82999999999998,2.5300000000000296,12957.32,13157.595000000001,0.00019228438023818404,265.91,-785.78,845.9599999999991,-0.05972064043618913,0.020209620375152147,0.06429442462699293,0.04190203452834655,569.37,0.04327310576134924,True,5,335,2017.0,2018-06-25,2018-06-30,2018-02-02,887.019258093734,True,True,0.0674149993288085,335,0.026936355399601607,0.024806051976405882,0.012034481188645854,0.011556085155041187,0.050215869764435477,8000,0.026936355399601607
2018,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,8682.1,1757.62,6746.14,227.88,301.19,528.08,13452.64,569.37,11497.74,9587.05,2646.16,408.06,67.21,2223.28,29.72,5577.18,-0.1751531291611182,414.15999999999985,-46.01000000000022,840.0500000000002,-215.14999999999998,19.620000000000005,-575.4100000000003,13357.87,13405.255000000001,-0.042924211437977144,569.37,265.91,825.8299999999999,0.01983625078374115,0.042473641866566506,0.06160494522483906,0.039393506501741296,559.19,0.041714238184950604,True,5,335,2018.0,2019-06-18,2019-06-30,2019-02-08,550.1334139081,True,True,0.04103863849722366,335,0.028743805798007827,0.026966892948503712,0.01085500685698082,0.01446542910831628,0.04875268191997277,8000,0.028743805798007827
2019,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,9079.92,2055.7,8628.23,2217.09,398.54,1024.41,14582.78,559.19,11915.28,8369.15,2889.48,432.19,113.21,2224.96,30.51,10376.06,0.4325617277108544,397.8199999999997,298.0799999999999,1882.0899999999992,1989.21,97.35000000000002,304.2100000000006,13452.64,14017.71,0.02170183289567273,559.19,569.37,417.5400000000009,0.04061790406564268,0.03989167988209202,0.029786605658128247,0.07307969704038678,5265.1,0.37560343308571803,True,5,335,2019.0,2020-05-29,2020-06-30,2020-02-06,984.686660710718,True,True,0.07024590041531163,335,0.022360172513670267,0.02052854387352715,0.009114578392181912,0.011060946603477144,0.040298044162210826,8000,0.022360172513670267
2020,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,27845.7,5625.71,17704.75,817.1400000000001,440.0,5112.38,58320.92,5265.1,35590.36,26046.7,7484.799999999999,482.54,353.86,21339.99,31.43,70995.53,0.1023581961329663,18765.78,3570.01,9076.52,-1399.95,41.45999999999998,4760.759999999997,14582.78,36451.85,0.13060407084962758,5265.1,559.19,23675.08,0.015340510838270214,0.14443985696199235,0.649489120579614,0.1402502204963534,4674.37,0.12823409511451409,True,5,335,2020.0,2021-06-30,2021-06-30,2021-02-16,4446.78907659004,True,True,0.12199076525855451,335,0.033255186239962584,0.03078989367818069,0.013769516920532302,0.015482787984991628,0.058429339690461,8000,0.033255186239962584
2021,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,30314.77,4735.43,24307.88,1922.2,760.87,5005.74,58366.94,4674.37,43044.88,31074.42,8119.19,589.38,284.53,22525.83,10.01,77581.32,0.1844226796072389,2469.0699999999997,-890.2799999999997,6603.130000000001,1105.06,320.87,-1817.8500000000022,58320.92,58343.93,-0.031157482877824688,4674.37,5265.1,7454.519999999997,0.09024246395469075,0.08011750322612823,0.12776856135676834,0.0857971000582237,1564.53,0.026815643032617104,True,5,335,2021.0,2022-06-30,2022-06-30,2022-02-10,4556.16697813463,True,True,0.0780915337402645,335,0.03604337067204974,0.03353529316196904,0.014026064311888818,0.01767698208105405,0.06244049966559466,8000,0.03604337067204974
2022,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,41916.1,6301.05,30760.84,1845.23,1446.83,5472.79,70810.75,1564.53,50166.01,36761.49,8680.630000000001,413.84,494.6,24564.64,73.39,83539.52,0.1884537846572961,11601.329999999998,1565.62,6452.959999999999,-76.97000000000003,685.9599999999999,4191.74,58366.94,64588.845,0.0648988226991828,1564.53,4674.37,7121.130000000005,0.07237116564013492,0.02422291341484741,0.1102532488388669,0.08473274293726726,3353.78,0.05192506538861316,True,5,335,2022.0,2023-06-21,2023-06-30,2023-02-20,9158.32077502691,True,True,0.1417941561739788,335,0.03679275208026505,0.03451544930783834,0.014380509483783695,0.0178905817755265,0.06347954719258223,8000,0.03679275208026505
2023,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,46697.54,7136.06,30825.97,2717.96,2080.42,6554.43,80040.14,3353.78,61485.92,42059.11,10829.05,627.41,935.41,29170.58,111.85,85025.06,0.2830967238716185,4781.440000000002,835.0100000000002,65.13000000000102,872.73,633.5900000000001,5387.620000000001,70810.75,75425.445,0.07142974098462396,3353.78,1564.53,11319.909999999996,0.020742734762784626,0.044464835441143234,0.1500807850719342,0.08689945415635267,5670.37,0.07517847591088125,True,5,335,2023.0,2024-06-27,2024-06-30,2024-02-16,9774.69150671661,True,True,0.12959408468477196,335,0.04282532596309744,0.04064853931183726,0.014763514715931158,0.023038855495609873,0.06989284630485976,8000,0.04282532596309744
2024,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,45020.36,5071.56,28840.8,1941.55,929.59,8060.36,82545.18,5670.37,58400.14,38995.4,11810.16,1092.24,941.19,30605.85,117.67,87595.23,0.252107505910781,-1677.1800000000003,-2064.5,-1985.170000000002,-776.4100000000001,-1150.83,445.2500000000016,80040.14,81292.66,0.005477124256974757,5670.37,3353.78,-3085.779999999999,0.041255631197207716,0.06975254592481042,-0.0379589005944694,0.09915237119808848,,,True,5,335,2024.0,2025-06-30,2025-06-30,2025-02-13,9026.79329608939,True,True,0.11104069292466737,335,0.04058007475115891,0.0382625708016318,0.014658228011394452,0.021093227296771783,0.06800469983363461,8000,0.04058007475115891
2020,MIPS.ST,Mips AB,Leisure Products,Consumer Discretionary,459.45,95.02,80.4,0.0,0.0,11.49,539.85,118.72,373.57,101.32,101.32,18.42,0.0,444.83,0.0,14080.59,0.425668232808039,194.57999999999998,52.059999999999995,39.93000000000001,0.0,0.0,102.58999999999997,321.23,430.54,0.23828215729084398,118.72,58.84,124.28999999999999,0.1366655827565383,0.27574673665629207,0.2886839782598597,0.02668741580340967,277.61,0.6447949087192828,True,1,338,2020.0,2021-05-05,2021-06-30,2021-02-11,208.158101503804,True,True,0.4834814454029916,338,0.1141437214659694,0.11091762003811231,0.031057319274601095,0.06992985027055634,0.17022767508139064,8000,0.1141437214659694
2021,MIPS.ST,Mips AB,Leisure Products,Consumer Discretionary,662.51,86.71,169.52,0.0,0.0,10.72,736.55,277.61,609.34,163.36,129.29000000000002,24.05,1.0,562.16,0.0,30280.54,0.6043475167212182,203.06,-8.310000000000002,89.12,0.0,0.0,122.25,539.85,638.2,0.19155437167032277,277.61,118.72,235.77000000000004,0.18602319022250077,0.43498903165151986,0.3694296458790348,0.01679724224381072,224.23,0.35134753995612655,True,1,338,2021.0,2022-06-22,2022-06-30,2022-02-10,326.932997503566,True,True,0.5122735780375525,338,0.11573602935131094,0.11281633297656377,0.029081995676779247,0.0741967460640928,0.1679933914002344,8000,0.11573602935131094
2022,MIPS.ST,Mips AB,Leisure Products,Consumer Discretionary,624.06,143.07,110.13,0.0,0.0,12.24,721.95,224.23,534.93,149.17,168.17000000000002,24.7,1.9,589.23,0.0,10595.2,0.4079731174583778,-38.450000000000045,56.36,-59.390000000000015,0.0,0.0,-35.42000000000003,736.55,729.25,-0.048570449091532436,224.23,277.61,-74.41000000000008,0.3806787795680494,0.3074802879670895,-0.10203633870414822,0.016784367500857045,10.95,0.015015426808364757,True,1,338,2022.0,2023-06-27,2023-06-30,2023-02-09,185.798620934182,True,True,0.25478041951893315,338,0.1081503151297346,0.10536513936848113,0.027732222768639382,0.06785157419304441,0.15757249308622556,8000,0.1081503151297346
2023,MIPS.ST,Mips AB,Leisure Products,Consumer Discretionary,565.8,226.52,56.38,0.0,0.0,10.07,742.99,10.95,355.31,103.51,182.13,34.83,1.0,661.44,0.0,9722.12,0.156476777939042,-58.25999999999999,83.45000000000002,-53.74999999999999,0.0,0.0,-87.96000000000001,721.95,732.47,-0.12008682949472334,10.95,224.23,-179.61999999999995,0.30612857864485915,0.014949417723592774,-0.24522506041203046,0.013748003331194452,144.41,0.19715483227982034,True,1,338,2023.0,2024-04-26,2024-06-30,2024-02-08,125.311030462012,True,True,0.1710800858219613,338,0.0964805387209361,0.09447659048603,0.022418602677170378,0.06356933649142149,0.1366776100094991,8000,0.0964805387209361
2024,MIPS.ST,Mips AB,Leisure Products,Consumer Discretionary,591.15,392.73,80.19,0.0,0.0,8.22,759.76,144.41,491.21,135.26,178.99,39.66,2.04,659.01,0.0,12811.54,0.3256096265610537,25.350000000000023,166.21,23.809999999999995,0.0,0.0,-164.67,742.99,751.375,-0.21915820994842786,144.41,10.95,135.89999999999998,0.014573282315754449,0.19219431043087673,0.18086840791881548,0.010939943437032109,,,True,1,338,2024.0,2025-06-12,2025-06-30,2025-02-05,184.260700892526,True,True,0.24523134372653602,338,0.10586005715215308,0.10396474662476515,0.022257579207224022,0.07285911029644042,0.14578713617487646,8000,0.10586005715215308
2016,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,23163.36,943.42,7655.44,120.77,1294.82,9153.66,43678.96,6438.56,32534.59,16553.37,9799.01,0.0,449.55,18781.3,8.17,70078.34,0.3050996116441816,3393.0699999999997,255.0999999999999,1742.7799999999997,118.85,597.8599999999999,2111.8999999999996,40282.67,41980.815,0.05030631253823918,6438.56,2086.79,4695.23,0.0497081821779782,0.15336910443496632,0.11184227843123101,0.2180438850460621,5900.43,0.14055063009138818,True,2,340,2016.0,2017-06-30,2017-06-30,2017-02-15,7222.82992465645,True,True,0.17205073137947535,340,0.055442292038958015,0.05062522305022603,0.02632849820335168,0.022424177816506078,0.10299624260834297,8000,0.055442292038958015
2017,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,21295.02,705.9,7873.15,1282.82,893.94,10659.32,42632.37,5900.43,33832.33,15754.09,11040.46,0.0,435.72,22783.6,11.81,68133.32,0.2896223406378741,-1868.3400000000001,-237.51999999999998,217.71000000000004,1162.05,-400.8799999999999,-1087.3600000000001,43678.96,43155.665,-0.025196228583199913,5900.43,6438.56,1297.7400000000016,0.14919385438736724,0.13672434430103209,0.030071138980247474,0.24699700491233306,5961.54,0.13814038087467775,True,2,340,2017.0,2018-06-29,2018-06-30,2018-02-14,6246.44253936024,True,True,0.14474212225348027,340,0.05229987947258786,0.04852917708071035,0.0222447810331527,0.02408488063947903,0.09390968967781363,8000,0.05229987947258786
2018,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,25632.15,1043.28,6926.46,172.39,1189.91,12048.72,50975.98,5961.54,36003.53,17399.76,11985.49,0.0,480.07,28506.36,16.84,94280.46,0.215200608627363,4337.130000000001,337.38,-946.6899999999996,-1110.4299999999998,295.97,4131.9800000000005,42632.37,46804.175,0.08828229532942307,5961.54,5900.43,2171.199999999997,0.1260663178017773,0.12737197055604546,0.046389024056080405,0.25742831702513713,7472.28,0.1596498602955826,True,2,340,2018.0,2019-06-19,2019-06-30,2019-02-13,8623.11489228127,True,True,0.18423815593974832,340,0.054110210467268334,0.0513948927341447,0.019090506794640055,0.02864027657384951,0.08878023038171946,8000,0.054110210467268334
2019,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,25876.83,1265.5,7639.25,231.25,980.12,13398.95,57470.05,7472.28,40110.1,19520.47,14139.24,0.0,691.11,28460.97,3.94,118004.75,0.2023291132836885,244.6800000000003,222.22000000000003,712.79,58.860000000000014,-209.79000000000008,-841.2599999999998,50975.98,54223.015,-0.015514814143035014,7472.28,5961.54,4106.57,0.10994482693372916,0.13780642776872515,0.07573481481986938,0.24710816984263972,5390.56,0.09941461204250632,True,2,340,2019.0,2020-06-29,2020-06-30,2020-02-12,5125.50787925883,True,True,0.09452642718703175,340,0.038810289409548226,0.03632094068657567,0.015056220654821406,0.01949907820790691,0.06731071462736783,8000,0.038810289409548226
2020,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,25654.08,1123.05,7537.61,297.52,275.52,14611.13,61244.82,5390.56,40021.2,21129.03,15486.47,0.0,675.56,28935.22,22.0,98768.22,0.0942818405910511,-222.75,-142.45000000000005,-101.64000000000033,66.26999999999998,-704.6,-616.9899999999997,57470.05,59357.435,-0.01039448554338643,5390.56,7472.28,-88.90000000000146,0.12588616741946482,0.09081524496467883,-0.0014977062266926032,0.2461550098989284,8465.7,0.14262240273691074,True,2,340,2020.0,2021-06-27,2021-06-30,2021-02-17,6484.37239412418,True,True,0.10924279989733687,340,0.03684672855300232,0.03483490060658648,0.013548853943417545,0.018932845989425406,0.06202183257454882,8000,0.03684672855300232
2021,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,27206.2,1018.17,9740.17,211.24,799.92,15057.27,62666.87,8465.7,42332.55,22269.32,14997.62,0.0,599.54,31325.93,24.03,107921.08,0.1424585549710431,1552.119999999999,-104.88,2202.5600000000004,-86.27999999999997,524.4,-107.44000000000096,61244.82,61955.845,-0.0017341382399029659,8465.7,5390.56,2311.350000000006,0.08700648017955369,0.13664086092280722,0.037306407490689635,0.2430322756472775,6508.46,0.10504997551078514,True,2,340,2021.0,2022-06-29,2022-06-30,2022-02-16,9874.83287488909,True,True,0.15938500838603833,340,0.036745238497612104,0.03462671627796794,0.01371383890147413,0.018598786854768005,0.06222480372794148,8000,0.036745238497612104
2022,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,36576.47,1871.44,15604.78,2218.47,3956.76,17938.58,78960.17,6508.46,49533.14,23693.1,16216.64,0.0,530.93,36773.57,1884.02,86460.97,0.2352052986231164,9370.27,853.2700000000001,5864.610000000001,2007.2299999999998,3156.84,7816.459999999999,62666.87,70813.52,0.11038089901476439,6508.46,8465.7,7200.5899999999965,0.11954920472813667,0.09190984998344949,0.10168383099724454,0.2533213996423282,11318.43,0.15983430847668637,True,2,340,2022.0,2023-06-29,2023-06-30,2023-02-15,15242.7790476604,True,True,0.21525238468106656,340,0.03602498686848014,0.033918340382492834,0.013461699383245648,0.01836092876169191,0.060566964862142365,8000,0.03602498686848014
2023,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,44510.87,3387.95,14146.84,1.12,2062.52,21071.5,92153.54,11318.43,62493.2,31234.62,19942.43,402.68,1290.18,40191.2,1805.27,94114.22,0.2483220613542043,7934.4000000000015,1516.5099999999998,-1457.9400000000005,-2217.35,-1894.2400000000002,3764.2400000000016,78960.17,85556.855,0.043996942150339696,11318.43,6508.46,12960.059999999998,0.07607175368940339,0.13229132838040858,0.15147892007016853,0.24628651906384358,10650.53,0.12448482357141344,True,2,340,2023.0,2024-06-28,2024-06-30,2024-02-14,11226.8566500616,True,True,0.13122100678036377,340,0.03795074595389356,0.035736885772687826,0.013299431738284668,0.02038688480157984,0.06244354071923361,8000,0.03795074595389356
