Ticker,FormationYear,theta_obs,theta_post_mean,p_q5,p_median,sigma_acc,MarketCap,Method,SignalUsed,PortfolioNum,Portfolio
KMCP.OL,2021,0.0042634661175107,-0.0188913152330504,0.0028192655940835,0.1266128536798538,0.0387289782460234,10.47,Method3_ProbQ5,p_q5,2,Q2
LAMMb.ST,2021,-0.0086912479740682,-0.0223319121510931,3.715980733842717e-05,0.0481668797783177,0.0246471713748328,328.16,Method3_ProbQ5,p_q5,2,Q2
LOGIa.ST,2021,-0.1234344133759647,-0.3093150740293237,0.000549183099759,0.0104159352614865,0.2032930922472506,245.46,Method3_ProbQ5,p_q5,2,Q2
LUMO.HE,2021,0.0501973843793633,0.047229712847739,0.0001552077502974,0.1962398041814195,0.0200309455742197,46863.26,Method3_ProbQ5,p_q5,2,Q2
MATAS.CO,2021,0.0803936012727789,0.0801694213430084,2.319190128186044e-05,0.3366197663534773,0.0147002558039505,2510.54,Method3_ProbQ5,p_q5,2,Q2
MCOVb.ST,2021,0.0914548796402135,0.09045829444482,0.0001050737325497,0.4240646421355365,0.0153118310671326,25404.87,Method3_ProbQ5,p_q5,2,Q2
MEREN.ST,2021,-0.0426880158264041,-0.104425349523184,0.0023757715179497,0.0610671052390684,0.0584823326695121,3593.66,Method3_ProbQ5,p_q5,2,Q2
NAPA.OL,2021,-0.1165440303821503,-0.2656530461148327,0.0004657894081891,0.011761980013655,0.1038349204397033,996.82,Method3_ProbQ5,p_q5,2,Q2
NAVA.OL,2021,-0.0682678199088731,-0.1814822172213412,0.0027841954085323,0.0415727870794961,0.1065998172778993,292.08,Method3_ProbQ5,p_q5,2,Q2
NEL.OL,2021,-0.0755314246423032,-0.2149193810711357,0.0029755259392307,0.0366853697776849,0.1853519686708586,37608.52,Method3_ProbQ5,p_q5,2,Q2
NEOBO.ST,2021,0.0285689518754253,0.0118617151729377,0.0088197231548551,0.208285083793112,0.0411635896742023,5369.08,Method3_ProbQ5,p_q5,2,Q2
NKT.CO,2021,-0.063237314183302,-0.1943349137310245,0.0046145939749454,0.0490251802538712,0.2161168912168503,16410.0,Method3_ProbQ5,p_q5,2,Q2
NOBI.ST,2021,-0.1763996476992433,-0.3521980727543454,2.513987685037744e-05,0.0015767225701851,0.0852527479213121,8325.33,Method3_ProbQ5,p_q5,2,Q2
NP3.ST,2021,0.1128778428570247,0.1096845208416863,0.001863373919649,0.5728190842482095,0.0176461240931502,7722.18,Method3_ProbQ5,p_q5,2,Q2
NRC.OL,2021,-0.0325768667642752,-0.0593502258608076,0.0001554748590483,0.0400684636547863,0.0322058981562503,2316.31,Method3_ProbQ5,p_q5,2,Q2
NSKOG.OL,2021,-0.0966438781852082,-0.2665256195180421,0.0016287987362119,0.0219783663930859,0.3881848117911106,3192.75,Method3_ProbQ5,p_q5,2,Q2
ODF.OL,2021,0.1872801104457913,0.1831118528020888,0.0084948386939971,0.9903270825871086,0.0112070791616224,2356.39,Method3_ProbQ5,p_q5,2,Q2
OKEAC.CO,2021,-0.0541778975741239,-0.1341481658414741,0.0025207835186131,0.051638936191138,0.0708194145417655,82.94,Method3_ProbQ5,p_q5,2,Q2
OTEC.OL,2021,-0.0938145624308004,-0.1858024276967027,0.0003796784820891,0.0171448356099029,0.0611867160446818,987.56,Method3_ProbQ5,p_q5,2,Q2
OUT1V.HE,2021,-0.0459743243352558,-0.0758876414328626,7.330519568582439e-05,0.0264122485578011,0.032107956240727,14045.69,Method3_ProbQ5,p_q5,2,Q2
OVZON.ST,2021,-0.0464160029635117,-0.1662205957027095,0.0082109928486285,0.0710354383566085,0.3330147923066741,3631.31,Method3_ProbQ5,p_q5,2,Q2
PCELL.ST,2021,-0.1828665913181799,-0.4243415321475755,4.605016697478703e-05,0.0015464374145693,0.2058922492335811,17613.3,Method3_ProbQ5,p_q5,2,Q2
PCIB.OL,2021,-0.0394208412597759,-0.1416231076133958,0.0086515174033692,0.0806155867885962,0.1525279330117902,1041.41,Method3_ProbQ5,p_q5,2,Q2
PENR.OL,2021,-0.1022253487294751,-0.2295914491854376,0.0006546841058091,0.0167818772996335,0.0888098362011648,1034.23,Method3_ProbQ5,p_q5,2,Q2
PFINV.CO,2021,-0.0365084951844623,-0.0975630558616055,0.0033248976354814,0.071750180968426,0.0611378300647081,171.48,Method3_ProbQ5,p_q5,2,Q2
PHO.OL,2021,-0.0188140830102532,-0.0840544279688996,0.0100965127478362,0.1129501808700538,0.082866094430893,2848.09,Method3_ProbQ5,p_q5,2,Q2
PSE.OL,2021,0.0320168930487387,0.0156219125996307,0.0114645146787415,0.2247019708647801,0.0429666152676818,496.72,Method3_ProbQ5,p_q5,2,Q2
QEC.OL,2021,-0.0211503941309607,-0.047725225229895,0.000477036938801,0.0617006122075332,0.0345162814132005,654.41,Method3_ProbQ5,p_q5,2,Q2
RAUTE.HE,2021,-0.0493827160493827,-0.1534389432153712,0.0057237660586093,0.0645687641689289,0.1225797695032531,1001.28,Method3_ProbQ5,p_q5,2,Q2
RBLNb.CO,2021,-0.0746890302245735,-0.1751811587124639,0.0015149316737704,0.0330858681363834,0.0793961985678532,405.01,Method3_ProbQ5,p_q5,2,Q2
REKA.HE,2021,-0.0253601311136028,-0.1021650154364777,0.0099956282517339,0.1025077599135508,0.0983922735713712,222.01,Method3_ProbQ5,p_q5,2,Q2
ROBIT.HE,2021,-0.0870660409937635,-0.2187558027272881,0.0015473852846978,0.026565250955079,0.1143918370861693,794.97,Method3_ProbQ5,p_q5,2,Q2
SAGCV.HE,2021,-0.2025104118463674,-0.4303519166741154,1.2683152184278512e-05,0.0006994268805812,0.1190012136378532,208.69,Method3_ProbQ5,p_q5,2,Q2
SCATC.OL,2021,0.0146810308407266,0.0028569327600888,0.0004608419872782,0.1134841387779361,0.0274236282329103,54055.8,Method3_ProbQ5,p_q5,2,Q2
SCAb.ST,2021,-0.0162582183561934,-0.0391847300427141,0.000371392287253,0.0638687787456001,0.0323424364275327,105397.78,Method3_ProbQ5,p_q5,2,Q2
SINCH.ST,2021,-0.0135302403548916,-0.0422255770700373,0.0013495643996832,0.0852356047024909,0.0385951653304696,82461.18,Method3_ProbQ5,p_q5,2,Q2
SKISb.ST,2021,0.1462369172032726,0.1401308395249674,0.0093350557776729,0.7712476367298333,0.0175770382877055,8221.35,Method3_ProbQ5,p_q5,2,Q2
SSABa.ST,2021,-0.0135167192214573,-0.0268216535084825,1.4133704319574392e-05,0.0363840583764797,0.0235126675272892,29143.79,Method3_ProbQ5,p_q5,2,Q2
STEFb.ST,2021,0.0633602306156445,0.0621616592144228,8.346987677032569e-05,0.2468127594368347,0.0176719377565964,4517.89,Method3_ProbQ5,p_q5,2,Q2
STEa.ST,2021,0.1351503830613841,0.1302703714567749,0.0046992940549965,0.7177755663535835,0.017102364843559,129725.59,Method3_ProbQ5,p_q5,2,Q2
STRO.OL,2021,-0.00625580505928,-0.0357556737935053,0.0027331399029374,0.1080050725083999,0.0419779775489135,865.33,Method3_ProbQ5,p_q5,2,Q2
SUBC.OL,2021,-0.0138975989751185,-0.0609396231918555,0.0063983460957186,0.1123335682691936,0.0587076385470609,26352.0,Method3_ProbQ5,p_q5,2,Q2
SYN.IC,2021,-0.0365864271665535,-0.077456830998007,0.0008569346063954,0.0541102864510624,0.0424671653463924,776.96,Method3_ProbQ5,p_q5,2,Q2
TECH.OL,2021,0.0024137013044633,-0.0200856553097168,0.0021484221812304,0.117895271099283,0.0372447509263585,943.97,Method3_ProbQ5,p_q5,2,Q2
TEL2b.ST,2021,0.1304242685815977,0.1263278522611807,0.0025946120911597,0.7003124607601768,0.0162815245487914,69747.07,Method3_ProbQ5,p_q5,2,Q2
TELIA.ST,2021,-0.116268042098519,-0.2310650892132258,0.0002109992901818,0.0097684993533283,0.0685079897299132,145022.66,Method3_ProbQ5,p_q5,2,Q2
TELIA1.HE,2021,-0.116268042098519,-0.2310650892132258,0.0002109992901818,0.0097684993533283,0.0685079897299132,145022.66,Method3_ProbQ5,p_q5,2,Q2
TGS.OL,2021,-0.0207261075441928,-0.057695339819475,0.0019685939374148,0.082025016921041,0.0441953016027576,15566.16,Method3_ProbQ5,p_q5,2,Q2
TRMDa.CO,2021,0.1100638767150754,0.106014730726272,0.0056979946177562,0.5395469454344015,0.0210835688051847,4742.76,Method3_ProbQ5,p_q5,2,Q2
TULAV.HE,2021,-0.0111151383351455,-0.0285790201367838,0.0001432737049956,0.0585987082885735,0.0281635655205025,228.79,Method3_ProbQ5,p_q5,2,Q2
VICOR.ST,2021,-0.0691015181803446,-0.1914559882121931,0.0031326031137332,0.041741272976391,0.1288578488998864,1987.3,Method3_ProbQ5,p_q5,2,Q2
WIHL.ST,2021,0.0918200077814403,0.0907332672998181,0.0001666415985457,0.4285323658967472,0.0158303155138679,29758.13,Method3_ProbQ5,p_q5,2,Q2
WWI.OL,2021,0.0164687316961193,0.0030630698624057,0.001090658805896,0.132236052481534,0.0302292354522298,7830.38,Method3_ProbQ5,p_q5,2,Q2
XSPRAY.ST,2021,-0.0792648847683861,-0.1839791085554979,0.0013221834547249,0.0296952624678757,0.0807675297240267,3827.15,Method3_ProbQ5,p_q5,2,Q2
YIT.HE,2021,-0.0255901324847563,-0.0976031801461289,0.00875661272044,0.1001440861707232,0.0870563498595591,10907.22,Method3_ProbQ5,p_q5,2,Q2
ZELA.CO,2021,-0.0276688062952457,-0.0876303687244443,0.005261073424343,0.0891452176133005,0.0656443149911868,12361.69,Method3_ProbQ5,p_q5,2,Q2
8TRA.ST,2021,0.0744620557988652,0.0732591375541874,0.0674242347199873,0.4198403873220607,0.0570670995659197,118407.08,Method3_ProbQ5,p_q5,3,Q3
AAK.ST,2021,0.1706066429199423,0.1544973912224197,0.0675128547791255,0.7643574783386747,0.0257736760759785,44272.77,Method3_ProbQ5,p_q5,3,Q3
ACADE.ST,2021,0.102447885898395,0.0937358982673269,0.0516563802378573,0.4780054695538606,0.0406420351002556,6844.77,Method3_ProbQ5,p_q5,3,Q3
AFRY.ST,2021,0.0931580060622478,0.0891918069021214,0.0240062858896316,0.4540562859248175,0.0320749413592368,29646.57,Method3_ProbQ5,p_q5,3,Q3
AKVA.OL,2021,0.0803398291254677,0.0782365545957835,0.0912303550873638,0.4403083833881123,0.0696349234927212,3500.1,Method3_ProbQ5,p_q5,3,Q3
ALIG.ST,2021,0.0926017416608756,0.08546110928846,0.0696465256002872,0.4543385379626565,0.0515215823301229,7408.27,Method3_ProbQ5,p_q5,3,Q3
AMBEA.ST,2021,0.0842843259445545,0.0825866977268376,0.0171727163095148,0.4229373185915223,0.0307759578543285,6431.89,Method3_ProbQ5,p_q5,3,Q3
ANNEb.ST,2021,0.0090047746246847,-0.0424617991928746,0.0260476395795736,0.1872080698276825,0.1003142683300537,1917.36,Method3_ProbQ5,p_q5,3,Q3
AQ.ST,2021,0.1126358493700437,0.1023957350730598,0.0456663922300631,0.5111601526170728,0.0358246668710022,4087.97,Method3_ProbQ5,p_q5,3,Q3
ARJOb.ST,2021,0.1580785357680499,0.1278323933120043,0.1050761406533038,0.5992712428383256,0.0435836531926125,17875.07,Method3_ProbQ5,p_q5,3,Q3
ARP.ST,2021,0.0749983175746155,0.0744829142419969,0.0228233534603169,0.3976261423523437,0.0351729477788456,902.57,Method3_ProbQ5,p_q5,3,Q3
ATLA.CO,2021,0.0323032723705416,-0.0109844893225031,0.061500155930636,0.2706151461156855,0.3321103258181464,24.11,Method3_ProbQ5,p_q5,3,Q3
AUSS.OL,2021,0.0775955808794745,0.077212312398007,0.0730940747033531,0.432266349342582,0.0580150113393442,17778.31,Method3_ProbQ5,p_q5,3,Q3
BAKKA.OL,2021,0.0633106144987767,0.0533163985068731,0.0865879123163939,0.3845540896454408,0.0950398558814147,36225.09,Method3_ProbQ5,p_q5,3,Q3
BAVA.CO,2021,0.0124319955188511,-0.0504917919586862,0.0395509442686961,0.2041230925374466,0.367489256511289,15389.32,Method3_ProbQ5,p_q5,3,Q3
BERGb.ST,2021,0.0784220779596154,0.0774614404623359,0.091761781838682,0.4385617397656669,0.0707935297871933,1453.02,Method3_ProbQ5,p_q5,3,Q3
BOL.ST,2021,0.1962120422039721,0.1888559218087824,0.040749300733243,0.9747861224154094,0.0145013360780496,75978.13,Method3_ProbQ5,p_q5,3,Q3
BONAVb.ST,2021,0.1143244327962706,0.0935190790218957,0.1008011389779945,0.4821447590900729,0.0632135629840834,8914.67,Method3_ProbQ5,p_q5,3,Q3
BOOZT.CO,2021,0.0970869888177311,0.0854319269335693,0.0947862976318114,0.4593880030601519,0.0659348608181627,12423.66,Method3_ProbQ5,p_q5,3,Q3
BOOZT.ST,2021,0.0970869888177311,0.0854319269335693,0.0947862976318114,0.4593880030601519,0.0659348608181627,12423.66,Method3_ProbQ5,p_q5,3,Q3
BOREO.HE,2021,0.1417399804496577,0.1227938351254963,0.0713313222238438,0.5922014788313432,0.0363366156577042,789.25,Method3_ProbQ5,p_q5,3,Q3
BTSb.ST,2021,0.0682649110262669,0.0617256444750948,0.0988133225917804,0.4065191346567779,0.1012241415103184,4377.36,Method3_ProbQ5,p_q5,3,Q3
BULTEN.ST,2021,0.0807676525362205,0.0790670158051048,0.0589089577769001,0.4324679528107163,0.0495340834283643,1972.92,Method3_ProbQ5,p_q5,3,Q3
BWE.OL,2021,0.0398555394517759,0.0172208260549497,0.0402863759370539,0.28310215130868,0.0710489324404721,6466.8,Method3_ProbQ5,p_q5,3,Q3
CAMX.ST,2021,0.0344332692959655,0.0001280814462384,0.0522628587507754,0.2734480404790498,0.1163853980477786,10556.01,Method3_ProbQ5,p_q5,3,Q3
CANTA.ST,2021,-0.0170825459543033,-0.1083893747909202,0.0187667966366219,0.1253400141583658,0.333831322439417,6695.76,Method3_ProbQ5,p_q5,3,Q3
CARLb.CO,2021,0.2130323388413995,0.2061782962639502,0.0658606552719979,0.995133172206116,0.0130266071335472,205077.83,Method3_ProbQ5,p_q5,3,Q3
CAST.ST,2021,0.0686921009215416,0.0653150783418123,0.0429680711845456,0.3857359657064807,0.0475692808280779,60422.45,Method3_ProbQ5,p_q5,3,Q3
CATE.ST,2021,0.0932058188975384,0.0896111092457377,0.0189892610084939,0.4536103035404683,0.0300301163219642,15155.59,Method3_ProbQ5,p_q5,3,Q3
CEMAT.CO,2021,0.0008622976916954,-0.0662224627465001,0.0263022466671479,0.1682694226997059,0.1553495522314413,132.27,Method3_ProbQ5,p_q5,3,Q3
CLOEb.ST,2021,0.1045526764239939,0.0973467250374514,0.0340160403107457,0.4902065345910311,0.0335496162767505,7389.75,Method3_ProbQ5,p_q5,3,Q3
COOR.ST,2021,0.1272934142218166,0.1186641298433205,0.0244463439641851,0.5988296183309278,0.0257052864473035,7243.4,Method3_ProbQ5,p_q5,3,Q3
COREa.ST,2021,0.0452554072104913,0.0275044159889397,0.0401646468598441,0.3001584241856667,0.0640813294196518,8579.04,Method3_ProbQ5,p_q5,3,Q3
CPHCAPST.CO,2021,0.0425141271751769,0.0226327933591747,0.0394177455460912,0.2908295409087591,0.0663687839660859,383.26,Method3_ProbQ5,p_q5,3,Q3
CRADb.ST,2021,0.0616431789857156,0.0494357615551863,0.0918077325352251,0.3801591754320768,0.1142010451573277,1694.09,Method3_ProbQ5,p_q5,3,Q3
DNORD.CO,2021,0.1236302807577296,0.1152034922223471,0.0247816979656747,0.5790830974489116,0.0265230887677491,6280.55,Method3_ProbQ5,p_q5,3,Q3
DUST.ST,2021,0.1485246854761865,0.134940236526467,0.0476971129275576,0.6705193533992433,0.0273633575785647,5042.79,Method3_ProbQ5,p_q5,3,Q3
EG7.ST,2021,-0.0297050142039327,-0.1343322268365107,0.0134843437841409,0.0993185382663761,0.417118756154725,5836.95,Method3_ProbQ5,p_q5,3,Q3
ELON.ST,2021,0.1147170493581636,0.104660351653065,0.041935759152757,0.5211200769612108,0.0340263225712791,271.55,Method3_ProbQ5,p_q5,3,Q3
ENSG.CO,2021,0.0127206645898234,-0.051140365060829,0.0407003082630939,0.2053706796840797,0.8767716951948514,28.47,Method3_ProbQ5,p_q5,3,Q3
FLUGb.CO,2021,0.0919040897911576,0.0877893927184308,0.0300716290964775,0.4508638348627385,0.034700450297675,1298.95,Method3_ProbQ5,p_q5,3,Q3
GABR.CO,2021,0.1808858144785513,0.1574330266544109,0.1018374728197885,0.746201442394936,0.0305265554046874,1915.8,Method3_ProbQ5,p_q5,3,Q3
GERHSP.CO,2021,0.0319737488705356,0.0046587885266766,0.0329151556224623,0.2537297058624984,0.0705763449487041,606.72,Method3_ProbQ5,p_q5,3,Q3
GSFG.OL,2021,0.0260059667072377,-0.0080427490985567,0.0330091727073764,0.236875296211689,0.0805739497500743,9643.0,Method3_ProbQ5,p_q5,3,Q3
GYL.OL,2021,0.1023867597759141,0.0956683783621449,0.0334542218977572,0.4831590747913161,0.0338082881618505,1171.42,Method3_ProbQ5,p_q5,3,Q3
HAGA.IC,2021,0.1174350322100008,0.0941275578548304,0.1054287426096425,0.4841863945577999,0.0657182526476057,4184.53,Method3_ProbQ5,p_q5,3,Q3
HAPD.IC,2021,0.1444985711535899,0.118323024110266,0.0946678759741448,0.5649197552962579,0.044953294101736,2822.56,Method3_ProbQ5,p_q5,3,Q3
HEX.OL,2021,-0.0011151775384889,-0.0507601882346462,0.014753428912301,0.1524218226727995,0.0749231721087048,8442.17,Method3_ProbQ5,p_q5,3,Q3
HIAB.HE,2021,0.1811363157937201,0.1636207153165153,0.0821932092040826,0.8022870603174586,0.0254231126378141,13314.68,Method3_ProbQ5,p_q5,3,Q3
HONBS.HE,2021,0.1616293491742283,0.1417522944384345,0.077404745641408,0.6820373567868152,0.0313145980694095,259.57,Method3_ProbQ5,p_q5,3,Q3
HUH1V.HE,2021,0.1612080230797857,0.1402238184934102,0.0810648530597539,0.6710865723434163,0.0325605687319281,47708.06,Method3_ProbQ5,p_q5,3,Q3
HUMAN.ST,2021,0.1394886190272774,0.126841856751305,0.0432799677330542,0.6291089346950971,0.0284602422402997,3284.94,Method3_ProbQ5,p_q5,3,Q3
ICESEA.IC,2021,0.0238897901247085,-0.0203376333050071,0.0427692401941595,0.2373784547351189,0.1273606697766231,2264.67,Method3_ProbQ5,p_q5,3,Q3
ILKKA2.HE,2021,0.0043013978043073,-0.0441860587713282,0.0187255581183183,0.169085996772994,0.0803315113751719,1128.61,Method3_ProbQ5,p_q5,3,Q3
INVEST.HE,2021,0.0528783797266287,0.0440357061634164,0.0222140097753273,0.3090868661775847,0.0432642450036589,226.71,Method3_ProbQ5,p_q5,3,Q3
KABEb.ST,2021,0.0799886941775014,0.0779723915727898,0.0979725743956612,0.4414589951910739,0.0757649600491706,1550.64,Method3_ProbQ5,p_q5,3,Q3
KLEEb.CO,2021,0.0809434257953298,0.0788843646772407,0.0729327317182474,0.4366717592122142,0.0568961265314358,116.6,Method3_ProbQ5,p_q5,3,Q3
LAGRb.ST,2021,0.2167745792537112,0.2117353936260898,0.0523455571985163,0.9993489190217608,0.0109371097677363,8210.78,Method3_ProbQ5,p_q5,3,Q3
LSG.OL,2021,0.0839794314790019,0.0792308084885315,0.103589558883352,0.4458289381813973,0.0798766589130279,36080.05,Method3_ProbQ5,p_q5,3,Q3
MBPH.ST,2021,0.0388138564479889,0.0119034380312904,0.0485200584413154,0.2850588525621811,0.0880135739888548,265.51,Method3_ProbQ5,p_q5,3,Q3
MEABb.ST,2021,0.0991260416364218,0.0932105496309784,0.0321758630039514,0.4728941345643833,0.0340231440862995,484.51,Method3_ProbQ5,p_q5,3,Q3
METSO.HE,2021,0.1023581961329663,0.0869526695377537,0.1019732320686417,0.4645697024139911,0.0698681417015454,70995.53,Method3_ProbQ5,p_q5,3,Q3
MOWI.OL,2021,0.0942818405910511,0.0850922005488765,0.0847638493856978,0.4565476607240818,0.0597414094508053,98768.22,Method3_ProbQ5,p_q5,3,Q3
NESTE.HE,2021,0.1493334196272648,0.1260604733058299,0.0858852575138595,0.6001650944979691,0.0389130526898816,476734.77,Method3_ProbQ5,p_q5,3,Q3
NETIB.ST,2021,0.0766284584433721,0.0765181799402181,0.0705042141636231,0.4295457742398819,0.0569282495646437,643.33,Method3_ProbQ5,p_q5,3,Q3
NEWAb.ST,2021,0.0941898850197843,0.0890844625244256,0.0360799947673509,0.4578006476346166,0.0365503067236299,3214.77,Method3_ProbQ5,p_q5,3,Q3
NIBEb.ST,2021,0.1621894941901054,0.152030926063082,0.0332873855709616,0.7957608299210381,0.0208000471071885,129561.03,Method3_ProbQ5,p_q5,3,Q3
NILb.ST,2021,0.1594851195910168,0.1394145733984494,0.07727001539188,0.6697767261035623,0.0320491055670302,479.81,Method3_ProbQ5,p_q5,3,Q3
ODLO.OL,2021,0.1351723869599684,0.1273808746089962,0.0179141612962404,0.6602306353420138,0.0222193387069898,3760.12,Method3_ProbQ5,p_q5,3,Q3
ORIOLA.HE,2021,0.0398309282063975,0.0266617872651924,0.013711972051005,0.2526585469616278,0.0420498772124161,3665.79,Method3_ProbQ5,p_q5,3,Q3
ORSTED.CO,2021,0.1410868873601916,0.1202435124579797,0.0785399076967455,0.5780271102422279,0.0392164829493723,736005.83,Method3_ProbQ5,p_q5,3,Q3
PAALb.CO,2021,0.168564021061765,0.1544499375155133,0.0570660795733967,0.7765329639487271,0.0241322474069769,7490.86,Method3_ProbQ5,p_q5,3,Q3
PARKSTa.CO,2021,0.0665491697918185,0.063217474265811,0.0248313277088189,0.3636665397277044,0.0391312461720861,950.57,Method3_ProbQ5,p_q5,3,Q3
PIHLIS.HE,2021,0.0997843314274251,0.0901333161291506,0.0674269346357423,0.4681816149968676,0.0482285393967426,2222.8,Method3_ProbQ5,p_q5,3,Q3
PIONb.ST,2021,0.085962098259372,0.0824149819947207,0.0523919709969814,0.4402349824399625,0.0451673287140005,294.14,Method3_ProbQ5,p_q5,3,Q3
PLAZb.ST,2021,0.0618914314747108,0.049752022551762,0.0933202357668152,0.3815176454194812,0.1174695373953131,13450.29,Method3_ProbQ5,p_q5,3,Q3
POL.OL,2021,0.0573963758849763,0.0481710671398346,0.0409231299069656,0.3420357124954133,0.0537459749742732,2642.05,Method3_ProbQ5,p_q5,3,Q3
PROFb.ST,2021,0.0499841031929872,0.0360771803049814,0.0394567053593392,0.3152634171867985,0.0586242689202982,727.77,Method3_ProbQ5,p_q5,3,Q3
PRSO.OL,2021,0.133941893821886,0.1247098147996664,0.0259543704664768,0.6328123453135107,0.0248520576123893,69.5,Method3_ProbQ5,p_q5,3,Q3
RAILG.ST,2021,0.0333693729113426,0.0154276600546042,0.0160583055456452,0.2376984464871488,0.0474306327353827,607.09,Method3_ProbQ5,p_q5,3,Q3
REJLb.ST,2021,0.0373892156050693,0.0166170929876353,0.0294870218867713,0.2666464091252182,0.0596604752725307,3494.88,Method3_ProbQ5,p_q5,3,Q3
ROCKb.CO,2021,0.1780990930440857,0.1709769442977673,0.0228812061474941,0.92842345161613,0.0155650953722854,66875.72,Method3_ProbQ5,p_q5,3,Q3
RROS.ST,2021,0.0564957195751227,0.0464904589045595,0.0425195269671159,0.3399043873140845,0.0556444136620089,1305.42,Method3_ProbQ5,p_q5,3,Q3
SAABb.ST,2021,0.0566518352545144,0.0468864794906999,0.041512750514135,0.3397823478042829,0.0547520006091541,33526.02,Method3_ProbQ5,p_q5,3,Q3
SBBb.ST,2021,0.0419231729329965,0.0212604387320956,0.0401958697008176,0.2895195074336092,0.0681107249737624,40979.09,Method3_ProbQ5,p_q5,3,Q3
SCHO.CO,2021,0.1475593589024122,0.1378246421562568,0.0277905203995795,0.7123153319000405,0.0226093138498335,22116.35,Method3_ProbQ5,p_q5,3,Q3
SCST.ST,2021,0.1212096461315418,0.1019747555070042,0.0845565111530612,0.5076781518315436,0.049508819433673,4745.88,Method3_ProbQ5,p_q5,3,Q3
SEDANA.ST,2021,-0.0245546963246155,-0.1198829221513675,0.0146466011847651,0.1088620427833453,0.2241692689307297,8254.44,Method3_ProbQ5,p_q5,3,Q3
SGG.ST,2021,0.0693454430403305,0.0671043670099724,0.0225366294249386,0.3729160388807885,0.0369313789200658,1596.96,Method3_ProbQ5,p_q5,3,Q3
SIGR.CO,2021,-0.0067782624071672,-0.088214297182871,0.0246059628798512,0.1500144384824814,0.3450663941598805,139.53,Method3_ProbQ5,p_q5,3,Q3
SKAKO.CO,2021,0.1127420885192834,0.1035606012514595,0.0380980387875684,0.516802221230415,0.0331745088417958,137.87,Method3_ProbQ5,p_q5,3,Q3
SOLARb.CO,2021,0.1301598468954018,0.1228204271674909,0.0164031550836271,0.633076497226329,0.0226094118333377,3192.11,Method3_ProbQ5,p_q5,3,Q3
STEAV.HE,2021,0.1805496678195109,0.1744687593531431,0.0174571361112394,0.953726718200443,0.0141228071193575,129725.59,Method3_ProbQ5,p_q5,3,Q3
STOGR.CO,2021,0.1621744972819632,0.1525889420439415,0.0300989222976144,0.8050807754203629,0.0201303337015173,14656.94,Method3_ProbQ5,p_q5,3,Q3
TIETOS.ST,2021,0.1931097997989009,0.1754713407610939,0.0972525164759801,0.8553777246570822,0.0239303118395521,33323.87,Method3_ProbQ5,p_q5,3,Q3
TLT1V.HE,2021,0.0596574575604442,0.051496860867876,0.0433583734090609,0.3518077545114277,0.053794061066473,893.05,Method3_ProbQ5,p_q5,3,Q3
TRELb.ST,2021,0.1503433033195139,0.1409384894908333,0.0263010955643909,0.7351289939367328,0.0216763340759729,51657.24,Method3_ProbQ5,p_q5,3,Q3
TRH1V.HE,2021,0.1585507728103704,0.142720504280807,0.0602027238065036,0.7028888754464993,0.0277395627019587,87.28,Method3_ProbQ5,p_q5,3,Q3
TYRES.HE,2021,0.0713202011366958,0.0677033637671937,0.0885106644213745,0.414891804527692,0.0778541828308655,41943.76,Method3_ProbQ5,p_q5,3,Q3
UIE.CO,2021,0.1106384450825187,0.0921504964274818,0.0974185662316851,0.4780010774282196,0.0621967131724648,6671.99,Method3_ProbQ5,p_q5,3,Q3
VITR.ST,2021,0.2180165893541356,0.2122483275306695,0.0655952143164595,0.998787526930072,0.0116794045275088,24460.63,Method3_ProbQ5,p_q5,3,Q3
VOLO.ST,2021,0.1063561467026251,0.0997978721746611,0.0258424463376566,0.5006965034865883,0.0302489515303366,8463.28,Method3_ProbQ5,p_q5,3,Q3
VOW.OL,2021,0.0529760049859769,0.031460121563095,0.0872199499374393,0.3478984057283791,0.1710088178002092,3653.26,Method3_ProbQ5,p_q5,3,Q3
VWS.CO,2021,0.165844826077964,0.1397952986401416,0.0980017485530327,0.6568915569195475,0.0364014669413202,409353.52,Method3_ProbQ5,p_q5,3,Q3
WALLb.ST,2021,0.0350131596302113,0.0033482896494675,0.0486707637897183,0.2733942640736966,0.0998490938857275,42650.53,Method3_ProbQ5,p_q5,3,Q3
ABL.OL,2021,0.069731746060076,0.0635581250803898,0.1157261620148307,0.4164720488465017,0.1448364645779018,879.4,Method3_ProbQ5,p_q5,4,Q4
ADDTb.ST,2021,0.3007642073086008,0.1381497737097955,0.2028752447929585,0.5971458654967127,0.0921617062071446,16932.68,Method3_ProbQ5,p_q5,4,Q4
AFK.OL,2021,0.1116856846473029,0.090687637700893,0.1064896702847985,0.4749539081249485,0.0696996898269438,10060.5,Method3_ProbQ5,p_q5,4,Q4
ALKb.CO,2021,0.2035469396213835,0.1536072937286545,0.1599942554632363,0.680073764834678,0.0456420291804161,35829.25,Method3_ProbQ5,p_q5,4,Q4
AMBUb.CO,2021,0.2261458240663948,0.1681819000221942,0.1908710602937597,0.7253454506838964,0.0450786318399482,66852.63,Method3_ProbQ5,p_q5,4,Q4
ANODb.ST,2021,0.1011255169967636,0.0802966660116898,0.1345908673253582,0.4547264160348477,0.1390581161738253,9761.65,Method3_ProbQ5,p_q5,4,Q4
