Ticker,Year,FormationYear,PROF,PROF_w,sigma_acc,sigma_mean,sigma_raw,MarketCap,theta_obs,theta_post_mean,theta_conservative,theta_post_sd,theta_post_sd_between,theta_conservative_sd_between,p_q5,p_q5_sd_mc,p_median,p_median_sd_mc,p_q1,p_q1_sd_mc,lambda_i,mu_t,var_obs_t,obs_var_i,tau2_t,q5_cutoff_obs,median_cutoff_obs,q1_cutoff_obs,n_sigma_draws_used,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws,sigma_acc_measure
MAERSKb.CO,2019,2020,0.1561560213937813,0.1561560213937813,0.1215947565100415,0.1215947565100415,0.1215947565100415,245614.7,0.1561560213937813,0.15897219647777616,0.08018293957989049,0.1437779353900624,0.0,0.0,0.12681327041835133,0.0,0.5,0.0,0.246908261777404,0.0,0.810067295465273,0.1709832471256192,0.12847715978146687,0.025518984435923514,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,AP Moeller - Maersk A/S,Freight & Logistics Services,Industrials,102707.28,41855.41,86335.56,6329.23,2694.97,241546.45,486314.58,52075.81,342157.18,207168.3,87021.77,0.0,8437.35,246655.48,6487.24,-52581.98999999999,17122.810000000005,-12136.979999999996,-7371.75,-993.75,-65933.31999999999,489140.47,487727.525,-0.1351847427516009,52075.81,26277.77,22395.48999999999,0.0538779721320833,0.106772341790634,0.0459180358951445,0.4952487559524142,73668.09,0.1510435360399231,True,5,322,2019.0,2020-06-29,2020-06-30,2020-02-20,39538.973598804,True,True,0.0810677510948433,322,0.1136707552473701,0.0654241765113705,0.0685986466329955,0.1939299933737452,8000,student_t_residual_sd,0.0622331725830077,0.0602341680079773,0.0176038810732535,0.0375263637841519,0.0938672490523764,8000,student_t_residual_sd
MAHAa.ST,2019,2020,0.3748800663848767,0.3748800663848767,0.133561345150383,0.133561345150383,0.133561345150383,2325.8,0.3748800663848767,0.32991936091198965,0.28667720841734967,0.15491864859671087,0.0,0.0,0.6377210995935165,0.0,0.921004978226631,0.0,0.02033354143758075,0.0,0.7794928550811824,0.1709832471256192,0.12847715978146687,0.030788977123506363,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Maha Capital AB,Oil & Gas,Energy,267.08,197.08,62.94,0.0,0.0,669.29,1194.01,253.6,423.54,58.08,49.89,7.06,33.5,771.26,0.0,23.72999999999999,22.100000000000023,-13.579999999999998,0.0,0.0,15.209999999999964,1029.09,1111.55,0.0136835949799828,253.6,149.32,152.24,0.1343349376996086,0.2281498807970851,0.1369619000494804,0.6021231613512662,178.66,0.160730511447978,True,3,323,2019.0,2020-06-23,2020-06-30,2020-02-28,306.522352929,True,True,0.2757611919652737,323,0.1224562920727082,0.0853402100855189,0.0635833319294816,0.2315995198672958,8000,student_t_residual_sd,0.0682871641589122,0.0643966270016844,0.0258789292275734,0.0337838455894217,0.1166822857429511,8000,student_t_residual_sd
MATAS.CO,2019,2020,0.1274915947073396,0.1274915947073396,0.0100607988792564,0.0100607988792564,0.0100607988792564,3264.38,0.1274915947073396,0.12756129317910075,0.12685056620751778,0.013206904588553336,0.0,0.0,0.0,0.0,0.014987817150721172,0.0,6.503787393808152e-08,0.0,0.9983974287504455,0.1709832471256192,0.12847715978146687,0.00017470230169708194,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Matas A/S,Specialty Retailers,Consumer Discretionary,1466.49,208.46,1268.79,0.0,0.0,252.51,7176.09,610.56,4573.13,2521.4,1582.5700000000002,0.0,28.15,3459.13,0.0,189.51,96.35,84.06999999999994,0.0,0.0,9.090000000000046,6881.99,7029.04,0.0012932064691622,610.56,489.23,154.28999999999996,0.069601254225328,0.0868625018494702,0.0219503659105653,0.0359238245905557,599.93,0.0853502042953233,True,1,325,2019.0,2019-05-29,2019-06-30,2019-05-28,617.613441696957,True,True,0.0878659734041856,325,0.0085188572138755,0.0071146936063384,0.0041249676479734,0.0203720211397386,8000,student_t_residual_sd,0.0051330556208807,0.0045023788261139,0.0027492269221577,0.0022089016582379,0.0102213414061906,8000,student_t_residual_sd
MCOVb.ST,2019,2020,0.0912262759700087,0.0912262759700087,0.0558041061106956,0.0558041061106956,0.0558041061106956,13580.09,0.0912262759700087,0.09497959706781142,0.07240248643326827,0.07156750884493279,0.0,0.0,0.0006855254053887982,0.0,0.1821368497711593,0.0,0.32010769458878546,0.0,0.952940526158149,0.1709832471256192,0.12847715978146687,0.005374845734517022,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Medicover AB,Healthcare Providers & Services,Health Care,2123.6,342.45,2772.1,1097.23,47.23,2486.72,10032.49,859.46,8313.03,6277.11,1578.14,0.0,134.87,3123.4,416.26,253.03,-38.0,1485.09,1048.68,5.619999999999997,-139.75999999999988,7216.75,8624.619999999999,-0.016204771920386,859.46,714.35,1864.6900000000005,0.0828268375882068,0.0996519266935818,0.2162054676032104,0.2883280654683917,1672.82,0.1939586903538938,True,4,327,2019.0,2020-06-23,2020-06-30,2020-02-14,845.031656660901,True,True,0.0979790015862613,327,0.0467807069810744,0.0470644399892767,0.0200755107685761,0.117022045228064,8000,student_t_residual_sd,0.0283828671681929,0.0246685949575493,0.0161539927160108,0.0106264806707943,0.0585996957252972,8000,student_t_residual_sd
MEDIVIR.ST,2019,2020,-0.6610198889916743,-0.6610198889916743,0.4817039304236294,0.4817039304236294,0.4817039304236294,282.39,-0.6610198889916743,-0.006807587154285782,-0.9755438485480765,0.29254268177516973,0.0,0.0,0.00039765955300608,0.0,0.002608210903653041,0.0,0.9929960859640613,0.0,0.21369010110899453,0.1709832471256192,0.12847715978146687,0.40049220911995725,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Medivir AB,Biotechnology & Medical Research,Health Care,143.29,32.16,51.55,0.0,0.0,21.83,275.17,-137.96,8.12,0.0,121.23,0.0,1.22,172.96,0.0,-160.83,-13.880000000000004,-43.09,0.0,0.0,-103.86,409.23,342.20000000000005,-0.3035067212156633,-137.96,-298.39,-14.230000000000002,-0.8719754529514901,-0.4031560490940969,-0.0415838690824079,0.0637931034482758,-59.42,-0.1736411455289304,True,4,330,2019.0,2020-05-08,2020-06-30,2020-02-13,-112.706345510861,True,True,-0.3293581107856838,330,0.4548758588556804,0.2486191956582037,0.290751379699293,0.724847519320581,8000,student_t_residual_sd,0.2470992778737148,0.2408542290946105,0.0623874016116648,0.1563019573996107,0.3612384643539856,8000,student_t_residual_sd
MEKKO.HE,2019,2020,0.7087847539485707,0.7087847539485707,0.1020071383779224,0.1020071383779224,0.1020071383779224,2864.09,0.7087847539485707,0.6326115059701966,0.6521294660685752,0.12416025516359085,0.0,0.0,0.9991229055799589,0.0,0.9999957250600102,0.0,7.886660887975866e-08,0.0,0.8583617803000115,0.1709832471256192,0.12847715978146687,0.017959523963077574,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Marimekko Oyj,Textiles & Apparel,Consumer Discretionary,544.47,257.16,298.82,2.47,20.81,397.87,953.4,285.42,1234.74,446.87,506.29,0.0,10.08,383.05,0.0,27.25,27.56000000000003,135.41,2.47,9.63,-123.62000000000003,565.87,759.635,-0.1627360508665346,285.42,117.38,160.53999999999996,0.1545215794427586,0.3757330823355954,0.2113383401238752,0.5237647027848902,294.64,0.3878704904329053,True,1,331,2019.0,2020-05-15,2020-06-30,2020-02-13,215.045735883155,True,True,0.2830908737527299,331,0.0926216198309468,0.0572016235233491,0.0511813713808805,0.1775182174557363,8000,student_t_residual_sd,0.0520752553460008,0.0487966238296928,0.0186631554796956,0.0275917109357451,0.0868559096357617,8000,student_t_residual_sd
MEKO.ST,2019,2020,0.086998772378265,0.086998772378265,0.1353522074190139,0.1353522074190139,0.1353522074190139,4922.32,0.086998772378265,0.10590535787859137,-0.003049230218414939,0.1565306587994618,0.0,0.0,0.06806064015807833,0.0,0.3293123368046087,0.0,0.4259511607519451,0.0,0.7748799935083002,0.1709832471256192,0.12847715978146687,0.03162018293085673,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Meko AB,Specialty Retailers,Consumer Discretionary,4490.47,332.87,3217.12,701.37,70.32,436.01,12067.72,1062.73,11019.97,6081.36,4444.459999999999,0.0,140.52,4034.76,30.01,49.32999999999993,132.82,12.400000000000093,-350.61,-13.600000000000009,-460.1000000000002,10600.76,11334.24,-0.0405938113186239,1062.73,309.97,3735.18,0.0273481062691455,0.0937627930941995,0.3295483420149916,0.0384683931167859,1663.16,0.1467376727508858,True,1,332,2019.0,2020-06-02,2020-06-30,2020-02-07,1103.04283855034,True,True,0.0973195237219557,332,0.1251410269502672,0.0718398472778639,0.0727602618989569,0.2230634365958668,8000,student_t_residual_sd,0.0691313550736502,0.0661010665352112,0.021876507686053,0.0394243951314571,0.1087470142913167,8000,student_t_residual_sd
MEREN.ST,2019,2020,-0.0001842378570165,-0.0001842378570165,0.1370853627534,0.1370853627534,0.1370853627534,3726.87,-0.0001842378570165,0.03911411012088936,-0.09202024977690312,0.15807707052137712,0.0,0.0,0.021314139386033326,0.0,0.1613284192590524,0.0,0.6430624690129138,0.0,0.7704099702002835,0.1709832471256192,0.12847715978146687,0.032435146468995216,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Meren Energy Inc,Oil & Gas,Energy,2929.62,2892.17,377.31,0.0,0.0,29.34,7130.74,-39.45,0.0,0.0,0.0,0.0,1.24,6730.43,0.0,-285.0,-307.05999999999995,106.29000000000002,0.0,0.0,-84.23000000000008,8240.55,7685.644999999999,-0.0109593924777946,-39.45,-15.87,0.0,-0.002064888503177,-0.0051329459010922,0.0,0.0038175065332838,-50.33,-0.0065485720456773,True,3,333,2019.0,2020-06-30,2020-06-30,2020-02-25,2285.6537625,True,True,0.2973925757044464,333,0.1258716839093065,0.0822608118231008,0.0742819776108987,0.2255960515907777,8000,student_t_residual_sd,0.0698790926950845,0.0662719311022282,0.022202229030768,0.0406064429011038,0.1106215328569444,8000,student_t_residual_sd
METSB.HE,2019,2020,-0.0894999586077311,-0.0894999586077311,0.0392137111088395,0.0392137111088395,0.0392137111088395,20238.75,-0.0894999586077311,-0.08329925009025675,-0.09902181396115739,0.0509006303945598,0.0,0.0,4.440892098500626e-16,0.0,6.958578785409841e-07,0.0,0.9980945056436755,0.0,0.9761953616164343,0.1709832471256192,0.12847715978146687,0.002654052945174296,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Metsa Board Oyj,Containers & Packaging,Materials,8230.67,1320.61,3847.67,314.9,41.33,7301.72,22342.08,1973.9,19018.38,13682.44,6427.7300000000005,63.01,149.64,13166.71,0.0,371.8999999999997,233.74,-1009.0699999999996,-723.42,-6.230000000000004,417.57999999999936,22631.11,22486.595,0.0185701748085914,1973.9,1448.86,352.1900000000023,0.0644321650298766,0.0877811869693922,0.0156622200915702,0.3247143464806477,3299.53,0.1467331981565016,True,7,334,2019.0,2020-06-18,2020-06-30,2020-02-12,2386.27280161308,True,True,0.106119792774899,334,0.0351960682881894,0.0232753842138871,0.0185723713464539,0.070772878228967,8000,student_t_residual_sd,0.0200404960510563,0.0185100219932728,0.0080206186933431,0.0101185221743828,0.0350132923394157,8000,student_t_residual_sd
METSO.HE,2019,2020,0.4325617277108544,0.4325617277108544,0.0415063045909011,0.0415063045909011,0.0415063045909011,10376.06,0.4325617277108544,0.4256055052614608,0.4219244269148098,0.05379948163452711,0.0,0.0,0.9815487457036907,0.0,0.9999998609408032,0.0,1.6263639738123044e-12,0.0,0.9734067480098886,0.1709832471256192,0.12847715978146687,0.0029734581458997814,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,9079.92,2055.7,8628.23,2217.09,398.54,1024.41,14582.78,559.19,11915.28,8369.15,2889.48,432.19,113.21,2224.96,30.51,397.8199999999997,298.0799999999999,1882.0899999999992,1989.21,97.35000000000002,304.2100000000006,13452.64,14017.71,0.0217018328956727,559.19,569.37,417.5400000000009,0.0406179040656426,0.039891679882092,0.0297866056581282,0.0730796970403867,5265.1,0.375603433085718,True,5,335,2019.0,2020-05-29,2020-06-30,2020-02-06,984.686660710718,True,True,0.0702459004153116,335,0.036986708650616,0.0262778089683582,0.0180506707938965,0.0781147382250257,8000,student_t_residual_sd,0.0212640422184193,0.0195102682794083,0.0094285422104268,0.009532989191797,0.0387075812945438,8000,student_t_residual_sd
MIPS.ST,2019,2020,0.4089070275301615,0.4089070275301615,0.2117564493740977,0.2117564493740977,0.2117564493740977,4706.59,0.4089070275301615,0.3100316365042785,0.2426766644151085,0.21267554181550108,0.0,0.0,0.6615413835408268,0.0,0.8826689153717575,0.0,0.04936740617536751,0.0,0.5844240922123675,0.1709832471256192,0.12847715978146687,0.07739394506358062,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Mips AB,Leisure Products,Consumer Discretionary,264.87,42.96,40.47,0.0,0.0,2.91,321.23,58.84,249.28,64.61,84.15,14.01,0.31,279.33,0.0,-31.20999999999998,7.030000000000001,-2.230000000000004,0.0,0.0,-36.00999999999998,311.68,316.45500000000004,-0.1137918503420706,58.84,64.69,68.97999999999999,0.2044208497258693,0.1859348090565799,0.2179772795500149,0.0091956202303645,118.72,0.3751560253432557,True,1,338,2019.0,2020-06-12,2020-06-30,2020-02-13,117.586127738362,True,True,0.3715729811137823,338,0.1997397127122132,0.0986825221586208,0.1174933228882612,0.3353802054052759,8000,student_t_residual_sd,0.1088961853046861,0.1050570902740306,0.0329709424577672,0.0613741297284367,0.1683260375512227,8000,student_t_residual_sd
MOWI.OL,2019,2020,0.2023291132836885,0.2023291132836885,0.0811824548178219,0.0811824548178219,0.0811824548178219,118004.75,0.2023291132836885,0.1993630359060647,0.164479434953964,0.10148303981975876,0.0,0.0,0.1225409839835141,0.0,0.6754393859087692,0.0,0.07716409949189548,0.0,0.9053758041756887,0.1709832471256192,0.12847715978146687,0.011375174069772526,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Mowi ASA,Food & Tobacco,Consumer Staples,25876.83,1265.5,7639.25,231.25,980.12,13398.95,57470.05,7472.28,40110.1,19520.47,14139.24,0.0,691.11,28460.97,3.94,244.6800000000003,222.22000000000003,712.79,58.860000000000014,-209.79000000000008,-841.2599999999998,50975.98,54223.015,-0.015514814143035,7472.28,5961.54,4106.57,0.1099448269337291,0.1378064277687251,0.0757348148198693,0.2471081698426397,5390.56,0.0994146120425063,True,2,340,2019.0,2020-06-29,2020-06-30,2020-02-12,5125.50787925883,True,True,0.0945264271870317,340,0.0740100297586702,0.0458818512914801,0.0393219540746115,0.1418490934466301,8000,student_t_residual_sd,0.0416017916357591,0.0390567676712939,0.0158454278261577,0.0209230197986738,0.0709584922039367,8000,student_t_residual_sd
MTRS.ST,2019,2020,0.1581144321896385,0.1581144321896385,0.078495661824688,0.078495661824688,0.078495661824688,8445.82,0.1581144321896385,0.15925992163694258,0.12250930606100435,0.09842799429215071,0.0,0.0,0.049710748654072434,0.0,0.5079371862348305,0.0,0.15400379111929885,0.0,0.9109871846784147,0.1709832471256192,0.12847715978146687,0.010634694124479496,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2802.67,676.99,2104.12,3160.86,30.01,955.48,9463.83,622.56,6656.47,4487.27,1653.65,183.32,160.99,3401.84,0.0,174.6800000000003,282.74,400.27,231.32999999999996,2.6900000000000013,-274.3099999999998,9044.27,9254.05,-0.0296421566773466,622.56,412.98,651.8400000000001,0.0446269471204499,0.067274328537235,0.0704383486149307,0.1032499284097233,981.52,0.1060638315116084,True,5,344,2019.0,2020-05-25,2020-06-30,2020-02-13,631.202544938772,True,True,0.0682082488141702,344,0.0714455275449937,0.0470715284361999,0.0361324236450337,0.1384459977658627,8000,student_t_residual_sd,0.0401659091857068,0.0377942177177938,0.0155225905921478,0.019105737208728,0.069621662843411,8000,student_t_residual_sd
MULTI.OL,2019,2020,0.1146007120620562,0.1146007120620562,0.0548309111164931,0.0548309111164931,0.0548309111164931,1941.87,0.1146007120620562,0.11716648064976644,0.09639813507740871,0.0703766855262654,0.0,0.0,0.0017350445239204815,0.0,0.2774378543536342,0.0,0.2097066291748242,0.0,0.9544935575383813,0.1709832471256192,0.12847715978146687,0.0051890113102871244,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Multiconsult ASA,Construction & Engineering,Industrials,1091.64,73.56,1247.64,178.4,17.98,112.49,2674.28,248.25,3435.84,0.0,3329.5,11.5,51.21,581.41,0.0,-111.86999999999988,-46.48,187.81000000000017,155.24,-14.360000000000005,-112.32000000000004,1889.97,2282.125,-0.0492172865202388,248.25,220.05,100.99000000000024,0.0964232896971024,0.1087801938982308,0.0442526154351756,0.0492917784959193,667.7,0.2925781891877088,True,5,345,2019.0,2020-05-14,2020-06-30,2020-02-26,310.0,True,True,0.1358383085939639,345,0.0496925633404485,0.0310350404977463,0.0265957829581732,0.0976720146349912,8000,student_t_residual_sd,0.0280277009480544,0.0261279481960108,0.0106711228496971,0.0144259286337945,0.0483833807738588,8000,student_t_residual_sd
MYCR.ST,2019,2020,0.5365461473448982,0.5365461473448982,0.0742990764358924,0.0742990764358924,0.0742990764358924,16994.53,0.5365461473448982,0.5071201006478547,0.5043480805504914,0.09360030622895507,0.0,0.0,0.9895673558739706,0.0,0.9999758789097283,0.0,1.5682793661566594e-07,0.0,0.919504833013983,0.1709832471256192,0.12847715978146687,0.009527973112916673,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Mycronic AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,2662.02,614.17,1208.65,61.89,67.51,419.14,4500.78,507.17,4008.02,1775.55,1244.2,520.2,10.24,2786.73,5.63,118.13000000000012,-194.4000000000001,-313.4399999999998,60.68,-1.6199999999999903,685.03,4097.94,4299.36,0.1593330170071824,507.17,657.75,467.6199999999999,0.1529878865691638,0.1179640690707454,0.1087650254921662,0.0974889285847196,1152.44,0.2680491980201704,True,6,347,2019.0,2020-06-25,2020-06-30,2020-02-06,975.131157203131,True,True,0.2268084452576967,347,0.0651292940241884,0.0561944827251826,0.0298879696226748,0.1421571388596458,8000,student_t_residual_sd,0.0379783384935811,0.0343748660544761,0.0179320758216303,0.015775375695444,0.0722772748091456,8000,student_t_residual_sd
NAPA.OL,2019,2020,-0.3698365096256167,-0.3698365096256167,0.1395762172404269,0.1395762172404269,0.1395762172404269,387.93,-0.3698365096256167,-0.24219111013982395,-0.464245338365582,0.1602760666995701,0.0,0.0,8.316684830922405e-06,0.0,0.0005157503977279987,0.0,0.9961844861675262,0.0,0.7639779281500868,0.1709832471256192,0.12847715978146687,0.033624554597915614,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Napatech A/S,Communications & Networking,Communication Services,140.34,84.73,86.18,43.32,0.0,0.85,214.37,34.88,225.0,57.26,199.27,0.0,6.700000000000001,103.37,0.0,35.19,61.96000000000001,-18.669999999999987,-15.990000000000002,0.0,-24.090000000000025,168.69,191.53,-0.125776640735133,34.88,-61.72,88.22999999999999,-0.3222471675455542,0.1821124627995614,0.4606589046102438,0.0044379470579021,68.55,0.3579073774343445,True,0,348,2019.0,2020-04-29,2020-06-30,2020-02-27,34.70329,True,True,0.1811898397117945,348,0.1277882497302315,0.0729410965509005,0.068669697606308,0.2450103664290397,8000,student_t_residual_sd,0.0716741934083312,0.0672755268288225,0.0266005010179736,0.0368520473550014,0.122109795159765,8000,student_t_residual_sd
NCAB.ST,2019,2020,1.568470069235954,1.568470069235954,0.0805684507902018,0.0805684507902018,0.0805684507902018,2464.32,1.568470069235954,1.4380407277129714,1.5311375264285672,0.10078738029381214,0.0,0.0,1.0,0.0,1.0,0.0,4.337426588955577e-51,0.0,0.9066686429815332,0.1709832471256192,0.12847715978146687,0.011203757960664812,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,560.7,77.09,393.1,16.82,27.55,37.93,818.7,142.4,1657.55,1140.36,0.0,0.0,5.21,326.21,0.21,5.3700000000000045,-34.08,63.24000000000001,-0.8999999999999986,17.950000000000003,-6.740000000000009,705.04,761.87,-0.0088466536285718,142.4,65.51,143.30999999999997,0.0859857981020384,0.1869085277015764,0.188102957197422,0.0497853964587134,198.9,0.2610681612348563,True,6,351,2019.0,2020-02-20,2020-06-30,2020-02-19,129.174564023116,True,True,0.1695493509694777,351,0.0696433454489149,0.0604294017717801,0.0340615340633072,0.1557224779195647,8000,student_t_residual_sd,0.0409426182925915,0.0367988844616589,0.0191424377045033,0.0183134970916,0.078127263166969,8000,student_t_residual_sd
NCCb.ST,2019,2020,0.3781974248927037,0.3781974248927037,0.089065939444711,0.089065939444711,0.089065939444711,15592.9,0.3781974248927037,0.3550431372922825,0.3335010863507582,0.11028040313715878,0.0,0.0,0.700238189090024,0.0,0.9779650705882306,0.0,0.001833232015775215,0.0,0.8882591536451363,0.1709832471256192,0.12847715978146687,0.013691688136492816,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Ncc AB,Construction & Engineering,Industrials,20243.2,2265.39,16275.95,240.04,93.77,3291.2,28026.74,2060.31,54191.61,50376.22,2615.87,0.0,120.05,2854.25,0.0,854.8199999999997,1097.29,-866.0,-785.5900000000001,93.77,-68.29000000000042,26349.19,27187.965,-0.0025117731319721,2060.31,-351.18,488.9000000000015,-0.0129167445963682,0.0757802211382867,0.0179822211776424,0.121053561750576,1605.84,0.0590643691059628,True,5,352,2019.0,2020-04-29,2020-06-30,2020-01-30,2359.83378155705,True,True,0.0867969993913501,352,0.0816206469569374,0.0567071570740736,0.0416519341590346,0.1540191286339462,8000,student_t_residual_sd,0.0457267690616955,0.0429484775766915,0.0175656524020791,0.0221634523961255,0.0780477548193064,8000,student_t_residual_sd
NESTE.HE,2019,2020,0.3776353852107956,0.3776353852107956,0.0619614254753865,0.0619614254753865,0.0619614254753865,234805.69,0.3776353852107956,0.3657759387618374,0.3546800041364027,0.07903230063884767,0.0,0.0,0.7659532750564138,0.0,0.9974637278875872,0.0,2.5916878735859974e-05,0.0,0.9426115473140178,0.1709832471256192,0.12847715978146687,0.006626382375717279,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Neste Oyj,Oil & Gas,Energy,52558.61,14692.01,22741.61,1377.69,157.45,41202.57,96368.93,14334.18,155943.24,120481.9,13497.36,531.62,492.24,58246.47,19.68,11808.340000000004,3436.8899999999994,479.0600000000013,-1475.7199999999998,-427.1,5989.570000000003,81342.01,88855.47,0.0674080053822235,14334.18,13941.31,12708.73999999999,0.1568987255370997,0.1613201753364199,0.143027097825266,0.4637032475322003,22057.66,0.2482420046846862,True,3,356,2019.0,2020-06-22,2020-06-30,2020-02-07,18699.3390308018,True,True,0.210446684158013,356,0.0548177610876134,0.0507856426430015,0.0271591766167596,0.1149764254782816,8000,student_t_residual_sd,0.031572933436639,0.0289976484516751,0.0137344888411489,0.0145045132787637,0.057198644925565,8000,student_t_residual_sd
NEWAb.ST,2019,2020,0.1065973911371065,0.1065973911371065,0.091929322080524,0.091929322080524,0.091929322080524,3167.5,0.1065973911371065,0.11420640395100605,0.05932605989779149,0.11341259497599883,0.0,0.0,0.029768152794569125,0.0,0.33106422277820113,0.0,0.3334240635215119,0.0,0.8818216719017125,0.1709832471256192,0.12847715978146687,0.014586188011745299,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,4960.61,329.4,1538.05,360.06,88.7,1346.95,7871.02,92.59,6424.28,3459.3500000000004,2517.88,0.0,70.16,3520.36,15.28,236.67000000000007,24.739999999999952,-87.34000000000015,20.75,12.579999999999998,332.60000000000025,6890.94,7380.98,0.0450617668656466,92.59,208.46,533.3299999999999,0.0282428620589677,0.0125444046725502,0.0722573425209118,0.1824893171367488,1234.93,0.1673124707017225,True,1,360,2019.0,2020-06-16,2020-06-30,2020-02-06,358.807336703828,True,True,0.0486124250037025,360,0.0829082305926937,0.0681877554712231,0.045295480870542,0.1607815974663105,8000,student_t_residual_sd,0.0468219576760362,0.0438277170825617,0.0174166706456188,0.0247242013632758,0.079688992430856,8000,student_t_residual_sd
NHY.OL,2019,2020,0.002580875356803,0.002580875356803,0.04842892073148,0.04842892073148,0.04842892073148,67532.1,0.002580875356803,0.008619628303311143,-0.011762753852405952,0.06247293303762638,0.0,0.0,1.8327087125680208e-07,0.0,0.006980467937473311,0.0,0.811517243198253,0.0,0.9641409269769776,0.1709832471256192,0.12847715978146687,0.004048025815646082,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Norsk Hydro ASA,Metals & Mining,Materials,53665.0,12286.0,29691.0,6157.0,1311.0,74243.0,164401.0,12550.0,149766.0,97474.0,52185.0,625.0,515.0,79932.0,4148.0,-1333.0,6291.0,-6126.0,-3216.0,-955.0,-5669.0,164928.0,164664.5,-0.0344275785005268,12550.0,7025.0,-9611.0,0.0426625046685837,0.0762155777353345,-0.0583671647501434,0.4508743536099159,12170.0,0.0739078550628702,True,7,362,2019.0,2020-05-29,2020-06-30,2020-02-07,10690.29091,True,True,0.0649216492322267,362,0.0435373591610061,0.0338961340318713,0.0243147127845079,0.0855572323232271,8000,student_t_residual_sd,0.0246241110363173,0.0229042923237701,0.0092489224625146,0.0131303256750368,0.0421098459489069,8000,student_t_residual_sd
NIBEb.ST,2019,2020,0.1444359899240424,0.1444359899240424,0.0363821676282628,0.0363821676282628,0.0363821676282628,70065.01,0.1444359899240424,0.14498177793040093,0.13621234554203673,0.047303636854641895,0.0,0.0,0.00010057251673156742,0.0,0.4021593787887525,0.0,0.033475807736376144,0.0,0.9794408890449858,0.1709832471256192,0.12847715978146687,0.002284603476027699,0.10883904778626105,0.32029076305815557,0.1561560213937813,0.057775789075831446,1,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,12165.24,3698.14,6763.36,2552.32,165.03,4653.62,34908.25,2752.67,23582.85,15853.42,5829.18,690.49,206.59,16417.54,89.08,1174.1299999999992,748.1199999999999,1357.0999999999997,715.7600000000002,41.1,-174.2299999999999,31511.48,33209.865,-0.005246332678558,2752.67,1768.05,2497.329999999998,0.0532386988022986,0.0828871180295373,0.0751984387771524,0.1401276397841424,5140.95,0.1548018939553051,True,5,363,2019.0,2020-05-20,2020-06-30,2020-02-13,3116.33259916493,True,True,0.0938375569778717,363,0.0320790154876051,0.0231879365795758,0.0170184792224047,0.0669693186484843,8000,student_t_residual_sd,0.0185672665417978,0.0169683714066494,0.0078871194693439,0.0091272412809954,0.0333445203075218,8000,student_t_residual_sd
