Ticker,ExDate,DPS_UNADJUSTED,DPS_ADJUSTED_GROSS,AdjustmentFactor,DPS_LOCAL,Currency,AdjustmentBasis,SplitFallbackSource,SplitFallbackEventCount,SplitFallbackEvents,InstrumentCurrency
CLASb.ST,2025-01-13,2.12,,1.0,2.12,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CLASb.ST,2025-09-15,3.5,,1.0,3.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CLASb.ST,2026-01-12,3.5,,1.0,3.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CLOEb.ST,2010-12-16,0.75,,1.0,0.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CLOEb.ST,2016-04-13,0.5,,1.0,0.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CLOEb.ST,2017-04-05,0.75,,1.0,0.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CLOEb.ST,2018-04-17,0.75,,0.975066,0.7312995,SEK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,SEK
CLOEb.ST,2018-04-17,0.75,,1.0,0.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CLOEb.ST,2019-04-05,1.0,,1.0,1.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CLOEb.ST,2020-11-04,0.5,,1.0,0.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CLOEb.ST,2021-04-07,0.75,,1.0,0.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CLOEb.ST,2022-04-07,1.0,,1.0,1.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CLOEb.ST,2023-04-05,1.0,,1.0,1.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CLOEb.ST,2024-04-10,1.0,,1.0,1.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CLOEb.ST,2025-04-11,1.1,,1.0,1.1,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CLOEb.ST,2026-04-22,1.4,,1.0,1.4,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COLOb.CO,2004-12-10,6.0,,0.2,1.2000000000000002,DKK,yahoo_split_events,yahoo,1,2012-12-19:5,DKK
COLOb.CO,2005-12-15,3.5,,0.2,0.7000000000000001,DKK,yahoo_split_events,yahoo,1,2012-12-19:5,DKK
COLOb.CO,2006-12-14,4.0,,0.2,0.8,DKK,yahoo_split_events,yahoo,1,2012-12-19:5,DKK
COLOb.CO,2007-12-19,4.0,,0.2,0.8,DKK,yahoo_split_events,yahoo,1,2012-12-19:5,DKK
COLOb.CO,2007-12-19,5.0,,0.2,1.0,DKK,yahoo_split_events,yahoo,1,2012-12-19:5,DKK
COLOb.CO,2008-12-18,6.0,,0.2,1.2000000000000002,DKK,yahoo_split_events,yahoo,1,2012-12-19:5,DKK
COLOb.CO,2009-12-02,7.0,,0.2,1.4000000000000001,DKK,yahoo_split_events,yahoo,1,2012-12-19:5,DKK
COLOb.CO,2010-12-02,10.0,,0.2,2.0,DKK,yahoo_split_events,yahoo,1,2012-12-19:5,DKK
COLOb.CO,2011-12-08,14.0,,0.2,2.8000000000000003,DKK,yahoo_split_events,yahoo,1,2012-12-19:5,DKK
COLOb.CO,2012-12-12,20.0,,0.2,4.0,DKK,yahoo_split_events,yahoo,1,2012-12-19:5,DKK
COLOb.CO,2013-05-06,3.0,,1.0,3.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2013-12-06,7.0,,1.0,7.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2014-05-09,4.0,,1.0,4.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2014-12-05,7.5,,1.0,7.5,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2015-05-07,4.5,,1.0,4.5,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2015-12-10,8.0,,1.0,8.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2016-05-09,4.5,,1.0,4.5,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2016-12-06,9.0,,1.0,9.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2017-05-08,4.5,,1.0,4.5,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2017-12-08,10.5,,1.0,10.5,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2018-05-07,5.0,,1.0,5.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2018-12-06,11.0,,1.0,11.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2019-05-06,5.0,,1.0,5.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2019-12-06,12.0,,1.0,12.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2020-05-11,5.0,,1.0,5.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2020-12-04,13.0,,1.0,13.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2021-05-10,5.0,,1.0,5.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2021-12-03,14.0,,1.0,14.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2022-05-09,5.0,,1.0,5.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2022-12-02,15.0,,1.0,15.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2023-05-15,5.0,,1.0,5.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2023-12-08,16.0,,1.0,16.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2024-05-13,5.0,,1.0,5.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2024-12-06,17.0,,1.0,17.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2025-05-08,5.0,,1.0,5.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLOb.CO,2025-12-05,18.0,,1.0,18.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLUM.CO,2014-04-28,0.125,,1.0,0.125,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLUM.CO,2015-04-24,0.125,,1.0,0.125,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLUM.CO,2016-04-29,0.125,,1.0,0.125,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLUM.CO,2017-04-26,0.125,,1.0,0.125,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLUM.CO,2018-04-25,0.125,,1.0,0.125,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLUM.CO,2019-05-01,0.125,,1.0,0.125,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLUM.CO,2021-04-28,6.0,,0.612903,3.677418,DKK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,DKK
COLUM.CO,2022-05-02,0.125,,1.0,0.125,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLUM.CO,2023-04-25,0.125,,1.0,0.125,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLUM.CO,2024-04-26,0.125,,1.0,0.125,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLUM.CO,2025-04-30,0.125,,1.0,0.125,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
COLUM.CO,2026-04-24,0.125,,1.0,0.125,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
CONSTI.HE,2016-04-07,0.39,,1.0,0.39,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CONSTI.HE,2017-04-05,0.54,,1.0,0.54,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CONSTI.HE,2020-04-07,0.16,,1.0,0.16,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CONSTI.HE,2021-04-08,0.4,,1.0,0.4,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CONSTI.HE,2022-04-06,0.45,,1.0,0.45,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CONSTI.HE,2023-04-05,0.6,,1.0,0.6,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CONSTI.HE,2024-04-04,0.4,,1.0,0.4,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CONSTI.HE,2024-10-25,0.3,,1.0,0.3,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CONSTI.HE,2025-04-04,0.35,,1.0,0.35,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CONSTI.HE,2025-10-24,0.35,,1.0,0.35,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CONSTI.HE,2026-04-10,0.36,,1.0,0.36,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CONSTI.HE,2026-10-23,0.36,,1.0,0.36,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CONTX.OL,2008-06-06,1.5,,0.1,0.15000000000000002,SEK,yahoo_split_events,yahoo,1,2020-08-19:10,NOK
CONTX.OL,2023-05-08,0.15,,1.0,0.15,SEK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
CONTX.OL,2023-11-02,0.15,,1.0,0.15,SEK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
COOR.ST,2016-04-29,0.6,,1.0,0.6,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2016-04-29,1.4,,1.0,1.4,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2017-05-05,1.45,,1.0,1.45,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2017-05-05,1.55,,1.0,1.55,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2018-04-27,1.8,,1.0,1.8,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2018-04-27,2.2,,1.0,2.2,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2019-05-03,2.0,,1.0,2.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2019-05-03,2.0,,1.0,2.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2021-04-27,2.0,,1.0,2.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2021-10-01,2.4,,1.0,2.4,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2022-05-02,2.4,,1.0,2.4,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2022-10-06,2.4,,1.0,2.4,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2023-04-28,2.4,,1.0,2.4,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2023-10-03,2.4,,1.0,2.4,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2024-04-29,2.4,,1.0,2.4,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2024-10-03,0.6,,1.0,0.6,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2025-04-28,1.0,,1.0,1.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2025-10-02,0.5,,1.0,0.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2026-05-25,1.5,,1.0,1.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COOR.ST,2026-10-02,1.0,,1.0,1.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2010-04-22,1.0,,0.0909090909090909,0.0909090909090909,SEK,yahoo_split_events,yahoo,3,2011-06-14:2;2017-12-08:11;2018-01-16:0.5,SEK
COREa.ST,2011-05-03,1.0,,0.0909090909090909,0.0909090909090909,SEK,yahoo_split_events,yahoo,3,2011-06-14:2;2017-12-08:11;2018-01-16:0.5,SEK
COREa.ST,2012-05-03,0.5,,0.1818181818181818,0.0909090909090909,SEK,yahoo_split_events,yahoo,2,2017-12-08:11;2018-01-16:0.5,SEK
COREa.ST,2013-04-26,0.6,,0.1818181818181818,0.10909090909090907,SEK,yahoo_split_events,yahoo,2,2017-12-08:11;2018-01-16:0.5,SEK
COREa.ST,2014-04-30,0.7,,0.1818181818181818,0.12727272727272726,SEK,yahoo_split_events,yahoo,2,2017-12-08:11;2018-01-16:0.5,SEK
COREa.ST,2015-04-29,0.8,,0.1818181818181818,0.14545454545454545,SEK,yahoo_split_events,yahoo,2,2017-12-08:11;2018-01-16:0.5,SEK
COREa.ST,2016-04-28,1.5,,0.1818181818181818,0.2727272727272727,SEK,yahoo_split_events,yahoo,2,2017-12-08:11;2018-01-16:0.5,SEK
COREa.ST,2017-05-02,1.75,,0.1818181818181818,0.3181818181818181,SEK,yahoo_split_events,yahoo,2,2017-12-08:11;2018-01-16:0.5,SEK
COREa.ST,2018-04-30,0.4,,1.0,0.4,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2019-05-06,0.45,,1.0,0.45,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2020-04-29,0.6,,1.0,0.6,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2021-04-30,0.65,,1.0,0.65,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2022-06-29,0.1,,1.0,0.1,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2022-09-29,0.1,,1.0,0.1,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2022-12-29,0.1,,1.0,0.1,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2023-03-30,0.1,,1.0,0.1,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2023-06-29,0.1,,1.0,0.1,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2023-09-28,0.1,,1.0,0.1,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2023-12-28,0.1,,1.0,0.1,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2024-03-27,0.1,,1.0,0.1,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2024-06-27,0.02,,1.0,0.02,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2024-09-27,0.02,,1.0,0.02,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2024-12-27,0.03,,1.0,0.03,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2025-03-28,0.03,,1.0,0.03,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2025-06-27,0.02,,1.0,0.02,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2025-09-29,0.02,,1.0,0.02,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2025-12-29,0.03,,1.0,0.03,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2026-03-30,0.03,,1.0,0.03,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2026-06-29,0.02,,1.0,0.02,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2026-09-29,0.02,,1.0,0.02,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2026-12-29,0.03,,1.0,0.03,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
COREa.ST,2027-03-30,0.03,,1.0,0.03,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CPHCAPST.CO,2022-04-27,0.32,,1.0,0.32,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
CPHCAPST.CO,2022-04-27,0.08,,1.0,0.08,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
CPHCAPST.CO,2023-04-26,0.1,,1.0,0.1,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
CPHCAPST.CO,2024-04-30,0.06,,1.0,0.06,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
CPHCAPST.CO,2025-04-30,0.06,,1.0,0.06,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
CPHCAPST.CO,2026-04-29,0.05,,1.0,0.05,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
CRADb.ST,2026-05-08,0.1,,1.0,0.1,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CTH1V.HE,2005-02-08,0.5,,2500.0,1250.0,EUR,yahoo_split_events,yahoo,2,2020-12-18:0.02;2020-12-21:0.02,EUR
CTH1V.HE,2007-02-27,0.25,,2500.0,625.0,EUR,yahoo_split_events,yahoo,2,2020-12-18:0.02;2020-12-21:0.02,EUR
CTH1V.HE,2008-02-26,0.5,,2500.0,1250.0,EUR,yahoo_split_events,yahoo,2,2020-12-18:0.02;2020-12-21:0.02,EUR
CTH1V.HE,2009-02-24,0.3,,2500.0,750.0,EUR,yahoo_split_events,yahoo,2,2020-12-18:0.02;2020-12-21:0.02,EUR
CTTS.ST,2015-05-15,0.4,,1.0,0.4,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CTTS.ST,2016-05-13,0.7,,1.0,0.7,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CTTS.ST,2017-05-12,2.1,,1.0,2.1,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CTTS.ST,2018-05-09,2.75,,1.0,2.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CTTS.ST,2019-05-08,4.05,,1.0,4.05,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CTTS.ST,2020-05-07,4.05,,1.0,4.05,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CTTS.ST,2021-05-06,1.74,,1.0,1.74,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CTTS.ST,2022-05-05,0.79,,1.0,0.79,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CTTS.ST,2023-05-05,4.05,,1.0,4.05,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CTTS.ST,2024-05-07,5.35,,1.0,5.35,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CTTS.ST,2024-05-07,3.35,,1.0,3.35,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CTTS.ST,2025-05-09,5.35,,1.0,5.35,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CTTS.ST,2026-05-08,2.4,,1.0,2.4,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
CTY1S.HE,2004-03-16,0.14,,5.0,0.7000000000000001,EUR,yahoo_split_events,yahoo,1,2019-03-18:0.2,EUR
CTY1S.HE,2005-04-06,0.14,,5.0,0.7000000000000001,EUR,yahoo_split_events,yahoo,1,2019-03-18:0.2,EUR
CTY1S.HE,2006-03-15,0.14,,5.0,0.7000000000000001,EUR,yahoo_split_events,yahoo,1,2019-03-18:0.2,EUR
CTY1S.HE,2007-03-14,0.14,,5.0,0.7000000000000001,EUR,yahoo_split_events,yahoo,1,2019-03-18:0.2,EUR
CTY1S.HE,2008-03-14,0.1,,0.973684,0.09736840000000001,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2008-03-14,0.04,,5.0,0.2,EUR,yahoo_split_events,yahoo,1,2019-03-18:0.2,EUR
CTY1S.HE,2009-03-19,0.1,,0.933333,0.09333330000000001,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2009-03-19,0.04,,5.0,0.2,EUR,yahoo_split_events,yahoo,1,2019-03-18:0.2,EUR
CTY1S.HE,2010-03-12,0.1,,0.965156,0.09651560000000001,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2010-03-12,0.04,,5.0,0.2,EUR,yahoo_split_events,yahoo,1,2019-03-18:0.2,EUR
CTY1S.HE,2011-03-24,0.1,,0.969512,0.09695120000000002,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2011-03-24,0.04,,5.0,0.2,EUR,yahoo_split_events,yahoo,1,2019-03-18:0.2,EUR
CTY1S.HE,2012-03-22,0.11,,1.0,0.11,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2012-03-22,0.04,,5.0,0.2,EUR,yahoo_split_events,yahoo,1,2019-03-18:0.2,EUR
CTY1S.HE,2013-03-22,0.11,,1.0,0.11,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2013-03-22,0.04,,5.0,0.2,EUR,yahoo_split_events,yahoo,1,2019-03-18:0.2,EUR
CTY1S.HE,2014-03-20,0.12,,1.0,0.12,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2014-03-20,0.03,,5.0,0.15,EUR,yahoo_split_events,yahoo,1,2019-03-18:0.2,EUR
CTY1S.HE,2015-03-20,0.15,,1.0,0.15,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2016-03-17,0.0275,,1.0,0.0275,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2016-03-17,0.01,,5.0,0.05,EUR,yahoo_split_events,yahoo,1,2019-03-18:0.2,EUR
CTY1S.HE,2016-06-21,0.0375,,1.0,0.0375,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2016-09-22,0.0375,,1.0,0.0375,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2016-12-21,0.0375,,1.0,0.0375,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2017-03-23,0.0225,,1.0,0.0225,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2017-03-23,0.01,,5.0,0.05,EUR,yahoo_split_events,yahoo,1,2019-03-18:0.2,EUR
CTY1S.HE,2017-06-21,0.0325,,1.0,0.0325,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2017-09-21,0.0325,,5.0,0.1625,EUR,yahoo_split_events,yahoo,1,2019-03-18:0.2,EUR
CTY1S.HE,2017-12-13,0.0325,,1.0,0.0325,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2018-03-21,0.01,,5.0,0.05,EUR,yahoo_split_events,yahoo,1,2019-03-18:0.2,EUR
CTY1S.HE,2018-03-21,0.0225,,1.0,0.0225,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2018-06-20,0.0325,,1.0,0.0325,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2018-09-19,0.0325,,1.0,0.0325,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2018-12-13,0.0325,,1.0,0.0325,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2019-03-21,0.05,,1.0,0.05,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CTY1S.HE,2019-03-21,0.1125,,1.0,0.1125,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2019-06-20,0.1625,,1.0,0.1625,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2019-09-20,0.1625,,1.0,0.1625,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2019-12-18,0.1625,,1.0,0.1625,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2020-03-18,0.1125,,0.981281,0.1103941125,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2020-03-18,0.05,,1.0,0.05,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CTY1S.HE,2020-06-19,0.125,,1.0,0.125,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2020-09-22,0.125,,1.0,0.125,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2020-12-17,0.125,,0.98453,0.12306625,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2021-03-23,0.075,,1.0,0.075,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CTY1S.HE,2021-03-23,0.05,,1.0,0.05,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CTY1S.HE,2021-06-18,0.125,,1.0,0.125,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CTY1S.HE,2021-09-21,0.125,,1.0,0.125,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CTY1S.HE,2021-12-15,0.125,,1.0,0.125,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CTY1S.HE,2022-03-23,0.125,,1.0,0.125,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
CTY1S.HE,2022-06-22,0.125,,0.981858,0.12273225,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2022-09-22,0.125,,0.981631,0.122703875,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2022-12-14,0.125,,1.0,0.125,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2023-03-23,0.125,,1.0,0.125,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2023-06-15,0.125,,1.0,0.125,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2023-09-21,0.125,,1.0,0.125,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2023-12-19,0.125,,1.0,0.125,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2024-03-20,0.075,,1.0,0.075,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2024-06-19,0.075,,1.0,0.075,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
CTY1S.HE,2024-09-20,0.075,,1.0,0.075,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
