ResultFolder,SourceFile,SplitType,SplitValue,PortfolioStrategy,Method,MethodLabel,StartDate,EndDate,NMonths,TotalCumulativeReturn,TotalCumulativeReturnPct
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_q4_q2_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_q4_q2_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q4,Method3_ConservativeQuality,Conservative Quality,2010-07-31,2026-03-31,189,6.573667788959422,657.3667788959422
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_sector_neutral_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_sector_neutral_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method1_ObservedQuality,Observed Quality,2010-07-31,2026-03-31,189,1.5516400615653012,155.16400615653012
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_sector_neutral_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_sector_neutral_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method2_LatentQuality,Latent Quality,2010-07-31,2026-03-31,189,1.604182193535033,160.4182193535033
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_sector_neutral_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_sector_neutral_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method3_ConservativeQuality,Conservative Quality,2010-07-31,2026-03-31,189,1.9687012423011727,196.87012423011728
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_sector_neutral_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_sector_neutral_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method4_ProbabilisticQuality,Probabilistic Quality,2010-07-31,2026-03-31,189,1.532502551701282,153.2502551701282
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_sector_neutral_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_sector_neutral_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method1_ObservedQuality,Observed Quality,2010-07-31,2026-03-31,189,5.928162527783509,592.8162527783509
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_sector_neutral_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_sector_neutral_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method2_LatentQuality,Latent Quality,2010-07-31,2026-03-31,189,6.3217411192719215,632.1741119271921
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_sector_neutral_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_sector_neutral_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method3_ConservativeQuality,Conservative Quality,2010-07-31,2026-03-31,189,6.2551715929647544,625.5171592964755
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_sector_neutral_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_sector_neutral_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method4_ProbabilisticQuality,Probabilistic Quality,2010-07-31,2026-03-31,189,6.731587124146307,673.1587124146307
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40/monthly_portfolio_returns_used_by_size.csv,SizeGroup,LargeCap,LongShort,Method1_ObservedQuality,Observed Quality,2010-07-31,2026-03-31,189,0.414085836877758,41.4085836877758
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40/monthly_portfolio_returns_used_by_size.csv,SizeGroup,LargeCap,LongShort,Method2_LatentQuality,Latent Quality,2010-07-31,2026-03-31,189,0.13898919023332668,13.898919023332667
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40/monthly_portfolio_returns_used_by_size.csv,SizeGroup,LargeCap,LongShort,Method3_ConservativeQuality,Conservative Quality,2010-07-31,2026-03-31,189,0.8578896837479855,85.78896837479854
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40/monthly_portfolio_returns_used_by_size.csv,SizeGroup,LargeCap,LongShort,Method4_ProbabilisticQuality,Probabilistic Quality,2010-07-31,2026-03-31,189,0.3901779612628913,39.01779612628913
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40/monthly_portfolio_returns_used_by_size.csv,SizeGroup,LargeCap,Q5,Method1_ObservedQuality,Observed Quality,2010-07-31,2026-03-31,189,6.652872661410436,665.2872661410436
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40/monthly_portfolio_returns_used_by_size.csv,SizeGroup,LargeCap,Q5,Method2_LatentQuality,Latent Quality,2010-07-31,2026-03-31,189,6.534851744954419,653.4851744954419
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40/monthly_portfolio_returns_used_by_size.csv,SizeGroup,LargeCap,Q5,Method3_ConservativeQuality,Conservative Quality,2010-07-31,2026-03-31,189,6.52417620895591,652.417620895591
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40/monthly_portfolio_returns_used_by_size.csv,SizeGroup,LargeCap,Q5,Method4_ProbabilisticQuality,Probabilistic Quality,2010-07-31,2026-03-31,189,6.71412614659917,671.412614659917
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40/monthly_portfolio_returns_used_by_size.csv,SizeGroup,SmallCap,LongShort,Method1_ObservedQuality,Observed Quality,2010-07-31,2026-03-31,189,24.590402889838806,2459.0402889838806
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40/monthly_portfolio_returns_used_by_size.csv,SizeGroup,SmallCap,LongShort,Method2_LatentQuality,Latent Quality,2010-07-31,2026-03-31,189,26.069636755450425,2606.9636755450424
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40/monthly_portfolio_returns_used_by_size.csv,SizeGroup,SmallCap,LongShort,Method3_ConservativeQuality,Conservative Quality,2010-07-31,2026-03-31,189,31.11591220209914,3111.591220209914
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40/monthly_portfolio_returns_used_by_size.csv,SizeGroup,SmallCap,LongShort,Method4_ProbabilisticQuality,Probabilistic Quality,2010-07-31,2026-03-31,189,25.321718992242946,2532.1718992242945
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40/monthly_portfolio_returns_used_by_size.csv,SizeGroup,SmallCap,Q5,Method1_ObservedQuality,Observed Quality,2010-07-31,2026-03-31,189,4.187139826220955,418.7139826220955
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40/monthly_portfolio_returns_used_by_size.csv,SizeGroup,SmallCap,Q5,Method2_LatentQuality,Latent Quality,2010-07-31,2026-03-31,189,4.4851852883997685,448.51852883997685
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40/monthly_portfolio_returns_used_by_size.csv,SizeGroup,SmallCap,Q5,Method3_ConservativeQuality,Conservative Quality,2010-07-31,2026-03-31,189,4.2360681135688125,423.6068113568813
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_size_split_ucits_5_10_40/monthly_portfolio_returns_used_by_size.csv,SizeGroup,SmallCap,Q5,Method4_ProbabilisticQuality,Probabilistic Quality,2010-07-31,2026-03-31,189,4.130940228446537,413.0940228446537
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method1_ObservedQuality,Observed Quality,2010-07-31,2026-03-31,189,1.937750276251038,193.7750276251038
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method2_LatentQuality,Latent Quality,2010-07-31,2026-03-31,189,1.4422525552925927,144.22525552925927
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method3_ConservativeQuality,Conservative Quality,2010-07-31,2026-03-31,189,2.887448554349603,288.7448554349603
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method4_ProbabilisticQuality,Probabilistic Quality,2010-07-31,2026-03-31,189,2.325405031637661,232.5405031637661
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method1_ObservedQuality,Observed Quality,2010-07-31,2026-03-31,189,6.576609402593531,657.6609402593531
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method2_LatentQuality,Latent Quality,2010-07-31,2026-03-31,189,6.49448428364341,649.448428364341
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method3_ConservativeQuality,Conservative Quality,2010-07-31,2026-03-31,189,6.471160266425271,647.1160266425271
results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/current_res/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method4_ProbabilisticQuality,Probabilistic Quality,2010-07-31,2026-03-31,189,6.667222175106866,666.7222175106866
results/res_analyst_cfo/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method1_ObservedQuality,Observed Quality,2014-07-31,2026-03-31,141,0.25978495029644577,25.978495029644577
results/res_analyst_cfo/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method2_LatentQuality,Latent Quality,2014-07-31,2026-03-31,141,0.2621242588738517,26.212425887385173
results/res_analyst_cfo/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method3_ConservativeQuality,Conservative Quality,2014-07-31,2026-03-31,141,0.47414885861841927,47.414885861841924
results/res_analyst_cfo/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method4_ProbabilisticQuality,Probabilistic Quality,2014-07-31,2026-03-31,141,0.2166843567678054,21.66843567678054
results/res_analyst_cfo/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method1_ObservedQuality,Observed Quality,2014-07-31,2026-03-31,141,3.5866995933087003,358.66995933087003
results/res_analyst_cfo/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method2_LatentQuality,Latent Quality,2014-07-31,2026-03-31,141,3.5380957792766026,353.80957792766026
results/res_analyst_cfo/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method3_ConservativeQuality,Conservative Quality,2014-07-31,2026-03-31,141,3.6778220077176336,367.78220077176337
results/res_analyst_cfo/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method4_ProbabilisticQuality,Probabilistic Quality,2014-07-31,2026-03-31,141,3.467975703547527,346.7975703547527
results/res_analyst_cfo/portfolio_return_comparison/analyst_cfo_hybrid_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/analyst_cfo_hybrid_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method1_ObservedQuality,Observed Quality,2014-07-31,2026-03-31,141,0.25978495029644577,25.978495029644577
results/res_analyst_cfo/portfolio_return_comparison/analyst_cfo_hybrid_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/analyst_cfo_hybrid_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method2_LatentQuality,Latent Quality,2014-07-31,2026-03-31,141,0.2621242588738517,26.212425887385173
results/res_analyst_cfo/portfolio_return_comparison/analyst_cfo_hybrid_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/analyst_cfo_hybrid_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method3_ConservativeQuality,Conservative Quality,2014-07-31,2026-03-31,141,0.47414885861841927,47.414885861841924
results/res_analyst_cfo/portfolio_return_comparison/analyst_cfo_hybrid_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/analyst_cfo_hybrid_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method4_ProbabilisticQuality,Probabilistic Quality,2014-07-31,2026-03-31,141,0.2166843567678054,21.66843567678054
results/res_analyst_cfo/portfolio_return_comparison/analyst_cfo_hybrid_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/analyst_cfo_hybrid_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method1_ObservedQuality,Observed Quality,2014-07-31,2026-03-31,141,3.5866995933087003,358.66995933087003
results/res_analyst_cfo/portfolio_return_comparison/analyst_cfo_hybrid_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/analyst_cfo_hybrid_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method2_LatentQuality,Latent Quality,2014-07-31,2026-03-31,141,3.5380957792766026,353.80957792766026
results/res_analyst_cfo/portfolio_return_comparison/analyst_cfo_hybrid_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/analyst_cfo_hybrid_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method3_ConservativeQuality,Conservative Quality,2014-07-31,2026-03-31,141,3.6778220077176336,367.78220077176337
results/res_analyst_cfo/portfolio_return_comparison/analyst_cfo_hybrid_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/analyst_cfo_hybrid_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method4_ProbabilisticQuality,Probabilistic Quality,2014-07-31,2026-03-31,141,3.467975703547527,346.7975703547527
results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_full_prop/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_full_prop/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method1_ObservedQuality,Observed Quality,2014-07-31,2026-03-31,141,0.25978495029644577,25.978495029644577
results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_full_prop/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_full_prop/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method2_LatentQuality,Latent Quality,2014-07-31,2026-03-31,141,0.12631759347845795,12.631759347845794
results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_full_prop/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_full_prop/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method3_ConservativeQuality,Conservative Quality,2014-07-31,2026-03-31,141,0.5706867660831183,57.06867660831183
results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_full_prop/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_full_prop/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method4_ProbabilisticQuality,Probabilistic Quality,2014-07-31,2026-03-31,141,0.2166843567678054,21.66843567678054
results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_full_prop/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_full_prop/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method1_ObservedQuality,Observed Quality,2014-07-31,2026-03-31,141,3.5866995933087003,358.66995933087003
results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_full_prop/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_full_prop/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method2_LatentQuality,Latent Quality,2014-07-31,2026-03-31,141,3.4250366326779114,342.5036632677911
results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_full_prop/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_full_prop/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method3_ConservativeQuality,Conservative Quality,2014-07-31,2026-03-31,141,3.710518732354407,371.05187323544067
results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_full_prop/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_full_prop/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method4_ProbabilisticQuality,Probabilistic Quality,2014-07-31,2026-03-31,141,3.467975703547527,346.7975703547527
results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method1_ObservedQuality,Observed Quality,2014-07-31,2026-03-31,141,0.25978495029644577,25.978495029644577
results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method2_LatentQuality,Latent Quality,2014-07-31,2026-03-31,141,0.12631759347845795,12.631759347845794
results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method3_ConservativeQuality,Conservative Quality,2014-07-31,2026-03-31,141,0.5706867660831183,57.06867660831183
results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,LongShort,Method4_ProbabilisticQuality,Probabilistic Quality,2014-07-31,2026-03-31,141,0.2166843567678054,21.66843567678054
results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method1_ObservedQuality,Observed Quality,2014-07-31,2026-03-31,141,3.5866995933087003,358.66995933087003
results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method2_LatentQuality,Latent Quality,2014-07-31,2026-03-31,141,3.4250366326779114,342.5036632677911
results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method3_ConservativeQuality,Conservative Quality,2014-07-31,2026-03-31,141,3.710518732354407,371.05187323544067
results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40,results/res_analyst_cfo/portfolio_return_comparison/no_cfo_lead_matched_point/portfolio_evaluation/thesis_risk_adjusted_tables_ucits_5_10_40/monthly_portfolio_returns_used.csv,FullSample,All,Q5,Method4_ProbabilisticQuality,Probabilistic Quality,2014-07-31,2026-03-31,141,3.467975703547527,346.7975703547527
