Ticker,ExDate,DPS_UNADJUSTED,AdjustmentFactor,DPS_LOCAL,Currency,InstrumentCurrency,AdjustmentBasis,FXRate,FXDate,FXSource,DPS_NOK
VIVA.ST,2022-05-23,1.5,1.0,1.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9771,2022-05-23,ex_date_or_prior_business_day,1.46565
VIVA.ST,2023-05-17,1.55,1.0,1.55,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0298,2023-05-16,ex_date_or_prior_business_day,1.5961900000000002
VIVA.ST,2024-05-24,1.55,1.0,1.55,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9911,2024-05-24,ex_date_or_prior_business_day,1.536205
VIVA.ST,2025-05-26,1.55,1.0,1.55,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.06,2025-05-26,ex_date_or_prior_business_day,1.6430000000000002
VIVA.ST,2026-05-25,0.8,1.0,0.8,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,0.80416
VIVA.ST,2026-11-24,0.8,1.0,0.8,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,0.80416
VOLO.ST,2017-05-19,0.5,1.0,0.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9594,2017-05-19,ex_date_or_prior_business_day,0.4797
VOLO.ST,2018-05-17,0.5,1.0,0.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9301,2018-05-16,ex_date_or_prior_business_day,0.46505
VOLO.ST,2019-04-26,1.0,1.0,1.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9140999999999999,2019-04-26,ex_date_or_prior_business_day,0.9140999999999999
VOLO.ST,2021-02-11,1.1,1.0,1.1,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0171,2021-02-11,ex_date_or_prior_business_day,1.11881
VOLO.ST,2021-02-11,8.9,0.92354,8.219506,SEK,SEK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,1.0171,2021-02-11,ex_date_or_prior_business_day,8.3600595526
VOLO.ST,2021-04-29,1.2,1.0,1.2,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9804,2021-04-29,ex_date_or_prior_business_day,1.17648
VOLO.ST,2022-04-28,1.7,1.0,1.7,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9556,2022-04-28,ex_date_or_prior_business_day,1.62452
VOLO.ST,2023-04-27,1.8,1.0,1.8,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0293,2023-04-27,ex_date_or_prior_business_day,1.8527400000000003
VOLO.ST,2024-04-26,1.9,1.0,1.9,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0081,2024-04-26,ex_date_or_prior_business_day,1.91539
VOLO.ST,2025-04-29,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0769,2025-04-29,ex_date_or_prior_business_day,2.1538
VOLO.ST,2026-04-30,1.0,1.0,1.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,1.0051999999999999
VOLO.ST,2026-11-03,1.0,1.0,1.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,1.0051999999999999
VOLVb.ST,2005-04-13,12.5,1.0,12.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.895,2005-04-13,ex_date_or_prior_business_day,11.1875
VOLVb.ST,2006-04-06,16.75,1.0,16.75,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8466,2006-04-06,ex_date_or_prior_business_day,14.18055
VOLVb.ST,2007-04-05,25.0,1.0,25.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8753,2007-04-04,ex_date_or_prior_business_day,21.8825
VOLVb.ST,2008-04-10,5.5,1.0,5.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8445999999999999,2008-04-10,ex_date_or_prior_business_day,4.6453
VOLVb.ST,2009-04-02,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8176000000000001,2009-04-02,ex_date_or_prior_business_day,1.6352000000000002
VOLVb.ST,2011-04-07,2.5,1.0,2.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8642,2011-04-07,ex_date_or_prior_business_day,2.1605
VOLVb.ST,2012-04-05,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8611,2012-04-04,ex_date_or_prior_business_day,2.5833
VOLVb.ST,2013-04-05,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8868,2013-04-05,ex_date_or_prior_business_day,2.6604
VOLVb.ST,2014-04-03,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.919,2014-04-03,ex_date_or_prior_business_day,2.757
VOLVb.ST,2015-04-02,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9365000000000001,2015-04-01,ex_date_or_prior_business_day,2.8095000000000003
VOLVb.ST,2016-04-07,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0212999999999999,2016-04-07,ex_date_or_prior_business_day,3.0638999999999994
VOLVb.ST,2017-04-05,3.25,1.0,3.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9573999999999999,2017-04-05,ex_date_or_prior_business_day,3.11155
VOLVb.ST,2018-04-06,4.25,1.0,4.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9308,2018-04-06,ex_date_or_prior_business_day,3.9558999999999997
VOLVb.ST,2019-04-04,5.0,1.0,5.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9254000000000001,2019-04-04,ex_date_or_prior_business_day,4.627000000000001
VOLVb.ST,2019-04-04,5.0,1.0,5.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9254000000000001,2019-04-04,ex_date_or_prior_business_day,4.627000000000001
VOLVb.ST,2021-04-01,6.0,1.0,6.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9763,2021-03-31,ex_date_or_prior_business_day,5.857799999999999
VOLVb.ST,2021-04-01,9.0,1.0,9.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9763,2021-03-31,ex_date_or_prior_business_day,8.7867
VOLVb.ST,2021-06-30,9.5,0.955824,9.080328,SEK,SEK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,1.006,2021-06-30,ex_date_or_prior_business_day,9.134809967999999
VOLVb.ST,2022-04-07,6.5,1.0,6.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9269,2022-04-07,ex_date_or_prior_business_day,6.02485
VOLVb.ST,2022-04-07,6.5,1.0,6.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9269,2022-04-07,ex_date_or_prior_business_day,6.02485
VOLVb.ST,2023-04-05,7.0,1.0,7.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0064,2023-04-05,ex_date_or_prior_business_day,7.0447999999999995
VOLVb.ST,2023-04-05,7.0,1.0,7.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0064,2023-04-05,ex_date_or_prior_business_day,7.0447999999999995
VOLVb.ST,2024-03-28,7.5,1.0,7.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0153,2024-03-27,ex_date_or_prior_business_day,7.614750000000001
VOLVb.ST,2024-03-28,10.5,1.0,10.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0153,2024-03-27,ex_date_or_prior_business_day,10.66065
VOLVb.ST,2025-04-03,8.0,1.0,8.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0656,2025-04-03,ex_date_or_prior_business_day,8.5248
VOLVb.ST,2025-04-03,10.5,1.0,10.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0656,2025-04-03,ex_date_or_prior_business_day,11.1888
VOLVb.ST,2026-04-09,4.5,1.0,4.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.023,2026-04-09,ex_date_or_prior_business_day,4.6034999999999995
VOLVb.ST,2026-04-09,8.5,1.0,8.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.023,2026-04-09,ex_date_or_prior_business_day,8.6955
VOW.OL,2019-05-24,0.1,1.0,0.1,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2019-05-24,identity,0.1
VPLAYb.ST,2019-05-23,3.25,1.0,3.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9084,2019-05-23,ex_date_or_prior_business_day,2.9523
VPLAYb.ST,2019-10-10,3.25,1.0,3.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9273,2019-10-10,ex_date_or_prior_business_day,3.013725
VWS.CO,2015-03-31,3.9,1.0,3.9,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.1652,2015-03-31,ex_date_or_prior_business_day,4.54428
VWS.CO,2016-03-31,6.82,1.0,6.82,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.2634999999999998,2016-03-31,ex_date_or_prior_business_day,8.61707
VWS.CO,2017-04-07,9.71,1.0,9.71,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.2316,2017-04-07,ex_date_or_prior_business_day,11.958836000000002
VWS.CO,2018-04-04,9.23,1.0,9.23,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.2932,2018-04-04,ex_date_or_prior_business_day,11.936236
VWS.CO,2019-04-04,7.44,1.0,7.44,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.2903,2019-04-04,ex_date_or_prior_business_day,9.599832000000001
VWS.CO,2020-04-08,7.93,1.0,7.93,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.4997,2020-04-08,ex_date_or_prior_business_day,11.892621
VWS.CO,2021-04-09,8.45,1.0,8.45,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.3598,2021-04-09,ex_date_or_prior_business_day,11.490309999999997
VWS.CO,2022-04-06,0.37,1.0,0.37,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.2843,2022-04-06,ex_date_or_prior_business_day,0.475191
VWS.CO,2025-04-09,0.55,1.0,0.55,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.6225999999999998,2025-04-09,ex_date_or_prior_business_day,0.89243
VWS.CO,2026-04-09,0.74,1.0,0.74,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.4889,2026-04-09,ex_date_or_prior_business_day,1.101786
WALLb.ST,2005-04-20,7.5,1.0,7.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8906000000000001,2005-04-20,ex_date_or_prior_business_day,6.679500000000001
WALLb.ST,2006-04-07,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8431000000000001,2006-04-07,ex_date_or_prior_business_day,1.6862000000000001
WALLb.ST,2007-04-18,2.5,1.0,2.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8798,2007-04-18,ex_date_or_prior_business_day,2.1995
WALLb.ST,2008-05-13,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8442000000000001,2008-05-13,ex_date_or_prior_business_day,2.5326000000000004
WALLb.ST,2009-04-22,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.7937000000000001,2009-04-22,ex_date_or_prior_business_day,2.3811
WALLb.ST,2010-04-29,3.25,1.0,3.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8147,2010-04-29,ex_date_or_prior_business_day,2.6477749999999998
WALLb.ST,2011-04-28,3.5,1.0,3.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8747,2011-04-28,ex_date_or_prior_business_day,3.0614500000000002
WALLb.ST,2012-04-26,1.2,1.0,1.2,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8536,2012-04-26,ex_date_or_prior_business_day,1.02432
WALLb.ST,2013-04-24,1.25,1.0,1.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.894,2013-04-24,ex_date_or_prior_business_day,1.1175
WALLb.ST,2014-04-30,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9118,2014-04-30,ex_date_or_prior_business_day,1.8236
WALLb.ST,2015-04-29,2.25,1.0,2.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9043000000000001,2015-04-29,ex_date_or_prior_business_day,2.034675
WALLb.ST,2016-04-27,1.5,1.0,1.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0044,2016-04-27,ex_date_or_prior_business_day,1.5066
WALLb.ST,2017-04-27,0.85,1.0,0.85,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9701000000000001,2017-04-27,ex_date_or_prior_business_day,0.824585
WALLb.ST,2017-10-26,0.85,1.0,0.85,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9758,2017-10-26,ex_date_or_prior_business_day,0.82943
WALLb.ST,2018-04-25,0.9,1.0,0.9,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9312,2018-04-25,ex_date_or_prior_business_day,0.83808
WALLb.ST,2018-10-30,0.9,1.0,0.9,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9159,2018-10-30,ex_date_or_prior_business_day,0.8243100000000001
WALLb.ST,2019-05-03,0.95,1.0,0.95,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9135,2019-05-03,ex_date_or_prior_business_day,0.867825
WALLb.ST,2019-10-25,0.95,1.0,0.95,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9481,2019-10-25,ex_date_or_prior_business_day,0.900695
WALLb.ST,2020-10-01,0.5,1.0,0.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0402,2020-10-01,ex_date_or_prior_business_day,0.5201
WALLb.ST,2021-04-28,0.6,1.0,0.6,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.987,2021-04-28,ex_date_or_prior_business_day,0.5922
WALLb.ST,2021-10-29,0.6,1.0,0.6,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9812000000000001,2021-10-29,ex_date_or_prior_business_day,0.58872
WALLb.ST,2022-04-27,0.6,1.0,0.6,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9404,2022-04-27,ex_date_or_prior_business_day,0.56424
WALLb.ST,2022-10-28,0.3,1.0,0.3,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9387000000000001,2022-10-28,ex_date_or_prior_business_day,0.28161
WALLb.ST,2023-05-04,0.3,1.0,0.3,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.043,2023-05-04,ex_date_or_prior_business_day,0.31289999999999996
WALLb.ST,2023-10-31,0.3,1.0,0.3,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0039,2023-10-31,ex_date_or_prior_business_day,0.30117
WALLb.ST,2024-04-26,0.25,1.0,0.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0081,2024-04-26,ex_date_or_prior_business_day,0.252025
WALLb.ST,2024-10-28,0.25,1.0,0.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0384,2024-10-28,ex_date_or_prior_business_day,0.2596
WALLb.ST,2025-04-30,0.25,1.0,0.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0763,2025-04-30,ex_date_or_prior_business_day,0.269075
WALLb.ST,2025-10-31,0.25,1.0,0.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0662,2025-10-31,ex_date_or_prior_business_day,0.26655
WALLb.ST,2026-04-29,0.3,1.0,0.3,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.002,2026-04-29,ex_date_or_prior_business_day,0.3006
WALLb.ST,2026-10-27,0.25,1.0,0.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,0.25129999999999997
WAWI.OL,2011-04-29,0.5,1.0,0.5,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2011-04-29,identity,0.5
WAWI.OL,2011-12-07,0.5,1.0,0.5,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2011-12-07,identity,0.5
WAWI.OL,2012-04-27,0.65,1.0,0.65,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2012-04-27,identity,0.65
WAWI.OL,2012-11-14,1.0,1.0,1.0,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2012-11-14,identity,1.0
WAWI.OL,2013-04-26,4.0,1.0,4.0,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2013-04-26,identity,4.0
WAWI.OL,2013-11-28,0.75,1.0,0.75,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2013-11-28,identity,0.75
WAWI.OL,2014-04-25,1.0,1.0,1.0,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2014-04-25,identity,1.0
WAWI.OL,2014-11-14,1.0,1.0,1.0,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2014-11-14,identity,1.0
WAWI.OL,2015-04-24,1.0,1.0,1.0,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2015-04-24,identity,1.0
WAWI.OL,2015-11-12,0.5,1.0,0.5,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2015-11-12,identity,0.5
WAWI.OL,2019-04-26,0.06,1.0,0.06,USD,NOK,TR.DivAdjustmentFactor_blank_assumed_1,8.6817,2019-04-26,ex_date_or_prior_business_day,0.520902
WAWI.OL,2019-11-12,0.06,1.0,0.06,USD,NOK,TR.DivAdjustmentFactor_blank_assumed_1,9.151,2019-11-12,ex_date_or_prior_business_day,0.54906
WAWI.OL,2022-04-27,0.09,1.0,0.09,USD,NOK,TR.DivAdjustmentFactor_blank_assumed_1,9.2448,2022-04-27,ex_date_or_prior_business_day,0.832032
WAWI.OL,2022-11-09,0.06,1.0,0.06,USD,NOK,TR.DivAdjustmentFactor_blank_assumed_1,10.2819,2022-11-09,ex_date_or_prior_business_day,0.616914
WAWI.OL,2023-04-27,0.51,1.0,0.51,USD,NOK,TR.DivAdjustmentFactor_blank_assumed_1,10.6086,2023-04-27,ex_date_or_prior_business_day,5.410386
WAWI.OL,2023-11-09,0.34,1.0,0.34,USD,NOK,TR.DivAdjustmentFactor_blank_assumed_1,11.1622,2023-11-09,ex_date_or_prior_business_day,3.795148
WAWI.OL,2024-05-22,0.68,1.0,0.68,USD,NOK,TR.DivAdjustmentFactor_blank_assumed_1,10.6971,2024-05-22,ex_date_or_prior_business_day,7.274028000000001
WAWI.OL,2024-09-25,0.46,1.0,0.46,USD,NOK,TR.DivAdjustmentFactor_blank_assumed_1,10.4377,2024-09-25,ex_date_or_prior_business_day,4.801342
WAWI.OL,2024-09-25,0.61,1.0,0.61,USD,NOK,TR.DivAdjustmentFactor_blank_assumed_1,10.4377,2024-09-25,ex_date_or_prior_business_day,6.366997
WAWI.OL,2025-03-26,0.59,1.0,0.59,USD,NOK,TR.DivAdjustmentFactor_blank_assumed_1,10.5288,2025-03-26,ex_date_or_prior_business_day,6.2119919999999995
WAWI.OL,2025-03-26,0.65,1.0,0.65,USD,NOK,TR.DivAdjustmentFactor_blank_assumed_1,10.5288,2025-03-26,ex_date_or_prior_business_day,6.84372
WAWI.OL,2025-08-26,0.33,0.967717,0.31934661,USD,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,10.1544,2025-08-26,ex_date_or_prior_business_day,3.242773216584
WAWI.OL,2025-08-26,0.77,1.0,0.77,USD,NOK,TR.DivAdjustmentFactor_blank_assumed_1,10.1544,2025-08-26,ex_date_or_prior_business_day,7.818888000000001
WAWI.OL,2026-03-10,0.47,0.966391,0.4542037699999999,USD,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,9.5756,2026-03-10,ex_date_or_prior_business_day,4.349273620011999
WAWI.OL,2026-03-10,0.54,1.0,0.54,USD,NOK,TR.DivAdjustmentFactor_blank_assumed_1,9.5756,2026-03-10,ex_date_or_prior_business_day,5.1708240000000005
WBGRb.ST,2021-05-07,3.3,1.0,3.3,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9887999999999999,2021-05-07,ex_date_or_prior_business_day,3.2630399999999997
WBGRb.ST,2022-05-06,3.5,1.0,3.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9534,2022-05-06,ex_date_or_prior_business_day,3.3369
WBGRb.ST,2023-05-05,1.65,1.0,1.65,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0403,2023-05-05,ex_date_or_prior_business_day,1.7164949999999999
WETTERI.HE,2008-04-24,0.03,1.0,0.03,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,7.9595,2008-04-24,ex_date_or_prior_business_day,0.238785
WETTERI.HE,2009-05-06,0.03,1.0,0.03,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,8.735,2009-05-06,ex_date_or_prior_business_day,0.26204999999999995
WETTERI.HE,2010-05-07,0.03,0.945454,0.02836362,EUR,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,7.954,2010-05-07,ex_date_or_prior_business_day,0.22560423348
WETTERI.HE,2011-10-28,0.01,0.980769,0.00980769,EUR,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,7.6725,2011-10-28,ex_date_or_prior_business_day,0.07524950152500001
WETTERI.HE,2012-04-27,0.02,0.961538,0.01923076,EUR,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,7.588,2012-04-27,ex_date_or_prior_business_day,0.14592300688
WETTERI.HE,2013-05-10,0.04,0.944444,0.03777776,EUR,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,7.526,2013-05-10,ex_date_or_prior_business_day,0.28431542176
WIHL.ST,2006-04-27,7.0,1.0,7.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8353,2006-04-27,ex_date_or_prior_business_day,5.8471
WIHL.ST,2007-04-27,5.5,1.0,5.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.89,2007-04-27,ex_date_or_prior_business_day,4.8950000000000005
WIHL.ST,2008-04-24,6.25,1.0,6.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8556999999999999,2008-04-24,ex_date_or_prior_business_day,5.348125
WIHL.ST,2009-04-24,6.5,1.0,6.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8023,2009-04-24,ex_date_or_prior_business_day,5.21495
WIHL.ST,2010-04-22,6.75,1.0,6.75,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8216,2010-04-22,ex_date_or_prior_business_day,5.5458
WIHL.ST,2011-04-29,7.0,1.0,7.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.873,2011-04-29,ex_date_or_prior_business_day,6.111
WIHL.ST,2012-04-27,3.75,1.0,3.75,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8523999999999999,2012-04-27,ex_date_or_prior_business_day,3.1965
WIHL.ST,2013-04-24,4.0,1.0,4.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.894,2013-04-24,ex_date_or_prior_business_day,3.576
WIHL.ST,2014-04-30,4.25,1.0,4.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9118,2014-04-30,ex_date_or_prior_business_day,3.87515
WIHL.ST,2015-04-30,4.75,1.0,4.75,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.899,2015-04-30,ex_date_or_prior_business_day,4.27025
WIHL.ST,2016-04-29,5.25,1.0,5.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.005,2016-04-29,ex_date_or_prior_business_day,5.276249999999999
WIHL.ST,2017-04-27,5.75,1.0,5.75,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9701000000000001,2017-04-27,ex_date_or_prior_business_day,5.578075
WIHL.ST,2018-04-26,6.25,1.0,6.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9259000000000001,2018-04-26,ex_date_or_prior_business_day,5.786875
WIHL.ST,2019-04-26,3.75,1.0,3.75,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9140999999999999,2019-04-26,ex_date_or_prior_business_day,3.427875
WIHL.ST,2020-04-29,4.5,1.0,4.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0502,2020-04-29,ex_date_or_prior_business_day,4.7259
WIHL.ST,2021-04-28,5.25,1.0,5.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.987,2021-04-28,ex_date_or_prior_business_day,5.18175
WIHL.ST,2022-04-27,6.0,1.0,6.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9404,2022-04-27,ex_date_or_prior_business_day,5.6424
WIHL.ST,2023-04-27,3.1,1.0,3.1,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0293,2023-04-27,ex_date_or_prior_business_day,3.1908300000000005
WIHL.ST,2024-04-25,3.15,1.0,3.15,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0064,2024-04-25,ex_date_or_prior_business_day,3.1701599999999996
WIHL.ST,2025-04-30,3.2,1.0,3.2,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0763,2025-04-30,ex_date_or_prior_business_day,3.44416
WIHL.ST,2026-04-23,3.3,1.0,3.3,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0124,2026-04-23,ex_date_or_prior_business_day,3.3409199999999997
WISE.ST,2011-04-08,0.05,1.0,0.05,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8679000000000001,2011-04-08,ex_date_or_prior_business_day,0.04339500000000001
WISE.ST,2012-05-23,0.08,1.0,0.08,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8358,2012-05-23,ex_date_or_prior_business_day,0.066864
WISE.ST,2013-05-27,0.1,1.0,0.1,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.878,2013-05-27,ex_date_or_prior_business_day,0.0878
WISE.ST,2014-05-23,0.03,1.0,0.03,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8974,2014-05-23,ex_date_or_prior_business_day,0.026921999999999998
WISE.ST,2015-05-26,0.1,1.0,0.1,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9109999999999999,2015-05-26,ex_date_or_prior_business_day,0.0911
WISE.ST,2016-05-11,2.5,1.0,2.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.006,2016-05-11,ex_date_or_prior_business_day,2.515
WISE.ST,2017-05-10,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9737,2017-05-10,ex_date_or_prior_business_day,2.9211
