Ticker,Year,FormationYear,PROF,PROF_w,sigma_acc,sigma_mean,sigma_raw,MarketCap,theta_obs,theta_post_mean,theta_conservative,theta_post_sd,theta_post_sd_between,theta_conservative_sd_between,p_q5,p_q5_sd_mc,p_median,p_median_sd_mc,p_q1,p_q1_sd_mc,lambda_i,mu_t,var_obs_t,obs_var_i,tau2_t,q5_cutoff_obs,median_cutoff_obs,q1_cutoff_obs,n_sigma_draws_used,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,firm_idx_y,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws,sigma_acc_measure
SHOTE.ST,2022,2023,0.422146848311561,0.422146848311561,0.0316146964003527,0.0316146964003527,0.0316146964003527,5592.79,0.422146848311561,0.4125274359734239,0.4182398579126665,0.05798771309376164,0.0,0.0,0.9258039046075709,0.0,0.9999976560181904,0.0,1.2268339510454874e-12,0.0,0.9609300960110548,0.17593655967458482,0.12373891608637262,0.0034992918671221756,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,1871.24,298.38,6318.71,0.0,116.72,4147.21,47955.58,6111.33,18271.28,1420.47,14214.17,0.0,1733.06,2067.96,72.48,580.3199999999999,87.94,851.0600000000004,0.0,103.08,-255.6000000000004,43603.84,45779.71,-0.0055832594832951,6111.33,3709.17,8163.019999999999,0.0810221384102258,0.133494292558865,0.178310871781407,0.0905905694902829,6363.8,0.1390091811416018,True,1,505,505,0.0279120279068587,0.0160158767383066,0.013793575244585,0.0614963513712506,8000,student_t_residual_sd,0.0178334427920634,0.0159333671890293,0.0087392029460124,0.0079157863721231,0.0341858125454703,8000,student_t_residual_sd
SINCH.ST,2022,2023,-0.0288478983413576,-0.0288478983413576,0.032252439637129,0.032252439637129,0.032252439637129,30176.74,-0.0288478983413576,-0.020534175728661,-0.03290764129902354,0.059110424474730076,0.0,0.0,2.6171353972870293e-10,0.0,0.0008494564109225999,0.0,0.7754286118083489,0.0,0.9594025704233405,0.17593655967458482,0.12373891608637262,0.0036418938090201354,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Sinch AB (publ),Software & IT Services,Information Technology,7444.47,2045.37,5817.02,0.94,438.63,822.67,53919.44,2382.96,26339.91,17969.14,8933.26,0.0,372.46,32408.7,0.94,460.04,222.5,-9488.36,-10407.6,121.89,-559.8100000000017,55612.32,54765.880000000005,-0.0102218753720382,2382.96,329.44,10126.98,0.0060154242020761,0.0435117631634879,0.184914037718375,0.015021579129195,1779.55,0.0324937716695139,True,6,509,509,0.0286408411798669,0.0159993945200176,0.0145640714490013,0.0614662157076303,8000,student_t_residual_sd,0.0181934094235772,0.0162295415628676,0.0086250462551671,0.0082994247886114,0.034511062135051,8000,student_t_residual_sd
SITOWS.HE,2022,2023,0.0800104460802717,0.0800104460802717,0.0235637348864676,0.0235637348864676,0.0235637348864676,1922.01,0.0800104460802717,0.082129281899912,0.07780162541585785,0.04360085821998344,0.0,0.0,1.562466378501881e-09,0.0,0.039370579914909,0.0,0.07069501441681288,0.0,0.9779117933558614,0.17593655967458482,0.12373891608637262,0.0019439737310002069,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Sitowise Group Oyj,Construction & Engineering,Industrials,820.69,161.35,725.71,83.21,6.85,333.15,2943.19,162.09,2063.31,206.87,1725.37,0.0,33.03,1222.69,2.65,93.30000000000008,-32.400000000000006,101.63,6.879999999999996,-15.910000000000002,15.040000000000076,2500.41,2721.8,0.0055257550150635,162.09,174.26,240.98,0.064023807774267,0.0595525020207215,0.0885369975751341,0.1224006172385921,189.2,0.0695128223969431,True,5,511,511,0.0193099976772271,0.0157264728374745,0.0076381439451491,0.0539648286986039,8000,student_t_residual_sd,0.0132897142055137,0.0109434102605417,0.00868178722552,0.0043484481754879,0.0299879768196121,8000,student_t_residual_sd
SIVEH.ST,2022,2023,-0.1925910695315445,-0.1925910695315445,0.1436219640270815,0.1436219640270815,0.1436219640270815,1222.15,-0.1925910695315445,-0.024448100368154257,-0.23821667690475518,0.19816143516607693,0.0,0.0,0.00368891458641718,0.0,0.03899501709983144,0.0,0.8536173181839912,0.0,0.5437439262678933,0.17593655967458482,0.12373891608637262,0.0722177342864381,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Sivers Semiconductors AB,Semiconductors & Semiconductor Equipment,Information Technology,158.24,44.4,132.69,45.650000000000006,0.0,96.57,1478.82,-130.61,126.0,46.48,298.3,0.0,6.0200000000000005,1167.24,0.0,-358.75,-251.89,31.849999999999994,41.75000000000001,0.0,-96.95999999999998,926.91,1202.865,-0.0806075494756269,-130.61,-83.15,35.150000000000006,-0.069126626845074,-0.1085824261242949,0.0292218993818924,0.0802833235649885,-105.36,-0.0875908767816837,True,6,512,512,0.135319935310607,0.0498149714890518,0.0789344159105159,0.2351498545568915,8000,student_t_residual_sd,0.0809905549715768,0.0765863473633222,0.0264102921695598,0.0457612899590525,0.1289704452283761,8000,student_t_residual_sd
SKAb.ST,2022,2023,0.1358820033451507,0.1358820033451507,0.0605183226319181,0.0605183226319181,0.0605183226319181,65214.62,0.1358820033451507,0.14107578112356087,0.12291524436848583,0.10564051960346514,0.0,0.0,0.027651356091362267,0.0,0.4220278644203319,0.0,0.1280083007572822,0.0,0.8703324102333514,0.17593655967458482,0.12373891608637262,0.012822594276476423,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Skanska AB,Construction & Engineering,Industrials,117303.29,9425.83,77618.61,488.52,365.21,7344.69,142689.22,484.57,155038.9,139180.04,8549.4,0.0,242.29,52009.61,0.0,4490.5899999999965,-1239.6000000000004,2642.990000000005,487.55,-326.53000000000003,3248.219999999992,135462.74,139075.97999999998,0.0233557225338264,484.57,7452.41,10856.380000000005,0.0535851697755428,0.003484210573242,0.078060783752881,0.0528106291251731,3191.85,0.022950404519889,True,5,514,514,0.0563911037491664,0.0234234655386674,0.0308026167646363,0.1034478246619902,8000,student_t_residual_sd,0.0341748257304534,0.0318871959947469,0.0127334317430305,0.0177541809902965,0.0574213778150402,8000,student_t_residual_sd
SKFb.ST,2022,2023,0.1770143978234202,0.1770143978234202,0.0532726877708567,0.0532726877708567,0.0532726877708567,68219.58,0.1770143978234202,0.17690284349117372,0.16666457560131495,0.09438027849160122,0.0,0.0,0.04369531297304019,0.0,0.5853652045204581,0.0,0.043893564539120945,0.0,0.8965017777789475,0.17593655967458482,0.12373891608637262,0.009935994762018842,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,SKF AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,56282.95,9652.67,23004.52,160.02,691.83,23434.68,104407.96,5359.77,92100.37,68852.23,16419.45,3018.61,842.79,48877.08,1991.72,3877.469999999994,-3226.32,-889.6699999999983,-2936.24,-255.17,4802.049999999992,97065.44,100736.7,0.0476693201186855,5359.77,5259.58,10187.979999999996,0.0522111603814697,0.0532057333623197,0.101134740367711,0.2326329927424662,13717.9,0.1361757929334592,True,5,515,515,0.0493155905904542,0.0223718206670896,0.0255660679295002,0.095265587704507,8000,student_t_residual_sd,0.0300708637708595,0.028013786946012,0.0119980872782006,0.0146313353192289,0.053201353761798,8000,student_t_residual_sd
SLEEP.ST,2022,2023,0.4288623404833018,0.4288623404833018,0.1535541706660527,0.1535541706660527,0.1535541706660527,824.54,0.4288623404833018,0.3050349707739799,0.3799043539493113,0.20527052059762965,0.0,0.0,0.6703882160066355,0.0,0.9075892263234289,0.0,0.02211805103770378,0.0,0.5104201346600952,0.17593655967458482,0.12373891608637262,0.0825515761726006,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Sleep Cycle AB (publ),Software & IT Services,Information Technology,270.05,219.18,134.97,0.0,0.0,1.38,284.76,58.46,201.46,47.26,115.24,24.35,0.13,147.32,0.0,56.07000000000002,57.93000000000001,19.16,0.0,0.0,-21.019999999999985,221.9,253.33,-0.0829747759838944,58.46,20.13,18.120000000000005,0.0794615718627876,0.2307661942920301,0.0715272569375913,0.005447440097896,52.47,0.2071211463308727,True,6,517,517,0.1438348905474764,0.0586171557357265,0.0765901616710641,0.2640730490675935,8000,student_t_residual_sd,0.0866901647361419,0.0818645356059006,0.0319246273362564,0.0441966972747997,0.1466137034634106,8000,student_t_residual_sd
SOBIV.ST,2022,2023,0.2161960599285618,0.2161960599285618,0.1945040059318614,0.1945040059318614,0.1945040059318614,62899.97,0.2161960599285618,0.19179319853835752,0.1555821396457494,0.22840257521288954,0.0,0.0,0.29640122566286753,0.0,0.602819709306664,0.0,0.19024632109243172,0.0,0.3938607971718759,0.17593655967458482,0.12373891608637262,0.13245221849564867,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,10551.58,1281.06,13984.38,9203.7,21.65,60.24,49412.66,4347.86,17853.22,4564.490000000001,9692.42,2236.64,435.17,24967.06,0.0,1999.3600000000008,262.93999999999994,5448.719999999999,5578.410000000001,-17.32,1848.790000000002,47409.38,48411.02,0.0381894452957198,4347.86,5482.07,2289.9500000000007,0.1132401259052174,0.0898113693948196,0.0473022464719809,0.0012443447793498,4448.89,0.0918982909263221,True,4,522,522,0.1824638394052828,0.0708166463245722,0.1033389585054025,0.3242775951796401,8000,student_t_residual_sd,0.1097729923997131,0.1032837154576904,0.0380603245389901,0.059786029603237,0.1815231082529016,8000,student_t_residual_sd
SOLARb.CO,2022,2023,0.4455616065100602,0.4455616065100602,0.0414129228375736,0.0414129228375736,0.0414129228375736,6437.19,0.4455616065100602,0.42797768662323626,0.4390399869152925,0.074919098162419,0.0,0.0,0.9238065781111565,0.0,0.9999424064131897,0.0,4.871375357795854e-09,0.0,0.934783804052323,0.17593655967458482,0.12373891608637262,0.006004459261209025,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Solar A/S,Construction & Engineering,Industrials,6116.2,234.1,4598.79,784.09,88.84,1358.06,8321.81,21.72,18814.88,14410.76,3132.42,0.0,58.36,2723.17,0.0,878.3599999999997,-413.56,669.7399999999998,758.51,44.41,1425.1,7143.11,7732.459999999999,0.184300985714766,21.72,1070.12,1930.7700000000004,0.1383932150958427,0.0028089379059186,0.2496967329931226,0.1756310410917095,1309.4,0.1693380890428143,True,5,525,525,0.0367382625192615,0.021301203699776,0.0170493796103811,0.0815939320040118,8000,student_t_residual_sd,0.0234382488740535,0.0208495242215863,0.0118656896505882,0.0096519547246651,0.0459594782370606,8000,student_t_residual_sd
SOLTEQ.HE,2022,2023,-0.0035971223021585,-0.0035971223021585,0.0610231710766862,0.0610231710766862,0.0610231710766862,250.13,-0.0035971223021585,0.020021290559957276,-0.01675254394898647,0.10640626413870186,0.0,0.0,0.0006556040021375997,0.0,0.06601951026975872,0.0,0.5726537219794062,0.0,0.8684457835317203,0.17593655967458482,0.12373891608637262,0.01303742071486681,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Solteq Oyj,Software & IT Services,Information Technology,139.0,21.57,263.83,62.15,0.0,0.67,779.36,39.23,690.68,76.21,615.7099999999999,18.8,18.41,236.3,0.0,-16.180000000000007,-14.35,67.16,62.15,0.0,-6.840000000000003,758.93,769.145,-0.0088929915685598,39.23,101.16,-11.030000000000086,0.1315226647771226,0.051004687022603,-0.014340598976786,0.0008710971273296,-60.48,-0.0786327675535822,True,6,526,526,0.0554951854777837,0.0271327141069785,0.0293567479464164,0.1126825721029781,8000,student_t_residual_sd,0.0343860687263635,0.0313680568497449,0.0146183847133925,0.0170879485948484,0.0612103791113641,8000,student_t_residual_sd
SPGP.CO,2022,2023,0.361103332399888,0.361103332399888,0.1079508563134708,0.1079508563134708,0.1079508563134708,4517.96,0.361103332399888,0.3015542099221009,0.3289436087079226,0.16636844747493115,0.0,0.0,0.5544129001698351,0.0,0.8904349419381776,0.0,0.018993468587887398,0.0,0.6784027630803457,0.17593655967458482,0.12373891608637262,0.04079945103634677,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,SP Group A/S,Chemicals,Materials,1690.84,131.75,1254.8,588.81,13.32,1823.68,4176.99,358.97,3605.19,2420.14,540.3000000000001,0.0,0.0,1780.63,4.87,264.7099999999998,21.120000000000005,60.52999999999997,91.37999999999994,-12.669999999999998,261.7699999999997,3406.64,3791.815,0.0690355410271861,358.97,324.86,214.61000000000013,0.0856740109947347,0.0946697030313979,0.0565982253881057,0.480951734195893,551.89,0.1455477126389341,True,7,528,528,0.1030867375410065,0.0380361516588099,0.0546337976984134,0.1785296974253915,8000,student_t_residual_sd,0.0611988907032234,0.0585946217570457,0.0214448570838834,0.0309892324055277,0.1002514021508608,8000,student_t_residual_sd
SRV1V.HE,2022,2023,0.4822886149951389,0.4822886149951389,0.1220189733477363,0.1220189733477363,0.1220189733477363,676.58,0.4822886149951389,0.36673192866614884,0.44456838941738774,0.1801780780978602,0.0,0.0,0.7878311273121401,0.0,0.9646380870474212,0.0,0.004819115656167999,0.0,0.6227977442224882,0.17593655967458482,0.12373891608637262,0.05212629642319502,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,SRV Yhtiot Oyj,Construction & Engineering,Industrials,3895.3,475.03,1775.55,104.84,10.04,43.13,4702.16,-102.07,7772.99,6061.91,926.2,0.0,45.71,1532.63,0.0,-1125.91,-205.84000000000003,-997.01,-97.31,9.94,-10.429999999999724,6871.12,5786.639999999999,-0.0018024276609569,-102.07,700.4,-1703.33,0.1210374241355951,-0.0176389061700745,-0.2943556191503186,0.0074533753611767,18.81,0.0032505910165484,True,5,529,529,0.1174149681449786,0.0375860916765791,0.070057189939587,0.1913009907875548,8000,student_t_residual_sd,0.068988884941861,0.0667542089581498,0.0203763785461713,0.0397492387585025,0.1063790644613143,8000,student_t_residual_sd
SSABAH.HE,2022,2023,-0.016766278838289,-0.016766278838289,0.0627815881667369,0.0627815881667369,0.0627815881667369,53323.18,-0.016766278838289,0.009861848150470934,-0.030584511716566502,0.10905386529190876,0.0,0.0,0.0005644593206806103,0.0,0.05588329066660247,0.0,0.6177003303087206,0.0,0.861817671217225,0.17593655967458482,0.12373891608637262,0.013799607425441342,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,SSAB AB,Metals & Mining,Materials,72736.27,23437.5,28752.83,1771.46,757.72,24554.79,103267.15,17250.83,122326.37,120759.58,2521.68,342.05,447.52,63181.49,62.12,20909.51,9996.35,3641.77,378.24,-861.53,6788.100000000001,109137.73,106202.44,0.0639166105788153,17250.83,14905.83,26223.73,0.1403529900066326,0.1624334619807228,0.2469221046145455,0.2312073997546572,21371.57,0.2012342654274233,True,7,530,530,0.0585922423648231,0.0244820439204396,0.031828518773663,0.1080743813393654,8000,student_t_residual_sd,0.0354416452734247,0.0333232098210048,0.0130708119708981,0.0181335845133522,0.0600537410517964,8000,student_t_residual_sd
SSABa.ST,2022,2023,-0.0596286328373729,-0.0596286328373729,0.0716684225443794,0.0716684225443794,0.0716684225443794,53323.18,-0.0596286328373729,-0.018915601816180086,-0.07691175968096468,0.12196240175088921,0.0,0.0,0.0005510962781498652,0.0,0.03807926167582998,0.0,0.7321051014372442,0.0,0.8271687315640822,0.17593655967458482,0.12373891608637262,0.01798282124702501,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,SSAB AB,Metals & Mining,Materials,72736.27,23437.5,28752.83,1771.4599999999998,757.72,24554.79,103267.15,17250.83,122326.37,120759.58,5232.45,342.05,447.52,63181.49,62.12,20909.51,9996.35,3641.77,378.2399999999998,-861.53,6788.100000000001,109137.73,106202.44,0.0639166105788153,17250.83,14905.83,26223.73,0.1403529900066326,0.1624334619807228,0.2469221046145455,0.2312073997546572,21371.57,0.2012342654274233,True,7,531,531,0.0675080901727611,0.0247047920880349,0.0397730569451044,0.1180018604900969,8000,student_t_residual_sd,0.0404181510930078,0.0385399473236112,0.0131048459424919,0.0227815967694335,0.0640552384322447,8000,student_t_residual_sd
SSH1V.HE,2022,2023,0.4194769442532691,0.4194769442532691,0.1420211948773587,0.1420211948773587,0.1420211948773587,956.43,0.4194769442532691,0.3097131703891566,0.37440689393943727,0.19695129055306967,0.0,0.0,0.6598153543715525,0.0,0.9089658952292776,0.0,0.020222563127903735,0.0,0.5492994968616817,0.17593655967458482,0.12373891608637262,0.07061686943486728,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,SSH Communications Security Oyj,Software & IT Services,Information Technology,162.15,59.97,196.13,5.24,0.0,2.82,399.88,30.42,194.65,1.16,213.29,72.73,4.17,53.75,62.49,28.870000000000005,-22.200000000000003,49.44,0.2300000000000004,0.0,1.8600000000000136,359.67,379.775,0.0048976367586071,30.42,28.33,32.78,0.0745968007372786,0.0801000592456059,0.0863142650253439,0.0074254492791784,37.07,0.0976104272266473,True,6,532,532,0.1328012976838913,0.0515517077060913,0.0763983633676427,0.2378727489460906,8000,student_t_residual_sd,0.0800983398655155,0.0758533444863565,0.0273684554598566,0.0438790938267904,0.1313260349796148,8000,student_t_residual_sd
STEa.ST,2022,2023,0.1645660263581759,0.1645660263581759,0.0261776887647755,0.0261776887647755,0.0261776887647755,110111.36,0.1645660263581759,0.16487439847354285,0.1618539977594652,0.04831277039863965,0.0,0.0,0.00016103137437906145,0.0,0.5649743311450139,0.0,0.0010441628652121723,0.0,0.972879714012893,0.17593655967458482,0.12373891608637262,0.00239919051653773,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Stora Enso Oyj,Containers & Packaging,Materials,55430.32,20098.34,38760.34,4497.75,670.99,50953.54,219351.85,15968.34,117895.18,70444.39,25638.17,898.35,1140.59,131388.85,-314.53,10288.550000000005,5271.34,7073.999999999996,763.4699999999998,60.28999999999997,-1233.0299999999943,190478.45,204915.15,-0.0060172710509691,15968.34,14998.64,14611.859999999986,0.0731943928987192,0.077926595471345,0.0713068799451869,0.2486567733034868,8578.37,0.0418630345291697,True,7,535,535,0.0235681291028824,0.0122983964487216,0.0121179369319194,0.0490594242352121,8000,student_t_residual_sd,0.0147893319986471,0.0133709303742023,0.0067875142243734,0.0069131924358959,0.0274288010920992,8000,student_t_residual_sd
STOGR.CO,2022,2023,0.185730399851828,0.185730399851828,0.0291701452654707,0.0291701452654707,0.0291701452654707,16013.68,0.185730399851828,0.1854027390930091,0.18238481984552724,0.05365998161313506,0.0,0.0,0.0022273373472365687,0.0,0.7059900108757083,0.0,0.0007750655961441719,0.0,0.9665441999369924,0.17593655967458482,0.12373891608637262,0.00297906047846513,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,6154.56,31.31,2083.2,0.0,292.48,2010.15,21325.76,1889.9,11892.07,6295.639999999999,2993.71,0.0,155.93,13173.88,0.0,333.29,-202.44,109.37999999999988,0.0,154.60000000000002,580.9500000000002,19636.77,20481.265,0.0283649471846587,1889.9,2141.2,640.5100000000002,0.1045443238003121,0.0922745738605501,0.0312729706880898,0.0981457932407983,2062.87,0.1007198529973612,True,2,536,536,0.026135030337789,0.0143015255789117,0.0135852963385303,0.054766462190536,8000,student_t_residual_sd,0.0164409245164328,0.0147928604501203,0.0075903875914263,0.0078052427941342,0.0308515512976156,8000,student_t_residual_sd
SUBC.OL,2022,2023,0.0101799763676662,0.0101799763676662,0.0560422968455718,0.0560422968455718,0.0560422968455718,33915.0,0.0101799763676662,0.0289583249492794,-0.0011488940801776641,0.09874340855611545,0.0,0.0,0.00044468141696241137,0.0,0.06897543426429698,0.0,0.5230548272685814,0.0,0.8867112955215614,0.17593655967458482,0.12373891608637262,0.010995981197628544,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Subsea 7 SA,Oil & Gas Related Equipment and Services,Energy,23720.27,6324.62,18460.52,527.05,0.0,40792.63,68028.86,4601.96,49341.83,46039.76,2391.29,0.0,466.92,40377.25,3224.03,3218.2700000000004,1061.7399999999998,1986.7099999999991,-15.440000000000056,0.0,154.38000000000147,61846.81,64937.835,0.0023773505846014,4601.96,2454.64,6282.480000000003,0.0377998434964762,0.0708671608777841,0.096746064909617,0.6281797044819865,6362.47,0.0979778583625401,True,3,542,542,0.0494940954686531,0.0283843090536854,0.0245097699384702,0.1088419247603675,8000,student_t_residual_sd,0.031648626554319,0.0281313452402807,0.0155339567196763,0.0139826416216314,0.0615719999316895,8000,student_t_residual_sd
SUY1V.HE,2022,2023,-0.1265835196297604,-0.1265835196297604,0.0543367690890742,0.0543367690890742,0.0543367690890742,1829.36,-0.1265835196297604,-0.09414539700484345,-0.13730615420645012,0.09606508299826147,0.0,0.0,6.502316746148651e-07,0.0,0.0015967080082959217,0.0,0.9309745864763943,0.0,0.8927736542331026,0.17593655967458482,0.12373891608637262,0.010336886765985712,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Suominen Oyj,Textiles & Apparel,Consumer Discretionary,1980.85,519.06,1288.67,419.37,3.03,1343.0,3600.77,141.59,4979.23,4791.69,332.13,0.0,49.06,1529.82,0.0,-267.55999999999995,-495.6700000000001,-159.6099999999999,-422.22,-3.67,-38.170000000000016,3871.04,3735.905,-0.0102170692241906,141.59,112.67,475.3799999999992,0.0301586897953775,0.0378997859956289,0.1272462763373263,0.3594845158000538,350.48,0.0938139486951622,True,1,543,543,0.0500018380687933,0.021961927069065,0.0281624960965273,0.0959470615154556,8000,student_t_residual_sd,0.0306383670827579,0.0283537633053479,0.0117401711675382,0.0162096492174126,0.0528874485787258,8000,student_t_residual_sd
SVEDb.ST,2022,2023,0.2180047943104486,0.2180047943104486,0.0382153373325513,0.0382153373325513,0.0382153373325513,837.88,0.2180047943104486,0.2156457354090732,0.21239709785778058,0.06947156109285767,0.0,0.0,0.04162204661758784,0.0,0.811378068652338,0.0,0.0018110573213916707,0.0,0.9439230354733197,0.17593655967458482,0.12373891608637262,0.005113020468092044,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Svedbergs Group AB,Homebuilding & Construction Supplies,Consumer Discretionary,914.01,188.56,458.67,57.51,11.96,271.59,2156.34,228.28,1741.52,1022.15,520.51,19.38,26.35,880.21,0.0,-109.99,-123.10000000000002,-721.53,-641.98,6.930000000000001,99.58999999999996,2300.95,2228.645,0.044686345290524,228.28,96.39,870.89,0.0432504952560861,0.1024299518317183,0.3907710739036499,0.1218632846415647,194.72,0.0873714745955502,True,1,545,545,0.0342829847171745,0.0184051919817352,0.0171470907594242,0.0725458526460091,8000,student_t_residual_sd,0.0215728904746399,0.01943678886047,0.0101037486523408,0.0097658479928574,0.0403227002480809,8000,student_t_residual_sd
SWECb.ST,2022,2023,0.240302382733198,0.240302382733198,0.03610467541351,0.03610467541351,0.03610467541351,34144.7,0.240302382733198,0.23706111348285266,0.2352666835122096,0.06583315981018693,0.0,0.0,0.06821752757640731,0.0,0.8980439271740048,0.0,0.00032623229462555467,0.0,0.9496430077901161,0.17593655967458482,0.12373891608637262,0.0045638254533976255,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Sweco AB (publ),Construction & Engineering,Industrials,8564.57,800.08,7572.48,485.69,220.26,554.41,20628.77,2389.61,23084.71,0.0,20739.76,0.0,95.96,9355.23,3.77,901.87,-72.87,1249.41,481.79,84.84,291.96000000000004,19151.4,19890.085,0.0146786703023139,2389.61,2203.85,1244.6100000000006,0.1108014369973783,0.1201407636015633,0.0625743932215473,0.0278736868143097,2492.17,0.1252971015458204,True,5,548,548,0.0327067513788265,0.0164101282183373,0.0170836152947843,0.0660429186779437,8000,student_t_residual_sd,0.0203646641842299,0.018578215112596,0.0088816446360618,0.0097869303522192,0.0369099604126133,8000,student_t_residual_sd
SWON.OL,2022,2023,0.0560853154639386,0.0560853154639386,0.144864891018431,0.144864891018431,0.144864891018431,22032.62,0.0560853154639386,0.11128096962092918,0.010031847666824453,0.19908841011853434,0.0,0.0,0.0781332554611942,0.0,0.30671341526215157,0.0,0.4199977667077234,0.0,0.5394653220288586,0.17593655967458482,0.12373891608637262,0.07347311017964821,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,27037.63,3452.63,25624.53,235.45,321.83,329.19,36552.23,916.06,9815.94,434.91,8888.17,0.0,53.62,7831.57,0.07,1650.0300000000025,70.21000000000004,2806.6299999999974,-231.59000000000003,65.32999999999998,-1393.0699999999952,32808.11,34680.17,-0.0401690649151949,916.06,1486.33,746.8000000000011,0.0428582097492601,0.0264145187292911,0.0215339198164253,0.0094921680026366,908.16,0.0261867228447842,True,6,549,549,0.1358357557589279,0.0571998145302001,0.0673849459816225,0.2501108990715425,8000,student_t_residual_sd,0.0820469571885947,0.077623934267685,0.031866737534358,0.0377192692746841,0.1406975005823572,8000,student_t_residual_sd
SYSR.ST,2022,2023,0.2127538029640271,0.2127538029640271,0.0568768667054062,0.0568768667054062,0.0568768667054062,12381.63,0.2127538029640271,0.20847222778998709,0.20112453691501844,0.1000439804318292,0.0,0.0,0.10468126215647477,0.0,0.7124879296930976,0.0,0.02454683182673671,0.0,0.8837073395099134,0.17593655967458482,0.12373891608637262,0.011325919309660712,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4624.99,320.43,2969.1,991.73,137.94,4437.06,8082.33,230.71,9450.78,6198.11,2442.81,0.0,27.76,3639.45,36.63,1037.1899999999996,7.079999999999984,696.7799999999997,374.65,51.52,759.4999999999999,6830.23,7456.28,0.1018604451549566,230.71,1021.31,696.6100000000006,0.1369731286915191,0.0309417028330481,0.0934259443046667,0.5950769016185016,567.08,0.0760540108472321,True,5,553,553,0.0525810889564559,0.0227750015389686,0.0289811915760003,0.0996974850334077,8000,student_t_residual_sd,0.0321091844783727,0.0298855951519262,0.0123771310985253,0.0165461131600828,0.0552504781459612,8000,student_t_residual_sd
TEL.OL,2022,2023,0.2180626320367839,0.2180626320367839,0.0232656307250644,0.0232656307250644,0.0232656307250644,128190.36,0.2180626320367839,0.21715503288896554,0.21590814884638615,0.043061223421077995,0.0,0.0,0.002609508710463948,0.0,0.9230488865952167,0.0,1.3329333953608586e-06,0.0,0.9784551680960225,0.17593655967458482,0.12373891608637262,0.0018950985420499347,0.08606560361130819,0.33834103821173844,0.1566623819357953,0.015889526236858745,1,Telenor ASA,Telecommunications Services,Communication Services,32182.0,9929.0,53777.0,9169.0,2487.0,65659.0,239249.0,39222.0,76877.0,17819.0,43359.0,177.0,1838.0,60139.0,4237.0,-11661.0,-5294.0,-8390.0,-107.0,-2662.0,-746.0,225740.0,232494.5,-0.0032086780547496,39222.0,42272.0,-20276.0,0.1818193548664592,0.1687007649643324,-0.0872106651985315,0.28241098176516,29120.0,0.1252502747376819,True,0,558,558,0.0205662167148652,0.0118565513964842,0.0107134533375439,0.0440983811591907,8000,student_t_residual_sd,0.0131159833439111,0.0116653573383157,0.0063223479613497,0.0061546387261543,0.0246903428738008,8000,student_t_residual_sd
