FormationYear,Method,Portfolio,Exchange,n_firms,share_of_quantile
2024,Method4_ProbabilisticQuality,Q3,Stockholm,0,
2024,Method4_ProbabilisticQuality,Q4,Copenhagen,0,
2024,Method4_ProbabilisticQuality,Q4,Helsinki,0,
2024,Method4_ProbabilisticQuality,Q4,Oslo,0,
2024,Method4_ProbabilisticQuality,Q4,Stockholm,0,
2024,Method4_ProbabilisticQuality,Q5,Copenhagen,18,0.15517241379310345
2024,Method4_ProbabilisticQuality,Q5,Helsinki,25,0.21551724137931033
2024,Method4_ProbabilisticQuality,Q5,Oslo,27,0.23275862068965517
2024,Method4_ProbabilisticQuality,Q5,Stockholm,46,0.39655172413793105
2025,Method1_ObservedQuality,Q1,Copenhagen,7,0.059322033898305086
2025,Method1_ObservedQuality,Q1,Helsinki,22,0.1864406779661017
2025,Method1_ObservedQuality,Q1,Oslo,34,0.288135593220339
2025,Method1_ObservedQuality,Q1,Stockholm,55,0.4661016949152542
2025,Method1_ObservedQuality,Q2,Copenhagen,21,0.1794871794871795
2025,Method1_ObservedQuality,Q2,Helsinki,27,0.23076923076923078
2025,Method1_ObservedQuality,Q2,Oslo,25,0.21367521367521367
2025,Method1_ObservedQuality,Q2,Stockholm,44,0.37606837606837606
2025,Method1_ObservedQuality,Q3,Copenhagen,20,0.17543859649122806
2025,Method1_ObservedQuality,Q3,Helsinki,19,0.16666666666666666
2025,Method1_ObservedQuality,Q3,Oslo,24,0.21052631578947367
2025,Method1_ObservedQuality,Q3,Stockholm,51,0.4473684210526316
2025,Method1_ObservedQuality,Q4,Copenhagen,20,0.1652892561983471
2025,Method1_ObservedQuality,Q4,Helsinki,19,0.15702479338842976
2025,Method1_ObservedQuality,Q4,Oslo,28,0.23140495867768596
2025,Method1_ObservedQuality,Q4,Stockholm,54,0.4462809917355372
2025,Method1_ObservedQuality,Q5,Copenhagen,17,0.13821138211382114
2025,Method1_ObservedQuality,Q5,Helsinki,25,0.2032520325203252
2025,Method1_ObservedQuality,Q5,Oslo,31,0.25203252032520324
2025,Method1_ObservedQuality,Q5,Stockholm,50,0.4065040650406504
2025,Method2_LatentQuality,Q1,Copenhagen,7,0.059322033898305086
2025,Method2_LatentQuality,Q1,Helsinki,29,0.2457627118644068
2025,Method2_LatentQuality,Q1,Oslo,33,0.2796610169491525
2025,Method2_LatentQuality,Q1,Stockholm,49,0.4152542372881356
2025,Method2_LatentQuality,Q2,Copenhagen,19,0.1623931623931624
2025,Method2_LatentQuality,Q2,Helsinki,23,0.19658119658119658
2025,Method2_LatentQuality,Q2,Oslo,24,0.20512820512820512
2025,Method2_LatentQuality,Q2,Stockholm,51,0.4358974358974359
2025,Method2_LatentQuality,Q3,Copenhagen,24,0.21052631578947367
2025,Method2_LatentQuality,Q3,Helsinki,16,0.14035087719298245
2025,Method2_LatentQuality,Q3,Oslo,27,0.23684210526315788
2025,Method2_LatentQuality,Q3,Stockholm,47,0.41228070175438597
2025,Method2_LatentQuality,Q4,Copenhagen,18,0.1487603305785124
2025,Method2_LatentQuality,Q4,Helsinki,19,0.15702479338842976
2025,Method2_LatentQuality,Q4,Oslo,28,0.23140495867768596
2025,Method2_LatentQuality,Q4,Stockholm,56,0.4628099173553719
2025,Method2_LatentQuality,Q5,Copenhagen,17,0.13821138211382114
2025,Method2_LatentQuality,Q5,Helsinki,25,0.2032520325203252
2025,Method2_LatentQuality,Q5,Oslo,30,0.24390243902439024
2025,Method2_LatentQuality,Q5,Stockholm,51,0.4146341463414634
2025,Method3_ConservativeQuality,Q1,Copenhagen,7,0.059322033898305086
2025,Method3_ConservativeQuality,Q1,Helsinki,22,0.1864406779661017
2025,Method3_ConservativeQuality,Q1,Oslo,35,0.2966101694915254
2025,Method3_ConservativeQuality,Q1,Stockholm,54,0.4576271186440678
2025,Method3_ConservativeQuality,Q2,Copenhagen,22,0.1896551724137931
2025,Method3_ConservativeQuality,Q2,Helsinki,25,0.21551724137931033
2025,Method3_ConservativeQuality,Q2,Oslo,29,0.25
2025,Method3_ConservativeQuality,Q2,Stockholm,40,0.3448275862068966
2025,Method3_ConservativeQuality,Q3,Copenhagen,20,0.17391304347826086
2025,Method3_ConservativeQuality,Q3,Helsinki,21,0.1826086956521739
2025,Method3_ConservativeQuality,Q3,Oslo,21,0.1826086956521739
2025,Method3_ConservativeQuality,Q3,Stockholm,53,0.4608695652173913
2025,Method3_ConservativeQuality,Q4,Copenhagen,18,0.1487603305785124
2025,Method3_ConservativeQuality,Q4,Helsinki,19,0.15702479338842976
2025,Method3_ConservativeQuality,Q4,Oslo,27,0.2231404958677686
2025,Method3_ConservativeQuality,Q4,Stockholm,57,0.47107438016528924
2025,Method3_ConservativeQuality,Q5,Copenhagen,18,0.14634146341463414
2025,Method3_ConservativeQuality,Q5,Helsinki,25,0.2032520325203252
2025,Method3_ConservativeQuality,Q5,Oslo,30,0.24390243902439024
2025,Method3_ConservativeQuality,Q5,Stockholm,50,0.4065040650406504
2025,Method4_ProbabilisticQuality,Q1,Copenhagen,7,0.05982905982905983
2025,Method4_ProbabilisticQuality,Q1,Helsinki,22,0.18803418803418803
2025,Method4_ProbabilisticQuality,Q1,Oslo,34,0.2905982905982906
2025,Method4_ProbabilisticQuality,Q1,Stockholm,54,0.46153846153846156
2025,Method4_ProbabilisticQuality,Q2,Copenhagen,0,
2025,Method4_ProbabilisticQuality,Q2,Helsinki,0,
2025,Method4_ProbabilisticQuality,Q2,Oslo,0,
2025,Method4_ProbabilisticQuality,Q2,Stockholm,0,
2025,Method4_ProbabilisticQuality,Q3,Copenhagen,0,
2025,Method4_ProbabilisticQuality,Q3,Helsinki,0,
2025,Method4_ProbabilisticQuality,Q3,Oslo,0,
2025,Method4_ProbabilisticQuality,Q3,Stockholm,0,
2025,Method4_ProbabilisticQuality,Q4,Copenhagen,0,
2025,Method4_ProbabilisticQuality,Q4,Helsinki,0,
2025,Method4_ProbabilisticQuality,Q4,Oslo,0,
2025,Method4_ProbabilisticQuality,Q4,Stockholm,0,
2025,Method4_ProbabilisticQuality,Q5,Copenhagen,17,0.13934426229508196
2025,Method4_ProbabilisticQuality,Q5,Helsinki,25,0.20491803278688525
2025,Method4_ProbabilisticQuality,Q5,Oslo,30,0.2459016393442623
2025,Method4_ProbabilisticQuality,Q5,Stockholm,50,0.4098360655737705
