FormationYear,Exchange,Method,PortfolioNum,Portfolio,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_p_q5,avg_sigma_acc
2020,Copenhagen,Method2_PostMean,4,Q4,16,1023039.28,0.21415767408376146,0.13231682238254017,0.41956607368013576,0.03557603364029403
2020,Copenhagen,Method2_PostMean,5,Q5,16,2013257.98,0.47270798659416235,0.35309103876934844,0.5163832664938017,0.034234942318557934
2020,Copenhagen,Method3_ProbQ5,1,Q1,16,38793.92,-0.3264173238706859,-0.1947929294012858,0.33921260958596167,0.045052598663626514
2020,Copenhagen,Method3_ProbQ5,2,Q2,16,360855.07999999996,0.006209500422121808,-0.0028404763783841996,0.42090984152541694,0.04078018391850846
2020,Copenhagen,Method3_ProbQ5,3,Q3,16,283248.38,0.04529403972998995,-0.05103633789885785,0.44465924819708813,0.07314704583731718
2020,Copenhagen,Method3_ProbQ5,4,Q4,16,842564.74,0.21870013055767232,0.03503770354045847,0.4628629694392214,0.08044929473397185
2020,Copenhagen,Method3_ProbQ5,5,Q5,16,1995143.4899999998,0.5083284083258531,0.34704339779447224,0.5287258147019094,0.04510983659238256
2020,Helsinki,Method1_Raw,1,Q1,20,81052.63,-0.2705841278829174,-0.25955688539028604,0.3925812359921615,0.0563847914903161
2020,Helsinki,Method1_Raw,2,Q2,19,145312.97999999998,0.036395233239501314,-0.002889214603252553,0.38515458863104374,0.0330517901129422
2020,Helsinki,Method1_Raw,3,Q3,19,702754.77,0.12259400825299617,0.04367522485926447,0.43135481878662246,0.045428787837424156
2020,Helsinki,Method1_Raw,4,Q4,19,209353.11,0.24760191414429808,0.1509843045404993,0.4702954831951266,0.04314687003788608
2020,Helsinki,Method1_Raw,5,Q5,19,947216.91,0.7049461399359167,0.4745037365698378,0.5317302686202322,0.04455409922772988
2020,Helsinki,Method2_PostMean,1,Q1,20,89327.49,-0.26268320120027855,-0.2601359143407266,0.3969396212002516,0.060054917425987966
2020,Helsinki,Method2_PostMean,2,Q2,19,415975.26999999996,0.04819571927621848,-0.029183246863901197,0.42738438528492356,0.049923860219505775
2020,Helsinki,Method2_PostMean,3,Q3,19,195111.09,0.13615901862160645,0.058141124441115924,0.3999989633621813,0.03792533462633681
2020,Helsinki,Method2_PostMean,4,Q4,19,373705.86,0.23960825789032195,0.14769559995756226,0.4549060633733397,0.039423394673869815
2020,Helsinki,Method2_PostMean,5,Q5,19,1011570.69,0.6792575348554718,0.4902300779899304,0.5316579733093277,0.035045667237667964
2020,Helsinki,Method3_ProbQ5,1,Q1,20,339029.95999999996,-0.181822937312561,-0.14797442478602174,0.33976689109195773,0.025861497253534656
2020,Helsinki,Method3_ProbQ5,2,Q2,19,125265.57,-0.009289784088057152,-0.04825154240061946,0.42233566526442834,0.04365379287954162
2020,Helsinki,Method3_ProbQ5,3,Q3,19,513629.77,0.07824387411134365,-0.013166729777595648,0.4493994379597977,0.0621543793830738
2020,Helsinki,Method3_ProbQ5,4,Q4,19,142200.49,0.2505619475497413,0.12574829928422357,0.46979965021889775,0.052043491976251584
2020,Helsinki,Method3_ProbQ5,5,Q5,19,965564.61,0.6985884258203617,0.4844888025716413,0.5325944530532737,0.04045966638425369
2020,Oslo,Method1_Raw,1,Q1,21,31762.11,-5.94944226914634,-4.846102595224575,0.301438852432342,0.05582871894966081
2020,Oslo,Method1_Raw,2,Q2,21,120290.51000000001,-0.021245690652621822,-0.07305614599212266,0.4181350939241657,0.04915638089312821
2020,Oslo,Method1_Raw,3,Q3,20,233375.9,0.06959140050162349,-0.01064059737403077,0.42084547301943476,0.05176935615385828
2020,Oslo,Method1_Raw,4,Q4,21,1145340.42,0.1834019516685529,0.11055731598692756,0.4466815321692469,0.03827047750450709
2020,Oslo,Method1_Raw,5,Q5,21,466782.29,1.1595785754354095,0.6605869214726837,0.5694065598872237,0.057648000666697244
2020,Oslo,Method2_PostMean,1,Q1,21,22289.94,-5.93892395864514,-4.848569124117727,0.3135170473165022,0.0646578313704189
2020,Oslo,Method2_PostMean,2,Q2,21,61214.72,-0.015019271769040417,-0.09298638143537016,0.4205328141731956,0.05937812421526284
2020,Oslo,Method2_PostMean,3,Q3,20,299332.38,0.07666145602568362,0.003315582428176015,0.41886435411081707,0.04285002920923066
2020,Oslo,Method2_PostMean,4,Q4,21,472736.93,0.17741596780081256,0.09723114423758678,0.43691053604333696,0.03905094726252299
2020,Oslo,Method2_PostMean,5,Q5,21,1141977.26,1.1420864437049776,0.6830182577467987,0.5665884207929126,0.04631127225591017
2020,Oslo,Method3_ProbQ5,1,Q1,21,77236.95,-5.847499853864645,-4.758178190185805,0.2859416097326032,0.03881909658420185
2020,Oslo,Method3_ProbQ5,2,Q2,21,331824.16,-0.02875822357151283,-0.04230578171333042,0.4055553428806656,0.03528147234893075
2020,Oslo,Method3_ProbQ5,3,Q3,20,141390.28,-0.01190083936728894,-0.071344748447406,0.4362483968569454,0.060311572238110144
2020,Oslo,Method3_ProbQ5,4,Q4,21,968041.29,0.16817332123551848,0.03742668495450306,0.4595694356598719,0.06541264194453508
2020,Oslo,Method3_ProbQ5,5,Q5,21,479058.55,1.1579889805236507,0.672856260400284,0.5699261988660179,0.05325492324656198
2020,Stockholm,Method1_Raw,1,Q1,42,684105.55,-2.6074348851189306,-1.5029335079424082,0.36774601413758984,0.08505905978791375
2020,Stockholm,Method1_Raw,2,Q2,42,979901.41,0.06819869140289758,0.00829092541577408,0.40684709921663725,0.041957731510416804
2020,Stockholm,Method1_Raw,3,Q3,41,485015.74,0.14044071880732562,0.0698908198136492,0.4380795843588809,0.04077163210889849
2020,Stockholm,Method1_Raw,4,Q4,42,1330542.76,0.23919588146470044,0.15961001246854054,0.46378360079474407,0.03757735411544396
2020,Stockholm,Method1_Raw,5,Q5,42,2638761.25,0.6800069966465825,0.389190340268017,0.5285667266995471,0.05272926949158866
2020,Stockholm,Method2_PostMean,1,Q1,42,645336.35,-2.5999381927293976,-1.5114643909814223,0.3745453033720489,0.09366875161515593
2020,Stockholm,Method2_PostMean,2,Q2,42,793586.55,0.09253101092313441,-0.002098506401021933,0.4249665064616551,0.05111850183701647
2020,Stockholm,Method2_PostMean,3,Q3,41,637293.15,0.15915077907444142,0.06811059495679755,0.4277630898965441,0.042007871862864685
2020,Stockholm,Method2_PostMean,4,Q4,42,1032362.36,0.2198434597372073,0.14568092703266958,0.45143062964685415,0.03511630422880372
2020,Stockholm,Method2_PostMean,5,Q5,42,3009748.3,0.6492658238225979,0.423777579110434,0.5260718650097649,0.036213051750277205
2020,Stockholm,Method3_ProbQ5,1,Q1,42,1023614.97,-2.445269378890635,-1.355694138203703,0.32769554115566135,0.03206316699546926
2020,Stockholm,Method3_ProbQ5,2,Q2,42,451943.68,-0.008780563621450873,-0.021102553585694423,0.43096553646897007,0.048850443690109824
2020,Stockholm,Method3_ProbQ5,3,Q3,41,860039.5499999999,0.06101585126845263,-0.021656454583977167,0.4496712593607158,0.0790349304002719
2020,Stockholm,Method3_ProbQ5,4,Q4,42,756832.1900000001,0.24273031052846086,0.1082058593355464,0.46673299493531006,0.05510350308669426
2020,Stockholm,Method3_ProbQ5,5,Q5,42,3025896.32,0.6688201156430127,0.4121161800519335,0.5302336855486903,0.04395403375341579
2021,Copenhagen,Method1_Raw,1,Q1,17,119627.04999999999,-0.3681768659809218,-0.20205732850157596,0.05358362237975458,0.0727710955737461
2021,Copenhagen,Method1_Raw,2,Q2,16,35975.090000000004,0.0021889992703269193,0.027642561016117412,0.10998316329923087,0.07196415073500335
2021,Copenhagen,Method1_Raw,3,Q3,16,843773.5399999999,0.1046195416645035,0.10145276491279832,0.06863092309104538,0.028390141928084745
2021,Copenhagen,Method1_Raw,4,Q4,16,1266507.85,0.20266994628999666,0.1825687763616092,0.21273601659553637,0.037683793101695895
2021,Copenhagen,Method1_Raw,5,Q5,17,2685296.17,0.45080666892607635,0.3432943338235409,0.6033755837245484,0.06459709622879674
2021,Copenhagen,Method2_PostMean,1,Q1,17,103585.32999999999,-0.3659111643770256,-0.20441348213714666,0.043967201921539106,0.06798167345213868
2021,Copenhagen,Method2_PostMean,2,Q2,16,52016.81,-0.0002183086838127618,0.030145974253911294,0.12020061003608482,0.07705291173921124
2021,Copenhagen,Method2_PostMean,3,Q3,16,822338.25,0.10704784601262811,0.10017756319511112,0.0845412175600974,0.034948861597323626
2021,Copenhagen,Method2_PostMean,4,Q4,16,1453165.29,0.22436475067528508,0.1731752935237583,0.2101218694890324,0.052415314333355854
2021,Copenhagen,Method2_PostMean,5,Q5,17,2520074.02,0.42810256658874646,0.35333544869934147,0.5908615626774443,0.044559222439715475
2021,Copenhagen,Method3_ProbQ5,1,Q1,17,209673.58,-0.16650906876550756,-0.11000401067405961,0.009162594873160264,0.02422288305216367
2021,Copenhagen,Method3_ProbQ5,2,Q2,16,88860.53,-0.02459389044039752,0.026597220534221068,0.05258554740848709,0.04539071075894572
2021,Copenhagen,Method3_ProbQ5,3,Q3,16,1398371.39,-0.01810741586638245,0.050372462089549465,0.11607953339460507,0.06389073821380638
2021,Copenhagen,Method3_ProbQ5,4,Q4,16,527897.57,0.13821380363668023,0.13247509899007406,0.26739123492528594,0.08481112407414325
2021,Copenhagen,Method3_ProbQ5,5,Q5,17,2726376.63,0.4505186269058874,0.34744743545642953,0.6057201757087282,0.060388144249568475
2021,Helsinki,Method1_Raw,1,Q1,20,218521.3,-0.43720636052040396,-0.3053519635203954,0.029656365337074064,0.05334416420876061
2021,Helsinki,Method1_Raw,2,Q2,20,388163.43,0.033771180715843986,0.0415998232390901,0.06114538553862503,0.0378818873567848
2021,Helsinki,Method1_Raw,3,Q3,19,958422.39,0.14340771719599613,0.13182802748906625,0.1517464419141862,0.04249766723233148
2021,Helsinki,Method1_Raw,4,Q4,20,325744.29,0.2574362879958317,0.23137123372710017,0.41107775337096386,0.036514951393431826
2021,Helsinki,Method1_Raw,5,Q5,20,715275.65,0.5448470479089641,0.41312600262823385,0.8039013639474561,0.05300694737931816
2021,Helsinki,Method2_PostMean,1,Q1,20,217938.35,-0.4356741123400056,-0.3061448449064557,0.023890324672068374,0.0503894470635747
2021,Helsinki,Method2_PostMean,2,Q2,20,388746.38,0.032238932535445554,0.04239270462515043,0.06691142620363072,0.04083660450197071
2021,Helsinki,Method2_PostMean,3,Q3,19,958422.39,0.14340771719599613,0.13182802748906625,0.1517464419141862,0.04249766723233148
2021,Helsinki,Method2_PostMean,4,Q4,20,305514.58,0.2668242633005785,0.22633805580555522,0.38154247168009425,0.04300232002957874
2021,Helsinki,Method2_PostMean,5,Q5,20,735505.36,0.5354590726042172,0.41815918054977874,0.8334366456383258,0.046519578743171246
2021,Helsinki,Method3_ProbQ5,1,Q1,20,356264.35000000003,-0.34925472513942185,-0.2606018557941626,0.0034491279398706554,0.029041989548304697
2021,Helsinki,Method3_ProbQ5,2,Q2,20,262134.31,-0.02770443172323133,0.01502504186871614,0.0678870806270175,0.05055811118167909
2021,Helsinki,Method3_ProbQ5,3,Q3,19,992669.61,0.12016810330431653,0.1200875887134849,0.1651038296563989,0.048973666834116567
2021,Helsinki,Method3_ProbQ5,4,Q4,20,223123.54,0.27274523784067684,0.21964461734959634,0.3808038234163929,0.051911226525115095
2021,Helsinki,Method3_ProbQ5,5,Q5,20,771935.25,0.5251397083193077,0.41783070948668116,0.840951317855736,0.043084423461500695
2021,Oslo,Method1_Raw,1,Q1,22,54106.11,-0.6726647895290518,-0.4386200687257738,0.02186232553196805,0.06111941688378109
2021,Oslo,Method1_Raw,2,Q2,22,126359.49,-0.0643520028168637,-0.03151563897448076,0.051130353032997025,0.05020126229660082
2021,Oslo,Method1_Raw,3,Q3,22,909310.8,0.040161990406813376,0.045848068208969424,0.08018858350384173,0.045202724772565595
2021,Oslo,Method1_Raw,4,Q4,22,411116.29,0.18337864958975184,0.16493056278642831,0.20936775361199708,0.03920708489594004
2021,Oslo,Method1_Raw,5,Q5,22,544695.7899999999,0.7524158010014205,0.6245671512185933,0.7697910807118032,0.047037202652573155
2021,Oslo,Method2_PostMean,1,Q1,22,54519.87,-0.6649064226131666,-0.4405869792994645,0.015414561069637105,0.0561404655119998
2021,Oslo,Method2_PostMean,2,Q2,22,123962.97,-0.07153953891679564,-0.0303823153355424,0.05227814188078641,0.05288457359653247
2021,Oslo,Method2_PostMean,3,Q3,22,911293.56,0.03959115959086005,0.04668165514372176,0.0854885591183833,0.047498364844415226
2021,Oslo,Method2_PostMean,4,Q4,22,395858.82,0.19283651497230567,0.1618602308357586,0.20922750325996153,0.0459296520252122
2021,Oslo,Method2_PostMean,5,Q5,22,559953.26,0.7429579356188666,0.6276374831692629,0.7699313310638388,0.040314635523300994
2021,Oslo,Method3_ProbQ5,1,Q1,22,784211.5900000001,-0.5475816270374196,-0.369444018294665,0.005019407440411922,0.037496369677700786
2021,Oslo,Method3_ProbQ5,2,Q2,22,140523.74,-0.07267977511234153,-0.03893871694642909,0.02797694966936982,0.04109835728566152
2021,Oslo,Method3_ProbQ5,3,Q3,22,314905.84,-0.041039827156985,0.011666423159658722,0.08242935316232751,0.05823493873317584
2021,Oslo,Method3_ProbQ5,4,Q4,22,251343.83,0.15289557006080806,0.13530956520325738,0.24465037667642592,0.06237593872112612
2021,Oslo,Method3_ProbQ5,5,Q5,22,554603.48,0.7473453078980082,0.6266168213919145,0.772264009444072,0.043562087083796434
2021,Stockholm,Method1_Raw,1,Q1,44,1278084.32,-0.3634476092877115,-0.17090460696452633,0.0852678342001577,0.09352464028954405
2021,Stockholm,Method1_Raw,2,Q2,44,657337.03,0.03808263473909311,0.043671612615809235,0.05931452406935999,0.037390220115573754
2021,Stockholm,Method1_Raw,3,Q3,44,792964.41,0.11359605005648933,0.10643364159481754,0.11301154192102336,0.04263060062111447
2021,Stockholm,Method1_Raw,4,Q4,44,1541032.2,0.2122168373298437,0.18986426172524312,0.2571247580357469,0.039488447356435044
2021,Stockholm,Method1_Raw,5,Q5,44,3263618.16,0.4156643763219765,0.3335100986023493,0.6219607938580367,0.04566705283243932
2021,Stockholm,Method2_PostMean,1,Q1,44,1309428.16,-0.35677658968961895,-0.17658218085025093,0.055363777983159876,0.0722057338831671
2021,Stockholm,Method2_PostMean,2,Q2,44,570011.7,0.03142527251951154,0.04934479408473051,0.09326072130055726,0.060051930180569285
2021,Stockholm,Method2_PostMean,3,Q3,44,838490.91,0.1140462287717507,0.1061300999055368,0.11250826715086149,0.04245625239634303
2021,Stockholm,Method2_PostMean,4,Q4,44,1244470.18,0.21882523045782215,0.18514975387920662,0.25792476911826845,0.04653659736619378
2021,Stockholm,Method2_PostMean,5,Q5,44,3570635.17,0.4085921471002257,0.3385325405544699,0.6176219165314776,0.03745044738883344
2021,Stockholm,Method3_ProbQ5,1,Q1,44,1430223.93,-0.18751356721619075,-0.1063947746954081,0.010391673521159151,0.028797934212383525
2021,Stockholm,Method3_ProbQ5,2,Q2,44,792470.28,-0.007974753678297402,0.03269803459304785,0.06738378022363667,0.04669682594846202
2021,Stockholm,Method3_ProbQ5,3,Q3,44,929735.91,0.023659502298461296,0.08277459735692295,0.1550756444024926,0.0679165801734319
2021,Stockholm,Method3_ProbQ5,4,Q4,44,1034507.61,0.17303148210027816,0.1555451091833906,0.27990035577571715,0.07417846439530305
2021,Stockholm,Method3_ProbQ5,5,Q5,44,3346098.39,0.41490962565543976,0.3379520411357396,0.623927998161319,0.04111115648552613
2022,Copenhagen,Method1_Raw,1,Q1,17,91353.12,-0.7782446197161069,-0.3365958091181026,0.09271855411702246,0.07387316031420127
2022,Copenhagen,Method1_Raw,2,Q2,16,54076.1,0.029030064283421194,0.039908396034155746,0.144311808660396,0.062001049834916014
2022,Copenhagen,Method1_Raw,3,Q3,17,577720.52,0.13191563586967145,0.12467165351687287,0.12330239273361338,0.030340417304802036
2022,Copenhagen,Method1_Raw,4,Q4,16,1363070.38,0.22218707451058983,0.19467861413931256,0.29461852778799347,0.0426029856326864
2022,Copenhagen,Method1_Raw,5,Q5,17,3775460.5,0.5425986638364393,0.4228979859735616,0.6788683053911182,0.05741619100278737
2022,Copenhagen,Method2_PostMean,1,Q1,17,91802.51,-0.7779345933269886,-0.33743634981221693,0.08467465134234249,0.07164945351003581
2022,Copenhagen,Method2_PostMean,2,Q2,16,53626.71,0.028700661244983057,0.04080147052165219,0.15285845535849346,0.0643637383143418
2022,Copenhagen,Method2_PostMean,3,Q3,17,1150193.58,0.1466498731910089,0.11640035503297226,0.19282102698558135,0.05350026579652516
2022,Copenhagen,Method2_PostMean,4,Q4,16,547426.16,0.21251715969874985,0.1942572878262369,0.2224435879118798,0.029120259981150063
2022,Copenhagen,Method2_PostMean,5,Q5,17,4018631.66,0.5369655228085983,0.4315658268697687,0.677279026316669,0.046945966653686694
2022,Copenhagen,Method3_ProbQ5,1,Q1,17,157025.8,-0.5698558691928242,-0.23130960436363415,0.021810860013074883,0.0267501153936575
2022,Copenhagen,Method3_ProbQ5,2,Q2,16,649787.64,-0.008148129928819185,0.04081546506659853,0.108032119911659,0.04190638905270251
2022,Copenhagen,Method3_ProbQ5,3,Q3,17,605635.83,0.0038467012759495194,0.057283410151253523,0.19913002984029196,0.06578946864473736
2022,Copenhagen,Method3_ProbQ5,4,Q4,16,878944.7,0.1772802029189844,0.1461428221847673,0.32427762531862636,0.08327756779635058
2022,Copenhagen,Method3_ProbQ5,5,Q5,17,3570286.65,0.5395353804281452,0.4298270579231619,0.6801795070642499,0.049720846812618694
2022,Helsinki,Method1_Raw,1,Q1,20,227026.37,-0.5269064658686672,-0.37470298822018255,0.055741927867766314,0.047024207359092504
2022,Helsinki,Method1_Raw,2,Q2,19,335627.58,0.05782709110778033,0.05893375645788061,0.1397152165707376,0.043499029023741156
2022,Helsinki,Method1_Raw,3,Q3,19,537066.09,0.15476912306246665,0.13909011153790687,0.20099817524033847,0.039636030085256464
2022,Helsinki,Method1_Raw,4,Q4,19,1148149.55,0.2779851747933345,0.23754631893667585,0.39745118616763403,0.04426411633992705
2022,Helsinki,Method1_Raw,5,Q5,20,547375.51,0.5445709669120335,0.4513225758535821,0.6765612023541474,0.048699594110222365
2022,Helsinki,Method2_PostMean,1,Q1,20,227520.49,-0.5255048464616812,-0.375152193643835,0.045890588424558884,0.043532934750763766
2022,Helsinki,Method2_PostMean,2,Q2,19,333623.15,0.05651128524506237,0.059275139188665095,0.15324434270391915,0.048075714742598
2022,Helsinki,Method2_PostMean,3,Q3,19,513266.98000000004,0.16318775006779349,0.13827172853446543,0.20667527735612903,0.045002246589007734
2022,Helsinki,Method2_PostMean,4,Q4,19,1040972.94,0.27742046980219004,0.22829093955246263,0.37421520355342197,0.046879236379347676
2022,Helsinki,Method2_PostMean,5,Q5,20,679861.54,0.5369581371611563,0.4610175419512611,0.6902408084443328,0.040260745569623814
2022,Helsinki,Method3_ProbQ5,1,Q1,20,337017.01,-0.4552104346818163,-0.3319926840873404,0.018027561504664946,0.027605712343521015
2022,Helsinki,Method3_ProbQ5,2,Q2,19,418257.96,0.01733510370741802,0.04563060259557539,0.13383295917960733,0.04547156891249367
2022,Helsinki,Method3_ProbQ5,3,Q3,19,453159.34,0.1257963795043296,0.11620697474320055,0.23447351710382539,0.052339424962548994
2022,Helsinki,Method3_ProbQ5,4,Q4,19,906949.25,0.2799939042402827,0.2185691672457703,0.3951578493509784,0.05891170110669259
2022,Helsinki,Method3_ProbQ5,5,Q5,20,679861.54,0.5369581371611563,0.4610175419512611,0.6902408084443328,0.040260745569623814
2022,Oslo,Method1_Raw,1,Q1,24,64646.62,-0.991601283422087,-0.7632057787184182,0.04076875489117028,0.054659753927226135
2022,Oslo,Method1_Raw,2,Q2,24,253629.81,-0.04422845623725726,-0.01774033293617439,0.10738658971525188,0.05098934695796187
2022,Oslo,Method1_Raw,3,Q3,24,298940.1,0.06532747214580957,0.06310504675103151,0.14447887924443512,0.04763265549029724
2022,Oslo,Method1_Raw,4,Q4,24,591604.26,0.18160461026551464,0.15662089649849634,0.2534284203943831,0.047733689198123375
2022,Oslo,Method1_Raw,5,Q5,24,1456722.01,0.7153187897896093,0.556149412463104,0.7334069769460786,0.04982196869579675
2022,Oslo,Method2_PostMean,1,Q1,24,65892.21,-0.9904481950605394,-0.7639690662782771,0.03769779269386187,0.053507173764427686
2022,Oslo,Method2_PostMean,2,Q2,24,240202.79,-0.04457315052638797,-0.017560800053989068,0.09488929631564136,0.047452353361569534
2022,Oslo,Method2_PostMean,3,Q3,24,289611.97000000003,0.06552059270968544,0.06324596471931292,0.16559638960550996,0.055424645151979986
2022,Oslo,Method2_PostMean,4,Q4,24,564900.38,0.18673433317929264,0.15471301631464116,0.24824132648675182,0.0486343780577389
2022,Oslo,Method2_PostMean,5,Q5,24,1504935.45,0.7091875522395384,0.5585001293563513,0.7330448160895541,0.045818863933689245
2022,Oslo,Method3_ProbQ5,1,Q1,24,213495.21,-0.8785744969232755,-0.6964365239998836,0.011799096569598449,0.03417408052953577
2022,Oslo,Method3_ProbQ5,2,Q2,24,359552.12,-0.08959303682822256,-0.04557232844244286,0.07229088791394304,0.04420397223447111
2022,Oslo,Method3_ProbQ5,3,Q3,24,384906.79000000004,0.028403692674436237,0.051108705574162056,0.17093540812711572,0.05428683595589052
2022,Oslo,Method3_ProbQ5,4,Q4,24,250866.67,0.1508661838290417,0.1296799784630997,0.2910372516345832,0.0683505568537112
2022,Oslo,Method3_ProbQ5,5,Q5,24,1456722.01,0.7153187897896093,0.556149412463104,0.7334069769460786,0.04982196869579675
2022,Stockholm,Method1_Raw,1,Q1,46,1276232.51,-0.33782589774688215,-0.1481536118769405,0.14248118312272712,0.09068328616434253
2022,Stockholm,Method1_Raw,2,Q2,45,1013416.82,0.04226705047636051,0.045882501604140126,0.08558645857031394,0.033756100477035304
2022,Stockholm,Method1_Raw,3,Q3,45,1360125.5,0.13590628594809614,0.12262687357079798,0.19147724769492339,0.042800729884136045
2022,Stockholm,Method1_Raw,4,Q4,45,3276314.0100000002,0.23390799208884386,0.20670417086102616,0.31503426682801355,0.03902482609957315
2022,Stockholm,Method1_Raw,5,Q5,45,2542245.66,0.4579763970229405,0.3802151238075604,0.641700712099454,0.04278303343939868
2022,Stockholm,Method2_PostMean,1,Q1,46,1267955.58,-0.3329993935490072,-0.1491303717278831,0.12689444638623187,0.0810460681845754
2022,Stockholm,Method2_PostMean,2,Q2,45,1038260.74,0.03735481388796611,0.046829734182730745,0.10443416735226344,0.04425184700561504
2022,Stockholm,Method2_PostMean,3,Q3,45,883286.6900000001,0.13886702662174827,0.1216936542671257,0.19954473782054138,0.046050390801869956
2022,Stockholm,Method2_PostMean,4,Q4,45,3392884.73,0.23542471275905388,0.2062902154941272,0.3143700095227962,0.039142251076283954
2022,Stockholm,Method2_PostMean,5,Q5,45,2885946.76,0.4534774124207562,0.381613531524949,0.6313828791610768,0.03877157939569172
2022,Stockholm,Method3_ProbQ5,1,Q1,46,2000946.53,-0.195809856401906,-0.08445495667322912,0.02635280567714075,0.02747508211565888
2022,Stockholm,Method3_ProbQ5,2,Q2,45,1075809.3900000001,-0.007674442442761197,0.031330682265285056,0.1430824204972701,0.051738850113831385
2022,Stockholm,Method3_ProbQ5,3,Q3,45,662916.5,0.06866135427895918,0.09605372012253931,0.23700834702563478,0.07081760630720693
2022,Stockholm,Method3_ProbQ5,4,Q4,45,3186416.42,0.20592246330223804,0.18271496277323487,0.33071621362583425,0.05763803084502723
2022,Stockholm,Method3_ProbQ5,5,Q5,45,2542245.66,0.4579763970229405,0.3802151238075604,0.641700712099454,0.04278303343939868
2023,Copenhagen,Method1_Raw,1,Q1,17,310002.21,-0.2554260896094705,-0.21012889130689058,0.4362504540176183,0.07946828822264533
2023,Copenhagen,Method1_Raw,2,Q2,17,174415.0,0.06099067932981518,0.034981680305886574,0.4046948904012074,0.027424207963447588
2023,Copenhagen,Method1_Raw,3,Q3,16,137759.00999999998,0.14251073326371053,0.04084690640628877,0.4490116059819063,0.06496717135087485
2023,Copenhagen,Method1_Raw,4,Q4,17,786009.6,0.23650988345026025,0.14869406488164896,0.47554262521147117,0.04669371518883299
2023,Copenhagen,Method1_Raw,5,Q5,17,4296442.7700000005,0.5333683544313922,0.3509153890292196,0.5254589408188288,0.054590788578109256
2023,Copenhagen,Method2_PostMean,1,Q1,17,334784.75,-0.21045790923035024,-0.221435185126045,0.44481188218108814,0.1062313278423643
2023,Copenhagen,Method2_PostMean,2,Q2,17,337959.23000000004,0.08084650602544857,-0.010285387084850047,0.4462528925478998,0.05831924933003888
2023,Copenhagen,Method2_PostMean,3,Q3,16,187342.8,0.13387802190496786,0.0708352085946698,0.4153404044651729,0.035679553302832234
2023,Copenhagen,Method2_PostMean,4,Q4,17,909793.62,0.22749596069354167,0.1467944129680239,0.4587445642021863,0.03766750983485442
2023,Copenhagen,Method2_PostMean,5,Q5,17,3934748.19,0.48568317492158547,0.38116411774014175,0.5238281141219359,0.03352372993217061
2023,Copenhagen,Method3_ProbQ5,1,Q1,17,416391.01999999996,-0.03364590513078503,-0.023683822364228644,0.3833976084909429,0.025233756176364502
2023,Copenhagen,Method3_ProbQ5,2,Q2,17,147066.94,-0.08476940522428207,-0.056418413714350184,0.44275880707310905,0.05160223729037788
2023,Copenhagen,Method3_ProbQ5,3,Q3,16,146828.56,0.07037139624732458,-0.005576201493952168,0.46227504894692845,0.07275430128670565
2023,Copenhagen,Method3_ProbQ5,4,Q4,17,761605.1900000001,0.23859333933029928,0.07025708490725588,0.4758287905837695,0.08077445934857666
2023,Copenhagen,Method3_ProbQ5,5,Q5,17,4232736.88,0.5231606452304223,0.3779997309284731,0.5274784638636364,0.0432374836686989
2023,Helsinki,Method1_Raw,1,Q1,21,106776.57,-0.29101322223788795,-0.26157941904622456,0.4059019938562135,0.05069728430910923
2023,Helsinki,Method1_Raw,2,Q2,21,129732.48,0.035701011807059126,-0.0021065679111809048,0.412017132105311,0.03791526050058301
2023,Helsinki,Method1_Raw,3,Q3,20,480169.34,0.1293616471646481,0.08803510852052293,0.44109115060847726,0.0321192669078156
2023,Helsinki,Method1_Raw,4,Q4,21,1026245.71,0.238462751936969,0.15451293272958327,0.47966700501981646,0.04546895530465206
2023,Helsinki,Method1_Raw,5,Q5,21,622342.0099999999,0.5427605639920335,0.3755033614065547,0.525772125582791,0.05364870760509451
2023,Helsinki,Method2_PostMean,1,Q1,21,54007.26,-0.2786215084848476,-0.26664038352023833,0.4175251306578168,0.06009061059570288
2023,Helsinki,Method2_PostMean,2,Q2,21,180270.49,0.050579457958777795,-0.005417196047046081,0.42333716863842114,0.043164246343205585
2023,Helsinki,Method2_PostMean,3,Q3,20,186967.63,0.12305814457002943,0.07353791920322242,0.42594384215387954,0.034277393503789284
2023,Helsinki,Method2_PostMean,4,Q4,21,705974.44,0.23799158737841192,0.14642604540239884,0.4694144365060715,0.04326967520152351
2023,Helsinki,Method2_PostMean,5,Q5,21,1238046.29,0.5219649044502302,0.40576868831247576,0.5275075288138202,0.039150316916174766
2023,Helsinki,Method3_ProbQ5,1,Q1,21,358863.39999999997,-0.20389298409740864,-0.16592788620035828,0.3579020803901835,0.02612953587780742
2023,Helsinki,Method3_ProbQ5,2,Q2,21,129722.87,-0.011989129300697999,-0.039444245451599975,0.44159252631171286,0.042994375395465786
2023,Helsinki,Method3_ProbQ5,3,Q3,20,276923.58,0.09066916270848654,0.03584353224999368,0.45981967249224115,0.04959923772547288
2023,Helsinki,Method3_ProbQ5,4,Q4,21,698712.35,0.24258496441871047,0.1199434655645347,0.4779120002005407,0.05803852089873714
2023,Helsinki,Method3_ProbQ5,5,Q5,21,901043.9099999999,0.5360582396739142,0.4014652363809458,0.5281149621533483,0.04392018429251678
2023,Oslo,Method1_Raw,1,Q1,26,59979.36,-7.331410970546679,-6.472593167136809,0.3822470184077242,0.06252600146277586
