Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws,sigma_acc,sigma_acc_measure
2021,ALIVsdb.ST,Autoliv Inc,Automobiles & Auto Parts,Consumer Discretionary,32364.62,8533.69,24843.7,3047.12,713.34,17498.91,66376.1,6471.79,70734.22,57833.6,7073.42,3162.84,515.68,23188.04,132.1,,0.363392329548622,-4254.439999999999,-1572.789999999999,-2150.09,458.30999999999995,-121.28999999999996,-194.5399999999995,69968.21,68172.155,-0.002853657772737264,6471.79,7988.87,647.8899999999994,0.11718670181395908,0.09493304121015392,0.009503733599150554,0.25668705940130543,6859.7,0.10062319432325412,True,1,28,2021.0,2022-06-30,2022-06-30,2022-01-28,7076.15195,True,True,0.10379827291655956,28,0.03947067388880746,0.035084649521581204,0.020161908260914102,0.017335858670446652,0.07605208593207724,8000,student_t_residual_sd,0.018281799802926824,0.0166059347527193,0.008384953792129743,0.008552410392779031,0.033819840378107785,8000,0.03947067388880746,student_t_residual_sd
2022,ALIVsdb.ST,Autoliv Inc,Automobiles & Auto Parts,Consumer Discretionary,36384.2,5819.12,35678.85,6965.31,734.74,20768.58,75599.59,6859.7,84948.88,71565.73,7945.34,3554.75,576.45,25598.25,127.35,,0.3271492210094228,4019.579999999998,-2714.5700000000006,10835.149999999998,3918.1900000000005,21.399999999999977,-161.40999999999894,66376.1,70987.845,-0.0022737695446311823,6859.7,6471.79,14214.660000000003,0.09116757946378003,0.09663203609012219,0.20024075952721207,0.292565297622431,10371.99,0.14610937971141397,True,1,28,2022.0,2023-06-30,2023-06-30,2023-01-27,9771.642176,True,True,0.1376523287331796,28,0.032670964016907035,0.028931101463727953,0.016532583906284894,0.014112597099503025,0.0644255795314007,8000,student_t_residual_sd,0.01690542824537202,0.015123807675955891,0.008114582246335636,0.007556295100096473,0.032818297411997155,8000,0.032670964016907035,student_t_residual_sd
2023,ALIVsdb.ST,Autoliv Inc,Automobiles & Auto Parts,Consumer Discretionary,40276.89,5047.28,40895.13,5452.68,1236.48,23999.92,84445.65,10371.99,110525.48,91332.56,9738.9,4231.09,981.28,25915.45,131.76,,0.4877232532774143,3892.6900000000023,-771.8400000000001,5216.279999999999,-1512.63,501.74,-1562.6399999999967,75599.59,80022.62,-0.019527478605424278,10371.99,6859.7,25576.59999999999,0.08572201210107842,0.12961322686010532,0.31961712825698524,0.29991419926015916,11377.67,0.14218067341459203,True,1,28,2023.0,2024-06-25,2024-06-30,2024-01-26,12208.679317421,True,True,0.15256535361402815,28,0.02773981556262085,0.024548367535830177,0.013892174721043607,0.0124373545276369,0.05369040132534088,8000,student_t_residual_sd,0.01590128016979393,0.014153256555456947,0.0077521226343446395,0.007230143483550992,0.030456042146555895,8000,0.02773981556262085,student_t_residual_sd
2024,ALIVsdb.ST,Autoliv Inc,Automobiles & Auto Parts,Consumer Discretionary,39586.73,3750.68,41291.59,4398.53,1363.88,27243.58,88697.92,11377.67,111627.96,90924.68,9970.24,3996.69,1160.33,25856.97,113.66,,0.522490212982897,-690.1599999999962,-1296.6,396.4599999999991,-1054.1500000000005,127.40000000000009,-716.7699999999959,84445.65,86571.785,-0.00827948736415676,11377.67,10371.99,1102.4800000000105,0.11980797207773872,0.13142468992640038,0.012734865060250409,0.3146935228377236,,,True,1,28,2024.0,2025-06-23,2025-06-30,2025-01-31,11102.35643448,True,True,0.12824451331897568,28,0.020690106809322813,0.018361051102389003,0.010621236309364504,0.008802475949251617,0.04056373354559356,8000,student_t_residual_sd,0.013259524831184678,0.011838841329620297,0.006701220283386282,0.005676779677295475,0.025733924608019248,8000,0.020690106809322813,student_t_residual_sd
2013,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,1150.39,348.8,561.22,5.59,31.3,1570.74,3653.51,152.91,2350.24,730.0,1484.09,484.92,11.52,2514.3,0.0,6320.38,0.2424332816290816,-16.11999999999989,-120.75999999999999,28.660000000000082,0.6699999999999999,14.57,91.22000000000003,3243.57,3448.54,0.026451773794127376,152.91,91.4,-5.0,0.026503969795913636,0.04434050351743057,-0.0014498889385073104,0.45547971025419454,358.8,0.10404403022728459,True,4,29,2013.0,2014-05-26,2014-06-30,2014-02-05,413.76302792606,True,True,0.11998208747065714,29,0.019262285945690294,0.01705421354133768,0.01030613891143382,0.008107288523198121,0.03754379154833022,8000,student_t_residual_sd,0.01347845726119693,0.012020329724792032,0.006983334416532927,0.005720653091313891,0.025839549994963323,8000,0.019262285945690294,student_t_residual_sd
2014,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,1252.88,350.86,636.15,6.07,7.28,1880.53,4150.77,358.8,2728.01,825.24,1556.3000000000002,441.77,12.33,2857.83,0.0,7313.47,0.2715032034795631,102.49000000000001,2.0600000000000023,74.92999999999995,0.4800000000000004,-24.02,1.9600000000000648,3653.51,3902.1400000000003,0.0005022884878553985,358.8,152.91,377.77000000000044,0.039186190141819614,0.09194954563393419,0.09681098064139175,0.48192273982993944,219.49,0.05624862255070295,True,4,29,2014.0,2015-06-04,2015-06-30,2015-02-09,295.259331281109,True,True,0.0756660015481528,29,0.02355365551787488,0.021064253582951865,0.010987358171872606,0.011498302375308434,0.04373160898453206,8000,student_t_residual_sd,0.01764056532818424,0.015855434633536714,0.008007948105707548,0.008695683118942997,0.03266981948835943,8000,0.02355365551787488,student_t_residual_sd
2015,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,1975.89,226.4,1182.19,791.13,93.91,2020.92,5469.72,219.49,3081.25,1002.69,1727.13,488.15,16.79,3469.39,0.0,10427.7,0.2371569641925525,723.01,-124.46000000000001,546.0400000000001,785.06,86.63,1173.12,4150.77,4810.245000000001,0.2438794697567379,219.49,358.8,353.2399999999998,0.07459079527134271,0.04562969245849224,0.07343492899010336,0.4201282886838404,505.34,0.10505494002904216,True,4,29,2015.0,2016-05-09,2016-06-30,2016-02-09,462.592173074864,True,True,0.09616811057957836,29,0.06725797696468902,0.058631996849016085,0.03701134218385112,0.024764968999961078,0.13807638777647202,8000,student_t_residual_sd,0.045182641763734904,0.039021434638148125,0.025400802558712784,0.016217483748452596,0.09498022124783277,8000,0.06725797696468902,student_t_residual_sd
2016,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,2385.51,357.03,986.73,20.79,204.19,1989.35,5867.8,505.34,3749.52,1257.74,1902.84,480.39,17.47,3515.3,0.0,10409.38,0.2992233948738372,409.6200000000001,130.62999999999997,-195.46000000000004,-770.34,110.28,-185.6099999999999,5469.72,5668.76,-0.032742610376872525,505.34,219.49,668.27,0.03871922607413261,0.08914471595198949,0.11788645135796894,0.3509321262498324,-485.52,-0.08564836048800795,True,4,29,2016.0,2017-06-23,2017-06-30,2017-02-07,248.740821579637,True,True,0.04387922959864891,29,0.07118082537215856,0.06132878383120788,0.04004661915901853,0.027160244646520976,0.14937439108930156,8000,student_t_residual_sd,0.04117935372733801,0.03535163978052307,0.02330837118847529,0.015529918950531749,0.08558334489943532,8000,0.07118082537215856,student_t_residual_sd
2017,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,2850.71,214.3,881.01,22.49,7.94,2087.43,6558.62,-485.52,3650.78,1590.79,2162.86,534.44,20.07,4352.13,0.0,9959.7,0.0945514035656104,465.1999999999998,-142.72999999999996,-105.72000000000003,1.6999999999999993,-196.25,519.0999999999999,5867.8,6213.21,0.0835477957448726,-485.52,505.34,-98.73999999999978,0.08133315951014049,-0.07814318202668186,-0.015891946353012335,0.3359664328100933,-122.4,-0.019699961855466016,True,4,29,2017.0,2018-05-07,2018-06-30,2018-02-06,-303.971372787504,True,True,-0.04892340236166232,29,0.07689347538206746,0.0655831800433691,0.045958606714017504,0.027301566596251024,0.16569433499491198,8000,student_t_residual_sd,0.04280681442180013,0.036674005067068874,0.025213564198746482,0.01509200233447419,0.09199329345462456,8000,0.07689347538206746,student_t_residual_sd
2018,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,2652.37,392.75,963.29,22.56,11.94,2101.72,6455.11,-122.4,3755.86,1651.81,2262.54,505.08,32.21,4218.05,0.0,12965.73,0.0745320705065137,-198.34000000000015,178.45,82.27999999999997,0.07000000000000028,3.999999999999999,-455.0000000000001,6558.62,6506.865,-0.06992614723065564,-122.4,-485.52,105.07999999999993,-0.07461657802951191,-0.0188109020242467,0.016149097914279754,0.32300040034640337,174.08,0.02675328287892864,True,4,29,2018.0,2019-05-10,2019-06-30,2019-02-07,-77.5335340767159,True,True,-0.011915651250904375,29,0.10872299098919568,0.09671440385375811,0.05742879529508421,0.042268995310655,0.21477290742169441,8000,student_t_residual_sd,0.05678698974470861,0.051016973460366044,0.028350210966560235,0.022620309898169502,0.11077631122616496,8000,0.10872299098919568,student_t_residual_sd
2019,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,2962.15,416.39,1230.72,23.72,26.35,2291.45,7240.66,174.08,4317.78,1822.59,2534.7499999999995,614.56,55.39,4184.96,0.0,21929.75,0.124161282306163,309.7800000000002,23.639999999999986,267.43000000000006,1.1600000000000001,14.410000000000002,34.28000000000017,6455.11,6847.885,0.0050059251871198435,174.08,-122.4,561.9199999999996,-0.017874131940007754,0.02542098764801103,0.08205745277556495,0.33462156563668927,433.11,0.06324726539654214,True,4,29,2019.0,2020-05-28,2020-06-30,2020-02-05,137.735644447086,True,True,0.02011360360857199,29,0.1085430920511321,0.09440490484677523,0.06644830594462073,0.04045488890857727,0.21984255378050815,8000,student_t_residual_sd,0.0560530854554264,0.04972934107511354,0.029580831932927563,0.020950176180939712,0.11208973683556551,8000,0.1085430920511321,student_t_residual_sd
2020,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,3294.64,419.57,1448.8,25.34,29.57,2399.18,7832.52,433.11,5023.16,2105.1,2700.8,741.03,54.68,4439.32,0.0,35829.25,0.2035469396213835,332.4899999999998,3.180000000000007,218.07999999999993,1.620000000000001,3.219999999999999,116.06999999999985,7240.66,7536.59,0.015400864316620628,433.11,174.08,705.3800000000001,0.023097979324867082,0.057467634566826645,0.09359405248262147,0.31833760361118224,639.61,0.08486729409454409,True,4,29,2020.0,2021-05-06,2021-06-30,2021-02-10,219.749207899904,True,True,0.029157643960982884,29,0.11145063814259484,0.09825562577424095,0.06611400334986423,0.044999833202882936,0.2186176665268478,8000,student_t_residual_sd,0.05550235535855086,0.049540518455311586,0.027128371604735513,0.022905979591873977,0.10731689344561901,8000,0.11145063814259484,student_t_residual_sd
2021,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,3235.61,261.22,1864.88,328.55,30.97,2442.53,7850.02,639.61,5351.96,2077.37,2876.8900000000003,862.38,41.0,4685.78,0.0,47011.22,0.2601658635275237,-59.029999999999745,-158.34999999999997,416.08000000000015,303.21000000000004,1.3999999999999986,-12.149999999999892,7832.52,7841.27,-0.001549493895759219,639.61,433.11,328.8000000000002,0.05523467499524949,0.0815696947050669,0.04193198295684247,0.31149673458508637,564.6,0.07200364226713275,True,4,29,2021.0,2022-06-30,2022-06-30,2022-02-08,441.251956181534,True,True,0.056273021612766046,29,0.04881698182296367,0.04209687132361345,0.029286299022274854,0.01718188737215221,0.10411153685137411,8000,student_t_residual_sd,0.022664561069346285,0.020092070865772325,0.01261308183859845,0.008331639338175897,0.045667717605729886,8000,0.04881698182296367,student_t_residual_sd
2022,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,3730.08,311.66,1972.92,318.71,22.56,2845.86,8895.78,564.6,6122.33,2334.39,3151.42,902.54,38.0,5624.03,0.0,30182.25,0.266901136729356,494.4699999999998,50.44,108.03999999999996,-9.840000000000032,-8.41,317.7399999999998,7850.02,8372.900000000001,0.03794861995246566,564.6,639.61,770.3699999999999,0.07639049791589532,0.0674318336538117,0.09200754816132997,0.3398894051045635,1021.48,0.12199835182553236,True,4,29,2022.0,2023-06-20,2023-06-30,2023-02-03,1022.48427637462,True,True,0.1221182954979302,29,0.04249653473052824,0.03574434779092038,0.02761321756162559,0.013103968206472586,0.09571686933027582,8000,student_t_residual_sd,0.022031142154199924,0.018856441708596693,0.013917218727720776,0.0069060704327051445,0.04808499858505338,8000,0.04249653473052824,student_t_residual_sd
2023,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,4453.67,711.27,1971.74,420.16,25.51,3272.73,10092.78,1021.48,7387.75,2739.78,3631.08,946.44,44.41,6673.0,0.0,33837.36,0.287564813427244,723.5900000000001,399.60999999999996,-1.1800000000000637,101.45000000000005,2.950000000000003,429.5600000000003,8895.78,9494.28,0.04524408380624968,1021.48,564.6,1265.42,0.05946738457260582,0.10758899042370774,0.1332823552707525,0.3447054436987323,1890.12,0.19907986703573097,True,4,29,2023.0,2024-06-24,2024-06-30,2024-02-08,1338.62266350097,True,True,0.1409925411406626,29,0.05705256529695601,0.05094847560321515,0.0303858460352988,0.023387228734285323,0.11175539161375095,8000,student_t_residual_sd,0.03274001481941512,0.029455440790271514,0.017051121467578735,0.013461311024920555,0.06304237374861743,8000,0.05705256529695601,student_t_residual_sd
2024,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,5198.22,929.49,3075.69,1088.88,195.68,3703.77,13012.91,1890.12,8627.84,3093.06,3839.44,827.41,110.63,8479.06,0.0,55945.22,0.2844796475080964,744.5500000000002,218.22000000000003,1103.95,668.72,170.17000000000002,261.27000000000015,10092.78,11552.845000000001,0.02261520863475621,1890.12,1021.48,1240.0900000000001,0.08841804767570238,0.1636064536484303,0.10734065937870715,0.32059375850710364,,,True,4,29,2024.0,2025-06-17,2025-06-30,2025-02-19,1873.76367358877,True,True,0.1621906702278763,29,0.03237654954903445,0.027955697657035178,0.017621390202397783,0.013813885650950984,0.0653937206801605,8000,student_t_residual_sd,0.020751352410874533,0.018016015199259033,0.011168470116912976,0.008874544705641273,0.041810249121535595,8000,0.03237654954903445,student_t_residual_sd
2023,ALLEI.ST,Alleima AB,Metals & Mining,Materials,13121.16,1605.79,5061.01,3.02,220.48,7330.25,23151.56,2223.45,20571.37,16014.0,2747.9600000000005,253.8,94.56,15838.42,0.0,19352.24,0.124295857793896,922.3600000000006,766.18,181.48999999999978,3.02,12.45999999999998,-9.82999999999916,22024.66,22588.11,-0.0004351847055817932,2223.45,652.75,3083.959999999999,0.02889794675163172,0.09843453037903568,0.13653023648282211,0.32451807610287003,2159.09,0.09558524374106554,True,7,30,2023.0,2024-05-20,2024-06-30,2024-01-23,2617.51997492609,True,True,0.11588043333090241,30,0.08997212539496144,0.08504058853171234,0.03401231147634893,0.0442239758358273,0.15286691013571252,8000,student_t_residual_sd,0.051705158160986545,0.04899920687986124,0.019134042851159595,0.025242351257275773,0.08674174327680231,8000,0.08997212539496144,student_t_residual_sd
2024,ALLEI.ST,Alleima AB,Metals & Mining,Materials,13652.08,1965.72,5254.6,1.03,260.11,7974.94,24518.02,2159.09,20025.7,16007.54,2637.07,296.96,65.09,17080.78,0.0,19370.22,0.0944312847539749,530.9200000000001,359.93000000000006,193.59000000000015,-1.99,39.630000000000024,15.039999999999878,23151.56,23834.79,0.000631010384400277,2159.09,2223.45,-545.6699999999983,0.09328590686135685,0.09058565231747374,-0.02289384550902266,0.3345924172186958,,,True,7,30,2024.0,2025-06-27,2025-06-30,2025-01-24,2514.79278137019,True,True,0.1055093324241661,30,0.07194012742003349,0.06841046520152781,0.025406552149984322,0.03774353501939899,0.1195735011419476,8000,student_t_residual_sd,0.046172759549202996,0.0439558163479421,0.016204086934985686,0.023967306195109395,0.07600402176153903,8000,0.07194012742003349,student_t_residual_sd
2023,ALVO.IC,Alvotech SA,Biotechnology & Medical Research,Health Care,1974.74,113.08,2644.75,385.39,9.37,2399.78,9629.26,-3293.98,985.31,1697.25,3032.3100000000004,2224.51,1405.1,-9450.91,0.0,30894.63,0.3094770768105929,-285.66999999999985,-537.67,1005.8499999999999,190.27999999999997,0.21999999999999886,-563.3499999999998,8115.84,8872.55,-0.06349358414435533,-3293.98,-3001.25,168.51999999999998,-0.3382623935621665,-0.37125516339721953,0.018993412265921297,0.27047241210249595,-2544.59,-0.28679353737087987,True,4,32,2023.0,2024-06-11,2024-06-30,2024-03-20,-2709.78825,True,True,-0.30541256459529675,32,0.15185939648537777,0.14001175029945168,0.0641462180897803,0.07214506294466186,0.2740686903719587,8000,student_t_residual_sd,0.08708765009260809,0.0802624371481789,0.03540030110681265,0.04216329446476579,0.15504809568206804,8000,0.15185939648537777,student_t_residual_sd
2024,ALVO.IC,Alvotech SA,Biotechnology & Medical Research,Health Care,5171.62,584.52,2198.08,371.68,2.32,3234.06,13882.07,-2544.59,5285.71,1990.92,2546.55,1840.54,1654.4,-4691.43,0.0,45381.98,-0.1991674180367179,3196.88,471.44,-446.6700000000001,-13.70999999999998,-7.049999999999999,3151.3500000000004,9629.26,11755.665,0.26807075567396654,-2544.59,-3293.98,4300.4,-0.2802036294841678,-0.21645649140223033,0.3658151197741684,0.2751065124771759,,,True,4,32,2024.0,2025-06-23,2025-06-30,2025-03-26,1767.636,True,True,0.15036461144478,32,0.17434893155077136,0.16495783129484093,0.061200208974298224,0.09300988151469883,0.28908181021858625,8000,student_t_residual_sd,0.11179261727875399,0.10590458573795503,0.0387383674504583,0.060014282898420195,0.18379070303524236,8000,0.17434893155077136,student_t_residual_sd
2018,AMBEA.ST,Ambea AB (publ),Healthcare Providers & Services,Health Care,969.03,60.5,2296.2,1406.2199999999998,90.75,205.91,5682.43,503.82,5689.98,172.31,5177.73,0.0,16.86,2659.22,0.0,5734.03,0.1214942727566728,-36.620000000000005,-26.560000000000002,51.75,13.319999999999709,17.700000000000003,-30.79000000000029,5570.6,5626.515,-0.005472303903926372,503.82,331.17,58.07999999999993,0.058858814026088974,0.08954388284755305,0.010322553125691468,0.03659636560108699,913.83,0.16241492291409512,True,4,33,2018.0,2019-05-17,2019-06-30,2019-02-13,486.927801690608,True,True,0.08654163397602388,33,0.0279228270569613,0.022226965617823287,0.021740740644956517,0.007813109328815508,0.0664445412829765,8000,student_t_residual_sd,0.014541956585227861,0.01178936502674351,0.010826606703454516,0.004129756781086654,0.03343574721313149,8000,0.0279228270569613,student_t_residual_sd
2019,AMBEA.ST,Ambea AB (publ),Healthcare Providers & Services,Health Care,1444.0,48.76,4110.71,2089.11,49.7,235.35,12949.12,913.83,10273.64,356.41,9520.79,0.0,203.8,3784.41,0.0,6964.5,0.0509035754582613,474.97,-11.740000000000002,1814.5100000000002,682.8900000000003,-41.05,-685.9599999999998,5682.43,9315.775000000001,-0.07363423869726347,913.83,503.82,4583.66,0.054082456907772025,0.09809489817003952,0.49203206389162457,0.02526359857338761,1424.69,0.15293306246662247,True,4,33,2019.0,2020-05-15,2020-06-30,2020-02-14,1089.29804672934,True,True,0.11693048047310502,33,0.06683004332519542,0.055362655416264436,0.04756528283422909,0.02183910195296838,0.14664562936289605,8000,student_t_residual_sd,0.03441891379034416,0.029280782696199183,0.021133216589675468,0.011457228125101453,0.07404482575079815,8000,0.06683004332519542,student_t_residual_sd
